"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"84d7035a-4eeb-4e3c-a0d9-5d3e26be1750","","folder-normal","","","step","TRUE","FALSE","Quest Carlaw Park"
"ea8fa295-0ba9-4600-8ccc-4a55fffdbd8b","","folder-normal","","","step","TRUE","FALSE","Quest Carlaw Park","Common Areas"
"5743c21f-64ee-41a3-9065-8000ab1775a6","","checklist-sectioned","","RECEPTION/LOBBY (Common Areas)","checklist","FALSE","FALSE","Quest Carlaw Park","Common Areas","RECEPTION / LOBBY"
"cc15c51c-47b9-4556-9ff4-690ddb62cd32","","checklist-sectioned","","CORRIDORS O/A (Common Areas)","checklist","FALSE","FALSE","Quest Carlaw Park","Common Areas","CORRIDORS O/A"
"a7b407d7-f610-4106-8927-b0dda5f8f1ae","","checklist-sectioned","","LIFTS O/A (Common Areas)","checklist","FALSE","FALSE","Quest Carlaw Park","Common Areas","LIFTS O/A"
"c8272fd1-f920-485d-9179-46de7f61ef44","","checklist-sectioned","","OTHER (Common Areas)","checklist","FALSE","FALSE","Quest Carlaw Park","Common Areas","OTHER"
"d55c3a6b-03e5-4a89-87d0-bdee503f8f07","","folder-normal","","","step","TRUE","FALSE","Quest Carlaw Park","Studio"
"efdfd815-1344-4839-b7ee-2bde4d49ba48","","checklist-sectioned","","Kitchen (Studio)","checklist","FALSE","FALSE","Quest Carlaw Park","Studio","KITCHEN"
"b7f60f1b-d3db-487b-9e1a-194f64fc24c0","","checklist-sectioned","","Bedroom (Studio)","checklist","FALSE","FALSE","Quest Carlaw Park","Studio","Living Dining Area"
"90060ac0-ca7b-404a-b29e-23c12c475ba6","","checklist-sectioned","","Bathroom (Studio, 1)","checklist","FALSE","FALSE","Quest Carlaw Park","Studio","BATHROOM (1)"
"844d2b6a-d21c-409b-a126-49fcc5583702","","checklist-sectioned","","Bathroom (Studio, 2)","checklist","FALSE","FALSE","Quest Carlaw Park","Studio","BATHROOM (2)"
"de77f453-873f-4d6a-9868-e9c223e906be","","checklist-sectioned","","Overall (1-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","Studio","OVERALL"
"494f71eb-2c16-4a91-9bdd-7c93972f3792","","folder-normal","","","step","TRUE","FALSE","Quest Carlaw Park","One Bedroom"
"bcc6b65a-1627-4dd0-b867-7a7e516e7ba9","","checklist-sectioned","","Kitchen (1-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","One Bedroom","KITCHEN"
"1c618c48-da10-4bb8-b94a-4c4721427af4","","checklist-sectioned","","Bedroom (1-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","One Bedroom","BEDROOM"
"90f3b372-6287-4c27-bfa6-dd4c366f552f","","checklist-sectioned","","Living (1-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","One Bedroom","LIVING"
"d13d4f26-fc9c-40d3-b099-d93953d8fc94","","checklist-sectioned","","Bathroom (1-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","One Bedroom","BATHROOM"
"e359951b-7c11-4858-9331-cd14dfe08ccd","","checklist-sectioned","","Overall (1-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","One Bedroom","OVERALL"
"170d8dd3-8dc5-4ab9-a884-f8a0c040d97a","","folder-normal","","","step","TRUE","FALSE","Quest Carlaw Park","Two Bedroom"
"6b5be2e0-4c69-495a-9cb9-a39236f8d558","","checklist-sectioned","","Kitchen (2-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","Two Bedroom","KITCHEN"
"cc51fad6-136b-4cfe-ae89-2aa2c688ec45","","checklist-sectioned","","Bedroom (2-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","Two Bedroom","BEDROOMS"
"8ef11379-e726-4945-b810-bf0ffdb560ae","","checklist-sectioned","","Living (2-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","Two Bedroom","LIVING"
"74dcd558-f4bd-4e82-89fc-1840c6ee9b95","","checklist-sectioned","","Bathroom (2-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","Two Bedroom","BATHROOM/S"
"2e4c3ac8-d4be-4966-8166-0cba276d56b8","","checklist-sectioned","","Overall (2-Bed)","checklist","FALSE","FALSE","Quest Carlaw Park","Two Bedroom","OVERALL"
