"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"82e6f09a-2b3b-485a-86d2-37aa0d2ffb20","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA"
"03152280-7b68-400e-8176-d0144c203603","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit"
"aa737de2-ce0c-572d-a1b2-2aec5b344c57","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit","Basements"
"2f0e8b1e-f9f7-5ffb-a07b-a8927e7bb596","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit","Basements","B2 "
"c78071a5-dd74-5c2a-b908-c623ff2ea10f","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit","Basements","B2 ","B2 POUR 1 "
"df5eedd5-db89-50f0-bc4c-5d668a7d28b8","","checklist-flat","","e67aa0b5fd9ace9452b1a664d7fbf6d093398455b8d8f5e61899193252f0eb73","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit","Basements","B2 ","B2 POUR 1 ","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)"
"81b4f548-4aea-50be-9ccb-4c65ae1cebb7","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit","Basements","B2 ","B2 POUR 2 "
"7d429242-81c6-543d-89c6-1c891c0b6ce0","","checklist-flat","","e67aa0b5fd9ace9452b1a664d7fbf6d093398455b8d8f5e61899193252f0eb73","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit","Basements","B2 ","B2 POUR 2 ","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)"
"21f3010e-5ba2-58fb-86c5-4697f67fa4e6","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit","Basements","B1 "
"8f6d7fe3-4216-52e1-9be4-b7a638deb8a2","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit","Basements","B1 ","B1 POUR 1 "
"5298b511-a777-5158-bf1b-15250c32268a","","checklist-flat","","e67aa0b5fd9ace9452b1a664d7fbf6d093398455b8d8f5e61899193252f0eb73","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit","Basements","B1 ","B1 POUR 1 ","AE-ITCX-007 - Conduit Checklist (Rev 0 +Names)"
"0c210c27-ce7a-41e8-aecd-652263eab394","","folder-normal","","","step","TRUE","FALSE","Appselec - Site QA","Conduit","B2"
"07e5ddc1-c3b8-4bad-aba1-2a32747df6fc","","checklist-flat","","b73c41d3ba5121ce6be6cabf80b2fbde096c3ff0f0c334c419017f4bf46821f0","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit","B2","PRA-E-01-100"
"9714bf08-05b5-40cf-8ba1-38e11a76ad85","","checklist-flat","","b73c41d3ba5121ce6be6cabf80b2fbde096c3ff0f0c334c419017f4bf46821f0","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit","B2","PRA-E-01-101"
"988e6a95-43b3-475f-b128-b9073e55891d","","checklist-flat","","b73c41d3ba5121ce6be6cabf80b2fbde096c3ff0f0c334c419017f4bf46821f0","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit","B2","PRA-E-01-102"
"3a47c0c1-d7b9-4004-ae4b-0ce755e9ea6f","","checklist-flat","","b73c41d3ba5121ce6be6cabf80b2fbde096c3ff0f0c334c419017f4bf46821f0","checklist-flat","FALSE","FALSE","Appselec - Site QA","Conduit","B2","PRA-E-01-200"
