Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Level Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Basement Level,,basement level,
,,Ground Level,,ground level,
,,Level 1,,level 1,
,,Level 2,,level 2,
,,Level 3,,level 3,
,,Level 4,,level 4,
,,Level 5,,level 5,
,,Level 6,,level 6,
,Columns,,,,
,,Penetrations,,penetrations,
,,Stacks & Vents,,stacks & vents,
,,Downpipes,,downpipes,
,,Water Mains/Risers,,water mains/risers,
,,Gas Mains/Risers,,gas mains/risers,
,,In-Ground Services,,in-ground services,
,,Plant & Equipment Installation,,plant & equipment installation,
,,Testing,,testing,
,,Commissioning,,commissioning,
,,Meters,,meters,
,,,,,
Apartment Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Ground Level - Retail Tenancy 1,,ground level,retail tenancy 1
,,Ground Level - T1 (Lwr),,t1 (lwr),ground level
,,Ground Level - T2 (Lwr),,t2 (lwr),ground level
,,Ground Level - G.01,,ground level,g.01
,,Ground Level - G.02,,ground level,g.02
,,Ground Level - G.03,,g.03,ground level
,,Ground Level - G.04,,g.04,ground level
,,Ground Level - G.05,,ground level,g.05
,,Ground Level - G.06,,g.06,ground level
,,Ground Level - G.07,,g.07,ground level
,,Ground Level - G.08,,g.08,ground level
,,Ground Level - G.09,,ground level,g.09
,,Ground Level - G.10,,g.10,ground level
,,Ground Level - G.11,,g.11,ground level
,,Level 1 - T1 (Upr),,T1 (Upr),level 1
,,Level 1 - T2 (Upr),,T2 (Upr),level 1
,,Level 1 - 1.01,,1.01,level 1
,,Level 1 - 1.02,,1.02,level 1
,,Level 1 - 1.03,,level 1,1.03
,,Level 1 - 1.04,,level 1,1.04
,,Level 1 - 1.05,,1.05,level 1
,,Level 1 - 1.06,,1.06,level 1
,,Level 1 - 1.07,,level 1,1.07
,,Level 1 - 1.08,,level 1,1.08
,,Level 1 - 1.09,,1.09,level 1
,,Level 1 - 1.10,,level 1,1.1
,,Level 1 - 1.11,,level 1,1.11
,,Level 1 - 1.12,,1.12,level 1
,,Level 2 - 2.01,,2.01,level 2
,,Level 2 - 2.02,,2.02,level 2
,,Level 2 - 2.03,,2.03,level 2
,,Level 2 - 2.04,,level 2,2.04
,,Level 2 - 2.05,,2.05,level 2
,,Level 2 - 2.06,,2.06,level 2
,,Level 2 - 2.07,,2.07,level 2
,,Level 2 - 2.08,,level 2,2.08
,,Level 2 - 2.09,,2.09,level 2
,,Level 2 - 2.10,,2.1,level 2
,,Level 2 - 2.11,,level 2,2.11
,,Level 2 - 2.12,,2.12,level 2
,,Level 3 - 3.01,,3.01,level 3
,,Level 3 - 3.02,,3.02,level 3
,,Level 3 - 3.03,,3.03,level 3
,,Level 3 - 3.04,,3.04,level 3
,,Level 3 - 3.05,,3.05,level 3
,,Level 3 - 3.06,,3.06,level 3
,,Level 3 - 3.07,,3.07,level 3
,,Level 3 - 3.08,,3.08,level 3
,,Level 3 - 3.09,,3.09,level 3
,,Level 3 - 3.10,,3.1,level 3
,,Level 4 - 4.01,,level 4,4.01
,,Level 4 - 4.02,,level 4,4.02
,,Level 4 - 4.03,,level 4,4.03
,,Level 4 - 4.04,,level 4,4.04
,,Level 4 - 4.05,,level 4,4.05
,,Level 4 - 4.06,,level 4,4.06
,,Level 4 - 4.07,,level 4,4.07
,,Level 5 - 5.01,,level 5,5.01
,,Level 5 - 5.02,,level 5,5.02
,,Level 5 - 5.03,,5.03,level 5
,,Level 5 - 5.04,,level 5,5.04
,,Level 6 - 6.01,,6.01,level 6
,,Level 6 - 6.02,,level 6,6.02
,Columns,,,,
,,Waste & Vent Installation,,waste & vent installation,
,,Water Service Installation (Rough-ins),,water service installation (rough-ins),
,,Toilet & Cistern Installation,,toilet & cistern installation,
,,Wash Basin & Tapware Installation,,wash basin & tapware installation,
,,Shower & Tapware Installation,,shower & tapware installation,
,,Bath & Tapware Installation,,bath & tapware installation,
,,Kitchen Sink & Tapware Installation,,kitchen sink & tapware installation,
,,Dish/Glass Washer Installation,,dish/glass washer installation,
,,Laundry Trough & Tapware Installation,,laundry trough & tapware installation,
,,Tundish Installation,,tundish installation,
,,Hose Tap Installation,,hose tap installation,
