Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Plastering & Internal Hebel Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,BUILDING A,grouping,BUILDING A,,,
,,Building A - Ground floor,grouping,Building A - Ground floor,,,
,,Corridor,,Plastering & Internal Hebel,Corridor,Ground floor,Building A
,,AG01,,Plastering & Internal Hebel,AG01,Ground floor,Building A
,,AG02,,Plastering & Internal Hebel,AG02,Ground floor,Building A
,,AG03,,Plastering & Internal Hebel,AG03,Ground floor,Building A
,,AG04,,Plastering & Internal Hebel,AG04,Ground floor,Building A
,,AG05,,Plastering & Internal Hebel,AG05,Ground floor,Building A
,,AG06,,Plastering & Internal Hebel,AG06,Ground floor,Building A
,,AG07,,Plastering & Internal Hebel,AG07,Ground floor,Building A
,,AG08,,Plastering & Internal Hebel,AG08,Ground floor,Building A
,,AG09,,Plastering & Internal Hebel,AG09,Ground floor,Building A
,,Building A - Level 1,grouping,Building A - Level 1,,,
,,Corridor,,Plastering & Internal Hebel,Corridor,Level 1,Building A
,,A101,,Plastering & Internal Hebel,A101,Level 1,Building A
,,A102,,Plastering & Internal Hebel,A102,Level 1,Building A
,,A103,,Plastering & Internal Hebel,A103,Level 1,Building A
,,A104,,Plastering & Internal Hebel,A104,Level 1,Building A
,,A105,,Plastering & Internal Hebel,A105,Level 1,Building A
,,A106,,Plastering & Internal Hebel,A106,Level 1,Building A
,,A107,,Plastering & Internal Hebel,A107,Level 1,Building A
,,A108,,Plastering & Internal Hebel,A108,Level 1,Building A
,,A109,,Plastering & Internal Hebel,A109,Level 1,Building A
,,Building A - Level 2,grouping,Building A - Level 2,,,
,,Corridor,,Plastering & Internal Hebel,Corridor,Level 2,Building A
,,A201,,Plastering & Internal Hebel,A201,Level 2,Building A
,,A202,,Plastering & Internal Hebel,A202,Level 2,Building A
,,A203,,Plastering & Internal Hebel,A203,Level 2,Building A
,,A204,,Plastering & Internal Hebel,A204,Level 2,Building A
,,A205,,Plastering & Internal Hebel,A205,Level 2,Building A
,,A206,,Plastering & Internal Hebel,A206,Level 2,Building A
,,A207,,Plastering & Internal Hebel,A207,Level 2,Building A
,,A208,,Plastering & Internal Hebel,A208,Level 2,Building A
,,A209,,Plastering & Internal Hebel,A209,Level 2,Building A
,,A210,,Plastering & Internal Hebel,A210,Level 2,Building A
,,Building A - Level 3,grouping,Building A - Level 3,,,
,,Corridor,,Plastering & Internal Hebel,Corridor,Level 3,Building A
,,A301,,Plastering & Internal Hebel,A301,Level 3,Building A
,,A302,,Plastering & Internal Hebel,A302,Level 3,Building A
,,A303,,Plastering & Internal Hebel,A303,Level 3,Building A
,,A304,,Plastering & Internal Hebel,A304,Level 3,Building A
,,A305,,Plastering & Internal Hebel,A305,Level 3,Building A
,,A306,,Plastering & Internal Hebel,A306,Level 3,Building A
,,A307,,Plastering & Internal Hebel,A307,Level 3,Building A
