"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"362ab3b7-2706-4a09-a8ea-e5dec31bf6e9","","work-in-progress","","folder","TRUE","FALSE","Auckland"
"6913abf7-f364-4200-b6f0-2947d290cecc","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs"
"3aeaedce-51e4-4dd9-bbd1-8ece223295bb","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Bay"
"ccd4d148-6de5-4b34-a0ad-f001c7fb01f1","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Bay","Completed Refurbs"
"8856474f-b433-4489-816c-6fca445ae17d","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495"
"a369e193-5e0c-4e3a-9109-ee560145ed1b","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist"
"8e099106-482c-40dd-9954-43b6dd253ad2","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 53 - Job #66779"
"5e3f83d5-67aa-4ec5-adb7-270fa450252e","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 53 - Job #66779","Kowhai Room 53- Refurb Checklist"
"885a868f-7874-48be-8600-397ccaf40873","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 57 - 68687"
"49640519-f2ad-434b-905b-7bed93a6a190","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 57 - 68687","Aria Gardens - Kowhai RM 57 - Refurb Checklist"
"6d52c904-17de-45f2-91bc-d2104121f85d","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 58 - Job #58588"
"b8a05bf4-f7e5-4c8a-8b5a-bb495e7f0723","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 58 - Job #58588","Aria Gardens - Kowhai Room 58 - Refurb Checklist"
"5d64203e-0cbd-4239-85b3-a592884b15f2","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Shower - Job #59957"
"5a8ea6e4-4dfd-4421-8979-2c2a3a7fa4ff","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Shower - Job #59957","Aria Gardens - Kowhai Shower - Refurb Checklist"
"4ee7c6b5-79ba-490d-afc0-0313ce3746be","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Magnolia Shower Room - Job #66602"
"2e3db41a-f146-4bfa-aa72-78ba16e7be62","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Magnolia Shower Room - Job #66602","Aria Gardens - Magnolia Shower Room - Refurb Checklist"
"3dfa5817-d039-4775-9370-a12e6332c7ae","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Lounge - Job #65358"
"16e068f0-93cb-4f0e-93d9-1a8883d85014","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Lounge - Job #65358","Aria Gardens - Pohutukawa Lounge - Refurb Checklist"
"7e8aa426-a5a5-473a-8975-0643c90afec9","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 23 - Job #68527"
"3656c0b9-7c64-446b-840c-85795940dc9d","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 23 - Job #68527","Aria Gardens - Pohutukawa RM 23 - Refurb Checklist"
"85139cc9-033c-4a0c-acfc-3eaf3963677e","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 24 - Job #73536"
"416b53e7-eb02-4656-91c5-830eecd5c977","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 24 - Job #73536","Aria Gardens - Pohutukawa Room 24 - Refurb Checklist"
"960616cf-020c-4e51-aad3-64ab9bdd1cdd","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 26 - Job #72904"
"982f62c2-ac32-40e4-abb6-9002fe0a4578","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 26 - Job #72904","Aria Gardens - Pohutukawa Room 26 - Refurb Checklist"
"28ea39a7-4e0c-4d18-bff1-deffc9fb5fae","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 29 - Job #67492"
"e1814998-8da7-4d4d-ab43-30703bb8da49","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Pohutukawa Room 29 - Job #67492","Pohutukawa RM 29 - Refurb Checklist"
"11fe23ae-7964-47a4-b330-2251d735edb8","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Resthome Room 52 - Job #66098"
"4c3ac5d5-a4db-4f94-8ee2-ec0eaa57aea1","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Resthome Room 52 - Job #66098","Aria Gardens - Resthome Room 52 - Refurb Checklist"
"8af934b6-82ac-4c48-ad90-40612d2aa9b9","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Room 61 - Job #63331"
"f7ee2a2b-6e7e-4140-8689-9bc50191e0c1","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Room 61 - Job #63331","Aria Gardens - Room 61 - Refurb Checklist"
"c8c82124-8645-455e-a9c0-a3c7b5d4ca59","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Visitors Lounge - Job #74416"
"95e7dc30-c6a3-44a1-acc0-20d24455d023","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Visitors Lounge - Job #74416","Aria Gardens - Visitors Lounge - Refurb Checklist"
"d4ebae8a-791d-48ab-a04d-e00aeb295599","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","Kowhai Room 43 - Job #74002"
"cc68cef4-6a4a-4c63-a0c9-204bbc2780c7","","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","Kowhai Room 43 - Job #74002","Aria Gardens - Kowhai Room 43 - Refurb Checklist"
"d89cf86e-7559-4d00-983b-b02f23b17223","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","Pohutukawa Room 30 - Job #74950"
"b0240350-d21a-4e27-a47c-95db40544161","","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","Pohutukawa Room 30 - Job #74950","Aria Gardens - Pohutukawa Room 30 - Refurb Checklist"
"eda21b2d-7d01-4850-9917-cebab53abb3b","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Park"
"5aa82763-3f7a-4a3f-930a-1919306cab55","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Park","1. Completed Refurbs"
"57f5cfe2-70cd-4a5c-ac73-299d6d95e105","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Park","1. Completed Refurbs","Apartment 301 - Job #69439"
"be79f00e-830e-427a-8114-bb8b3c1d912f","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Park","1. Completed Refurbs","Apartment 301 - Job #69439","Aria Park - Apt 301 - Refurb Checklist"
"709ef6b3-a4c9-419e-8017-237c6a17fde7","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Park","1. Completed Refurbs","Apartment 202 - Job #71975"
"c87ce0fa-e947-49bb-892b-8a22e712cdfc","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Park","1. Completed Refurbs","Apartment 202 - Job #71975","Aria Park - Apartment 202 - Refurb Checklist"
"d6e488ef-d0f4-4d57-b9a9-2d4d61b86224","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge"
"d4a749e9-30a1-4b3c-86a2-86ae8c70ef91","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs"
"99bd2b38-e0ce-42e6-8aa7-efc486e54325","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 205 - Job #72825"
"a7264bf1-1d19-421e-bbd3-b5775f6fa023","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 205 - Job #72825","Knightsbridge - Apartment 205 - Refurb Checklist"
"b01a7753-639f-412c-ba08-956967168f71","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 227 - Job #70013"
"5b5698eb-76cf-4262-852a-67c6f762ccd5","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 227 - Job #70013","Knightsbridge - Apt 227 - Refurb Checklist"
"5fe91512-8334-4a52-ac01-57005594c8ad","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 301 - Job #63078"
"2ac3ba4c-5e91-4d21-b031-bc2d3bca5059","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 301 - Job #63078","Knightsbridge - Apartment 301 - Refurb Checklist"
"d3880984-9bfe-43f4-a6c0-22b3313318c2","","pass","Refurb Checklist (Second Fix)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 301 - Job #63078","Second Fix (Bedroom 1 to Never Alone PIR/Additional Call Points)"
"318d3bb2-07df-4409-89a4-7814a88bab18","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 306 - Job #64504"
"e1b1f4e5-e766-4d54-8420-6005c2720256","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 306 - Job #64504","Knightsbridge - Apt 306 - Refurb Checklist"
"385d7fc6-808e-4822-b23c-3c5de5a8d6e1","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342"
"bfcaa964-4fd3-44b2-afd8-5c092c3416c6","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist"
"53ce66bc-8f04-4a9a-9033-d758c8e5c487","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 328 - Job #74102"
"c43d1a06-6a7c-4b22-b973-29f6410af273","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 328 - Job #74102","Knightsbridge - Apartment 328 - Refurb Checklist"
"b9d63958-797f-493b-860f-3fa925373d2e","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752"
"4fe297e6-6aeb-49f2-bcc5-124719c1cd0f","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist"
"fdf481ff-1197-416e-85c6-711b028ae6b6","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 412 - Job #62301"
"9ecea514-4e81-4374-9134-b560a5fd562e","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 412 - Job #62301","Knightsbridge - Apartment 412 - Refurb Checklist"
"f0383f86-1c99-4986-96ed-aa76436f04a3","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 416 - Job #65413"
"ade39a85-8746-499a-87d1-69f3fc02a85d","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 416 - Job #65413","Knightsbridge - Apt 416 - Refurb Checklist"
"6e0e886f-793a-4fd0-a788-b15d8a9aed96","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 421 - Job #67168"
"053853d5-3abb-44e7-bd4a-13ea4f94477b","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 421 - Job #67168","Knightsbridge Village - Apt 421 - Refurb Checklist"
"d6c8e92a-f62e-4923-8d09-73c4d1d19d35","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510"
"9caf0236-a320-481e-b0fa-27e531ecc2f7","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist"
"46bea7db-559a-48bb-b23e-1b16aadb4704","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 3 - Job #64256"
"7091c57e-6b4d-481a-a59b-7b84cf5622ae","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 3 - Job #64256","Knightsbridge - Villa 3 - Refurb Checklist"
"cd3e1aa3-b10c-4847-8352-9af4e8775039","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 24 - Job #71474"
"1e3a2df1-2988-4ab3-9a2e-f526885aa423","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 24 - Job #71474","Knightsbridge - Villa 24 - Refurb Checklist"
"fcc5b21f-135b-4ea9-942f-87217d56138c","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809"
"5615f7da-9477-4c0f-b722-17d012e7053b","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist"
"ee17a31e-229f-4e21-aae6-27a839dfc0ef","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 47 - Job #57953"
"ae6311dd-229b-4fbb-9cf6-c69706660617","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 47 - Job #57953","Knightsbridge - Villa 47 - Refurb Checklist"
"1425374a-8453-4644-8ce0-8371c85ac4b2","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 83 - Job #57607"
"3a40bd18-1f7d-41a7-a1a4-2ecb665386a3","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 83 - Job #57607","Knightsbridge - Villa 83 - Refurb Checklist"
"4c3bbd22-669b-4eac-ad99-ba12b75e8cff","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 87 - Job #70903"
"503a990c-d085-40af-9093-8633856fed8e","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 87 - Job #70903","Knightsbridge - Villa 87 - Refurb Checklist"
"a167c92f-9bf4-4d36-88ec-8546a22283bd","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 93 - Job #58555"
"dcce0d85-6c00-4313-9a3a-39eb2bf408e2","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 93 - Job #58555","Knightsbridge - Villa 93 - Refurb Checklist"
"3080a5a0-b4e2-4d2a-b6c5-f4c9e043bd92","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 94 - Job #71231"
"55cd5f5b-38f1-4878-b715-f1cf887260ba","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 94 - Job #71231","Knightsbridge - Villa 94 - Refurb Checklist"
"3b70273d-137e-4995-b2a6-21429951c1bc","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 100 - Job #59872"
"600f370c-9a2a-49d4-ab1a-6614a661b8d3","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 100 - Job #59872","Knightsbridge - Villa 100 - Refurb Checklist"
"0dba92a0-4398-47fd-9a65-7478ecf48192","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 101 - Job #63305"
"2c22ede0-7160-4375-94ca-91679841b819","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 101 - Job #63305","Knightsbridge - Villa 101 - Refurb Checklist"
"30250d17-0528-455f-8b8f-78863d7f18c8","","pass","Refurb Checklist (Second Fix)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 101 - Job #63305","Second Fix (Bedroom 1 to Never Alone PIR/Additional Call Points)"
"ae30dd7f-0620-4fdf-84cb-62cc28669e06","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 115 - Job #72158"
"9703875c-77eb-4635-9459-5a54668aecde","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 115 - Job #72158","Knightsbridge - Villa 115 - Refurb Checklist"
"635ff9b8-1920-4ad4-b64b-6bd6b0f48303","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 121- Job #56779"
"1dd2f605-f12c-49f7-ba04-2362aa98e9f7","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 121- Job #56779","Knightsbridge - Villa 121 - Refurb Checklist"
"15f9a18c-7142-4f29-99da-c3fe5144ad18","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 147 - Job #61716"
"8ad1f214-2e54-4492-9c07-e3e7c27ce8db","","pass","zSYS - Refurb Checklist (old version, 07-03-24)","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 147 - Job #61716","Knightsbridge - Villa 147 - Refurb Checklist"
"623fc6c8-ef69-4585-9d43-05f2520752ca","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 151 - Job #72542"
"887db188-a20d-41da-a6bd-5169f58ef790","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 151 - Job #72542","Knightsbridge - Villa 151 - Refurb Checklist"
"d5125c40-ac55-404e-a2a0-db75f38cc5e3","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 154 - Job #71226"
"7a68510b-b96f-4424-98eb-965c094ecb3a","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 154 - Job #71226","Knightsbridge - Villa 154 - Refurb Checklist"
"0d4c0f3a-d352-4906-89b9-da8564bc25c7","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 417 - Job #72047"
"abb2010b-9f32-4911-beb6-6d34683bb014","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 417 - Job #72047","Knightsbridge - Villa 417 - Refurb Checklist"
"dfdaf5b3-3715-40e9-9c0d-0b9f8299e556","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Apartment 215 - Job #74733"
"e9659273-cfeb-4aa0-a79a-cc5c36ec18aa","","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Apartment 215 - Job #74733","Knightsbridge - Apartment 215 - Refurb Checklist"
"7663fb1b-8fae-4883-9663-5e7058382bfa","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Apartment 304 - Job #74732"
"0ad0dc70-f9c2-4ae7-9004-c0245cccc142","","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Apartment 304 - Job #74732","Knightsbridge - Apartment 304 - Refurb Checklist"
"41b1dab4-718e-4e05-90f8-ef7f006e2791","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Villa 27 - Job #72824"
"db2fc010-31c2-4db4-bb90-e273e79eabea","","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Villa 27 - Job #72824","Knightsbridge - Villa 27 - Refurb Checklist"
"233f97b5-b162-4516-ba23-b58fcebe4d67","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Villa 128 - Job #74516"
"6674b68f-aa92-4327-9128-2eada4dccc0a","","work-in-progress","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","Villa 128 - Job #74516","Knightsbridge - Villa 128 - Refurb Checklist"
"3b66fd6e-7bfd-46ac-827f-6d658f6461f4","","work-in-progress","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Mayfair Village"
"871b1c16-e5c0-4167-905d-4e7e32f0d996","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Mayfair Village","1. Completed Refurbs"
"ed2f1930-d96a-4c10-9a27-5bfade0276d0","","pass","","folder","TRUE","FALSE","Auckland","Arvida - Refurbs","Mayfair Village","1. Completed Refurbs","Villa 24 - Job #63652"
