resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Village Centre,,,,,,,,
Village Centre - SA Main WC Women,checklist,,,,66. Village Centre - SA Main WC Women,,,,,,,
Village Centre - Sales Office,checklist,,,,67. Village Centre - Sales Office,,,,,,,
Village Centre - Gym,checklist,,,,68. Village Centre - Gym,,,,,,,
Village Centre - Gym F WC,checklist,,,,69. Village Centre - Gym F WC,,,,,,,
Village Centre - Pool,checklist,,,,70. Village Centre - Pool,,,,,,,
"Village Centre - Lounge, by Bar area",checklist,,,,"71. Village Centre - Lounge, by Bar area",,,,,,,
