resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Serviced Apartments,,,,,,,,
Serviced Apartments - 110,checklist,,,,14. Serviced Apartment - 110,,,,,,,
Serviced Apartments - 112/205,checklist,,,,15. Serviced Apartment - 112,,,,,,,
Serviced Apartments - 114/308,checklist,,,,16. Serviced Apartment - 114,,,,,,,
Serviced Apartments - 204,checklist,,,,17. Serviced Apartment - 204,,,,,,,
Serviced Apartments - 112/205,checklist,,,,18. Serviced Apartment - 205,,,,,,,
Serviced Apartments - 206/210,checklist,,,,19. Serviced Apartment - 206,,,,,,,
Serviced Apartments - 206/210,checklist,,,,20. Serviced Apartment - 210,,,,,,,
Serviced Apartments - 114/308,checklist,,,,21. Serviced Apartment - 308,,,,,,,
Serviced Apartments - 315,checklist,,,,22. Serviced Apartment - 315,,,,,,,
Serviced Apartments/Independent Apartments Everest - 318/266,checklist,,,,23. Serviced Apartment - 318,,,,,,,
Serviced Apartments - 320,checklist,,,,24 and 25. Serviced Apartment - 320,,,,,,,
