resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Townhouses,,,,,,,,
Townhouse - 2,checklist,,,,72. Townhouse - 2,,,,,,,
Townhouse - 3/4/37/39,checklist,,,,73. Townhouse - 3,,,,,,,
Townhouse - 3/4/37/39,checklist,,,,74. Townhouse - 4,,,,,,,
Townhouse - 6,checklist,,,,75. Townhouse - 6,,,,,,,
Townhouse - 7,checklist,,,,76. Townhouse - 7,,,,,,,
Townhouse - 9,checklist,,,,77. Townhouse - 9,,,,,,,
Townhouse - 10,checklist,,,,78. Townhouse - 10,,,,,,,
Townhouse - 11/15,checklist,,,,79. Townhouse - 11,,,,,,,
Townhouse - 12A/16,checklist,,,,80. Townhouse - 12A,,,,,,,
Townhouse - 11/15,checklist,,,,80. Townhouse - 15,,,,,,,
Townhouse - 12A/16,checklist,,,,81. Townhouse - 16,,,,,,,
Townhouse - 27,checklist,,,,82. Townhouse - 27,,,,,,,
Townhouse - 33,checklist,,,,83. Townhouse - 33,,,,,,,
Townhouse - 35,checklist,,,,84. Townhouse - 35,,,,,,,
Townhouse - 36,checklist,,,,85. Townhouse - 36,,,,,,,
Townhouse - 3/4/37/39,checklist,,,,86. Townhouse - 37,,,,,,,
Townhouse - 3/4/37/39,checklist,,,,87. Townhouse - 39,,,,,,,
Townhouse - 43,checklist,,,,88. Townhouse - 43,,,,,,,
Townhouse - 56/67,checklist,,,,89. Townhouse - 56,,,,,,,
Townhouse/Independent Apartments - Mallory - 61/71/128,checklist,,,,90. Townhouse - 61,,,,,,,
Townhouse - 63,checklist,,,,91. Townhouse - 63,,,,,,,
Townhouse - 66,checklist,,,,92. Townhouse - 66,,,,,,,
Townhouse - 56/67,checklist,,,,93. Townhouse - 67,,,,,,,
Townhouse/Independent Apartments - Mallory - 61/71/128,checklist,,,,94. Townhouse - 71,,,,,,,
Townhouse - 79/80,checklist,,,,95. Townhouse - 79,,,,,,,
Townhouse - 79/80,checklist,,,,96. Townhouse - 80,,,,,,,
Townhouse - 83/84,checklist,,,,97. Townhouse - 83,,,,,,,
Townhouse - 83/84,checklist,,,,98. Townhouse - 84,,,,,,,
Townhouse - 85,checklist,,,,99. Townhouse - 85,,,,,,,
Townhouse - 87,checklist,,,,100. Townhouse - 87,,,,,,,
Townhouse - 90,checklist,,,,101. Townhouse - 90,,,,,,,
