Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Plastering & Internal Hebel,,,,,,
,Scope,,,Site QA,Building,
,Rows,,,,,
,,Ground Floor,dynamic,Ground Floor,Site QA,Building
,,Level 1,dynamic,Level 1,Site QA,Building
,,Level 2,dynamic,Level 2,Site QA,Building
,,Level 3,dynamic,Level 3,Site QA,Building
,,Level 4,dynamic,Level 4,Site QA,Building
,,Level 5,dynamic,Level 5,Site QA,Building
,,Level 6,dynamic,Level 6,Site QA,Building
,,Level 7,dynamic,Level 7,Site QA,Building
,Columns,,,,,
,,All frames/studs set out correctly,,All frames/studs set out correctly,Framing,Plastering & Internal Hebel
,,All frames plumb & square,,All frames plumb and square,Framing,Plastering & Internal Hebel
,,Fix to structural members,,Fix to structural members,Framing,Plastering & Internal Hebel
,,All window & sliding door openings as per plan/line up,,All window and sliding door openings are as per plan and line up with above elements.,Framing,Plastering & Internal Hebel
,,Nogging all installed correctly,,Nogging all installed correctly,Framing,Plastering & Internal Hebel
,,Door frames fixing,,Door frames fixing,Framing,Plastering & Internal Hebel
,,Studco Supplier inspection,,Studco Supplier inspection (Provide report to builder),Framing,Plastering & Internal Hebel
,,Angles in place,,Angles in place,Internal Hebel wall,Plastering & Internal Hebel
,,Hebel panels Alignment,,Hebel panels Alignment,Internal Hebel wall,Plastering & Internal Hebel
,,Hebel installed plumb & level with adjoining surfaces,,Ensure hebel installed plumb and level with adjoining surfaces,Internal Hebel wall,Plastering & Internal Hebel
,,Hebel panels in full & not cracked,,Ensure hebel panels are in full and not cracked,Internal Hebel wall,Plastering & Internal Hebel
,,Control joints installed in accordance with manufacturers specs/install guide,,Ensure control joints have been installed in accordance with manufacturers specifications and installation guide,Internal Hebel wall,Plastering & Internal Hebel
,,Panels finish,,Panels finish(patches done),Internal Hebel wall,Plastering & Internal Hebel
,,Fire-rated caulking & sealing,,Fire-rated caulking and sealing,Internal Hebel wall,Plastering & Internal Hebel
,,Satisfaction & sign off from CSR inspection,,Satisfaction and sign off from CSR inspection (Provide report to builder),Internal Hebel wall,Plastering & Internal Hebel
,,Ply nogging,,Ply nogging,Plasterboard for Walls,Plastering & Internal Hebel
,,Rough-in sign off,,Rough-in sign off,Plasterboard for Walls,Plastering & Internal Hebel
,,Insulation installed as per AS/BCA,,Insulation installed as per AS/BCA,Plasterboard for Walls,Plastering & Internal Hebel
,,Correct type of plasterboards & thickness installed as per wall details/drawings/BCA reqs,,"Correct type of plasterboards and thickness installed as per wall details, project drawings and BCA requirements",Plasterboard for Walls,Plastering & Internal Hebel
,,Villaboard/WR to wet areas ONLY,,Villaboard/WR to wet areas ONLY,Plasterboard for Walls,Plastering & Internal Hebel
,,Plasterboard Lining installed as wall set out plan,,Plasterboard Lining to be installed as wall set out plan,Plasterboard for Walls,Plastering & Internal Hebel
,,Confirm Ceiling height,,Confirm Ceiling height,Plasterboard for Ceiling,Plastering & Internal Hebel
,,Confirm Access panel location,,Confirm Access panel location,Plasterboard for Ceiling,Plastering & Internal Hebel
,,Ceiling frame work,,Ceiling frame work,Plasterboard for Ceiling,Plastering & Internal Hebel
,,Ceiling bulkheads where required,,Ceiling bulkheads where required,Plasterboard for Ceiling,Plastering & Internal Hebel
,,Pelmets to corridors only,,Pelmets to corridors only,Plasterboard for Ceiling,Plastering & Internal Hebel
,,Ceiling insulation as per AS/NCC,,Ceiling insulation as per AS/NCC,Plasterboard for Ceiling,Plastering & Internal Hebel
,,Correct type of plasterboards & thickness installed as per wall details/drawings/NCC reqs,,"Correct type of plasterboards and thickness installed as per wall details, project drawings and NCC requirements",Plasterboard for Ceiling,Plastering & Internal Hebel
,,Ceiling plasterboard Lining,,Ceiling plasterboard Lining,Plasterboard for Ceiling,Plastering & Internal Hebel
,,Angle/LB/P50 install,,Angle/LB/P50 install,Setting & Sanding ,Plastering & Internal Hebel
,,First coat setting,,First coat setting,Setting & Sanding ,Plastering & Internal Hebel
,,Second coat setting,,Second coat setting,Setting & Sanding ,Plastering & Internal Hebel
,,Final coat setting,,Final coat setting,Setting & Sanding ,Plastering & Internal Hebel
,,Sanding,,Sanding,Setting & Sanding ,Plastering & Internal Hebel
,,patching,,patching,Setting & Sanding ,Plastering & Internal Hebel
,,Defects,,Defects,Setting & Sanding ,Plastering & Internal Hebel
,,Final Inspection,,Final Inspection,Setting & Sanding ,Plastering & Internal Hebel
,,,,,,
External Cladding,,,,,,
,Scope,,,Site QA,Building,
,Rows,,,,,
,,Ground Floor,dynamic,Ground Floor,Site QA,Building
,,Level 1,dynamic,Level 1,Site QA,Building
,,Level 2,dynamic,Level 2,Site QA,Building
,,Level 3,dynamic,Level 3,Site QA,Building
,,Level 4,dynamic,Level 4,Site QA,Building
,,Level 5,dynamic,Level 5,Site QA,Building
,,Level 6,dynamic,Level 6,Site QA,Building
,,Level 7,dynamic,Level 7,Site QA,Building
,Columns,,,,,
,,Check external wall frames alignment,,Check external wall frames alignment,External Cladding,
,,Install all flashing as per wall detail & project drawings,,Install all flashing as per wall detail and project drawings ,External Cladding,
,,Install sarking & tophats,,Install sarking and tophats ,External Cladding,
,,Horizontal & Vertical Alignment,,Horizontal & Vertical Alignment,External Cladding,
,,Install Cladding Panels,,Install Cladding Panels,External Cladding,
,,Joints caulking & Sealing,,Joints caulking & Sealing,External Cladding,
,,Defects,,Defects,External Cladding,
,,Final Inspection (water test by builder),,Final Inspection (water test by builder),External Cladding,
