Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Commissioning,,,,,,,
,Scope,,,Commissioning,,,
,Rows,,,,,,
,,Wet Fire,dynamic,Wet Fire,Commissioning,,
,,Dry Fire - Main Panels,dynamic,Main Panels,Dry Fire,Commissioning,
,,Dry Fire - Secondary Panels / Tenancy Panels,dynamic,Secondary Panels / Tenancy Panels,Dry Fire,Commissioning,
,,Electrical - Main Switchboards,dynamic,Main Switchboards,Electrical,Commissioning,
,,Electrical - House DB's,dynamic,House DB's,Electrical,Commissioning,
,,Electrical - Tenancy DB's,dynamic,Tenancy DB's,Electrical,Commissioning,
,,Electrical - Light Fittings,dynamic,Light Fittings,Electrical,Commissioning,
,,Electrical - MTDB's,dynamic,MTDB's,Electrical,Commissioning,
,,Electrical - Woolworths,grouping,Electrical - Woolworths,,,
,,GENERATOR,,GENERATOR,Woolworths,Electrical,Commissioning
,,PFC,,PFC,Woolworths,Electrical,Commissioning
,,Light Control Panel,,Light Control Panel,Woolworths,Electrical,Commissioning
,,Electrical - Woolworths - Switchboards,dynamic,Switchboards,Woolworths,Electrical,Commissioning
,,Electrical - Woolworths - Light Fittings,dynamic,Light Fittings,Woolworths,Electrical,Commissioning
,,HVAC / Mech - Main Plant Equipment,dynamic,Main Plant Equipment,HVAC / Mech,Commissioning,
,,HVAC / Mech - Air Handling Units - AHU's,dynamic,Air Handling Units - AHU's,HVAC / Mech,Commissioning,
,,HVAC / Mech - Fans,dynamic,Fans,HVAC / Mech,Commissioning,
,,HVAC / Mech - MSSB's,dynamic,MSSB's,HVAC / Mech,Commissioning,
,,Hydraulic,dynamic,Hydraulic,Commissioning,,
,Columns,,,,,,
,,Commissioning completed & documents received,,Commissioning completed and documents received,,,
