Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
14e57b70-9995-46d1-ab41-41bcd5aa0b60,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area A,Ground,"FC - S - Windows, Sliders and Sealants"
3d653117-c22f-48ab-ba56-ceefb9146044,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area A,Level 1,"FC - S - Windows, Sliders and Sealants"
a942dc42-2435-46f7-bc89-7a8f9d25c461,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area A,Level 2,"FC - S - Windows, Sliders and Sealants"
6be892d1-bd9e-4277-b74e-612f12e2f438,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area B,Ground,"FC - S - Windows, Sliders and Sealants"
f31f8c9c-3401-43a3-8743-add2cafc99ef,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area B,Level 1,"FC - S - Windows, Sliders and Sealants"
2b345e6f-86ff-4844-89f0-75fe976c739f,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area B,Level 2,"FC - S - Windows, Sliders and Sealants"
26e0d24a-62d2-48f4-bf9b-ee8601c3efd4,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area C,Ground,"FC - S - Windows, Sliders and Sealants"
ee4a80c5-dde4-4da8-9230-795e144598a4,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area C,Level 1,"FC - S - Windows, Sliders and Sealants"
527160c1-2ac4-4f11-9577-a26691d7e84c,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area C,Level 2,"FC - S - Windows, Sliders and Sealants"
07f79d47-52f6-48b0-bdf1-4639b9be945d,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area D,Ground,"FC - S - Windows, Sliders and Sealants"
a830c114-d54f-435c-8e92-2e7e9f1142e4,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area D,Level 1,"FC - S - Windows, Sliders and Sealants"
81bdbde1-88bf-4331-9a84-4fcf5d12ad21,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area D,Level 2,"FC - S - Windows, Sliders and Sealants"
553c3903-27c5-4716-a4c6-8f123630cb1c,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area E1,Ground,"FC - S - Windows, Sliders and Sealants"
e2d9fb6d-6f83-4596-81ee-e03bfa7576a5,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area E1,Level 1,"FC - S - Windows, Sliders and Sealants"
23046b0c-ed96-4ba0-8370-ce6bcd4dd303,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area E1,Level 2,"FC - S - Windows, Sliders and Sealants"
63996693-a419-4f36-8c3f-8c42eea4bd0b,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area E2,Ground,"FC - S - Windows, Sliders and Sealants"
622eb2e5-93aa-48d3-8332-94dee6a5cce6,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area F,Ground,"FC - S - Windows, Sliders and Sealants"
35ef9029-9cbc-4f3a-9c2f-ff9a2dc3f66e,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area F,Level 1,"FC - S - Windows, Sliders and Sealants"
1ec843cd-57b7-43a9-b30d-b7a7cb03314a,,checklist-sectioned,not-started,"FC - S - Windows, Sliders and Sealants",checklist,FALSE,FALSE,Site QA,B01,Stage 1 - B01,Area F,Level 2,"FC - S - Windows, Sliders and Sealants"
