Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
d9659291-6b17-4614-86df-3b66b4563800,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 3,301,Balcony
94a3d910-1d90-489b-8ba6-28dd7a1adbe6,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 3,302,Balcony
08e63f2d-0a61-4a10-b154-e768b016b334,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 3,303,Balcony
d86dccbf-eb9b-46e9-9914-b5dad4b08c85,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 3,304,Balcony
d637bedf-faa3-4deb-b706-1db34e2e5a0e,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 3,305,Balcony
d63b628e-4bf2-4fbc-8d8c-90e8a54e0b4b,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 3,306,Balcony
9d7184a4-14f5-45cd-8cac-9496b415535c,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 3,307,Balcony
0bc55098-6390-4a55-87b3-827eab6d464b,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,401,Balcony
45c4aae3-e823-4a9c-a3af-f89164a5c175,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,402,Balcony
9ce64d82-1111-4b43-a8b1-437a5423011c,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,403,Balcony
2dc92fd2-ed5b-43e0-a043-e2bc24b03f73,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,404,Balcony
91905a05-84c9-4b8e-bb80-0654f8f25cc7,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,405,Balcony
4841fb88-bc50-4a7f-a4aa-78feea4d291f,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,406,Balcony
98a2df25-b54e-4620-977a-aef54328a99a,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,407,Balcony
d4ba28eb-f8e7-4923-9d9d-cc7a83f9e30b,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,408,Balcony
657be149-972d-41b5-9e68-4889de2e5b32,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,409,Balcony
916f39aa-8c58-4e33-9287-2e11d71ca371,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,410,Balcony
a8f0c910-9172-4628-8380-bf964a941058,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,411,Balcony
33e079a8-581a-443a-82fd-addc39306440,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,412,Balcony
1749a21a-88af-4129-aa7e-80acd9783096,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,413,Balcony
97e1678e-8a2a-468d-8608-21e4fe71ccfc,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,414,Balcony
a4bdbe92-42a2-4ec6-a0cf-a1c3f5eac577,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 4,415,Balcony
c0340061-3928-416e-aef0-1722e3f21aed,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 5,501,Balcony
754f941e-d4eb-4a77-8250-8132d6a7aa6c,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 5,502,Balcony
fa4b8d5f-412c-4206-ac36-9b48e0239063,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 5,503,Balcony
c9a2481e-69a7-4ea6-8c9b-c3330e75fd2a,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 5,504,Balcony
2f59ec40-7e4c-4354-92a5-c436074db830,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 5,505,Balcony
f3a6c58f-c6aa-47bf-8713-552f206e2318,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 5,506,Balcony
c903c3bf-6c8c-438f-8899-9c23061f7b41,,not-started,d5e2adf40d28d017258a7e3b41da86d3e25f204b7ddab3d90b4bdc51c0e51c6d,checklist,FALSE,FALSE,Site QA,Yarra Tower,Fit Off,Level 5,507,Balcony
