"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c73894a7-d28b-49b8-b669-72a774b1d58a","","pass","","folder","TRUE","FALSE","Electrical"
"77509c6a-a606-496d-aa37-a03337c3d41c","","pass","","folder","TRUE","FALSE","Electrical","Metering Hut"
"64e61bc9-1036-4cd1-9e5e-4354eebc11a4","","pass","","folder","TRUE","FALSE","Electrical","Metering Hut","Electrical Installation"
"ec08ba83-a754-4164-9b0d-a13da5ed6658","","pass","","folder","TRUE","FALSE","Electrical","Metering Hut","Electrical Installation","230VAC Distribution Board- DB-30801"
"b60aa6a7-d30d-4276-bffe-4fc2bef62fe7","","pass","b47fd974c639fc1d1ed4c2d757db194b329cc4693e3d121777a211d7c6da5228","checklist","FALSE","FALSE","Electrical","Field Work","Cable Supports","ITR-CL-1-101A Conduit/Ducting Below Ground sand trap"
"b7b83449-df4d-4f49-a434-c49b9c06bc55","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Instruments"
"539fa4ac-addc-4365-95b4-dce2eaed4ee9","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Instruments","TIT-30802"
"6ab65c3e-3ffb-4f65-8ca8-f38ce4319c96","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","TIT-30802","ITP-I05B ENTEC - Instrument Loop Check"
"19eec20e-75b1-490a-b292-efceef3386f8","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","TIT-30802","ITP-I-02A ENTEC- Installation of Instruments"
"ff798178-afdf-4e60-9b9e-da55598a38ca","","pass","4803771bb97afeef21bd4ed4e851d5d843deff4edea6874affe338d1f92cef85","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","TIT-30802","ITR-CL-1-128 Temperature Instrument Installation"
"e61fa7bd-537e-4098-8f39-1b8ac7c2b6b3","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Instruments","PSL-30801"
"758fd9ce-486a-476a-9d07-3cdad0f860da","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PSL-30801","ITP-I05B ENTEC - Instrument Loop Check"
"51f8895d-085b-47eb-862c-61740d3e3a72","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PSL-30801","ITP-I-02A ENTEC- Installation of Instruments"
"5049ea30-9715-4314-92cd-fe9f93070e03","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PSL-30801","ITR-CL-1-121 Instrument Installation"
"2a551b71-71a0-429b-8afb-66bd4767443b","","pass","426b2f96e28f2babc0bd8612bc2dfafcdbb4e8c0352f343c46a8140dbcc16d53","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PSL-30801","ITR-CL-1-117 Instrument Tubing Installation"
"db4b2086-76a4-4ba9-b400-bb55c67c8d6b","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Instruments","LSL-30801"
"ea572556-f8e9-49c6-8c7f-3ba86505651e","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","LSL-30801","ITP-I05B ENTEC - Instrument Loop Check"
"fd6c900f-3878-4535-8238-6df3669aa291","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","LSL-30801","ITP-I-02A ENTEC- Installation of Instruments"
"0f5fa505-dc3c-41b6-80a6-2db1f19fd648","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","LSL-30801","ITR-CL-1-121 Instrument Installation"
"f6f14c8d-7b64-4038-b6d3-8d95593b32a8","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Instruments","PIT-30801"
"5fee6870-3b20-4abb-bad5-3488688cf180","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PIT-30801","ITP-I05B ENTEC - Instrument Loop Check"
"db178f86-e850-49e9-9997-07cf02ee408a","","pass","7bbbaa9a8f829038690aea43dad52c6c81d0ec8ec47ed9950abe59aa2d8d9c60","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PIT-30801","ITP-I-02A ENTEC- Installation of Instruments"
"11a8013c-ff38-4f76-8bde-9d908c506f8b","","pass","5f6bd6ad7b3bdd80a7df3b21efb5e74f2e8d6986ba7f941e793602c64d5fa832","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PIT-30801","ITR-CL-1-130 Pressure Instrument Installation"
"53680658-29d5-40e8-95c9-a37a83140446","","pass","df68b627023895e1ce56a2289dc4f6036b03551876a17fe7871861d7f34b7073","checklist","FALSE","FALSE","Electrical","Field Work","Instruments","PIT-30801","ITR-CL-1-121 Instrument Installation"
"ffd80df2-fae0-48dc-bd36-8b9b46d16f98","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation"
"9a2b9c1c-83ce-4343-807b-0c2a3f0001ea","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Gas Chromatograph- AT-30801"
"f1ca512b-0ed6-4249-b1bb-d221b96656bd","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Gas Chromatograph- AT-30801","ITR-CL-1-100 General Electrical Equipment"
"af2e19c0-0200-4dec-a967-a119f16ced4c","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Heat Trace Junction Box- JB-30802"
"3519a7d8-d2c6-4f77-9e3e-93d682949412","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Heat Trace Junction Box- JB-30802","ITR-CL-1-106 - Junction Box"
"43651cb2-6584-4eca-b307-ffff13f9a61a","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Analyser Power- JB-30808"
"07d8d04c-f9dd-49fc-a020-60a62ab76f8b","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Analyser Power- JB-30808","ITR-CL-1-106 - Junction Box"
"81b93f4a-bc4e-42ac-b8c2-e1f381f5ab4d","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30801"
"2ee1030c-635b-452c-9904-4f642ce74cc7","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30801","ITR-CL-1-106 - Junction Box"
"6ead811a-d4ff-4180-a29a-f7d639c6d07d","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Slamshut- ZSC-30802"
"e749dc5c-86fb-47b7-8304-7c3ef7e4a060","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Slamshut- ZSC-30802","ITR-CL-1-100 General Electrical Equipment"
"9133a3d4-56bd-433f-9cb6-d77206fd5369","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Slamshut- ZSC-30801"
"b7f645ab-df40-41e8-bd0f-1db24a6960b4","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Slamshut- ZSC-30801","ITR-CL-1-100 General Electrical Equipment"
"a4957c70-4bd8-43ea-ba53-514c028eb2df","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-ZSC30801"
"b98956d9-a14b-4a80-abe7-0460789c9fe0","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-ZSC30801","ITR-CL-1-106 - Junction Box"
"5c99d68b-a279-4f47-93ed-d13548f2be9e","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30804"
"67eae44e-cbed-4510-b4de-4f54a4a3df6b","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30804","ITR-CL-1-106 - Junction Box"
"2ee7a09b-1f1f-41d4-95be-45c4a48c2f83","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30805"
"8e9b1f5e-78b3-47a2-9a75-9e4d645c0490","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30805","ITR-CL-1-106 - Junction Box"
"2ef2a3b7-e119-4387-8779-68a2d3e13dcc","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30806"
"c5f5e911-ecef-4919-b531-2bb28f93028f","","pass","1b00a7c823f47018b788b7e168c7cde8f7db678d699214b730daa0bb773660cf","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","Junction Box- JB-30806","ITR-CL-1-106 - Junction Box"
"a3e468de-093c-409b-91df-a6d68df036df","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Electrical Installation","GC Shelter Light Switch- SW-30804"
"0d410a40-7cbc-4294-9a7a-a0562a99b6aa","","pass","7c9c058e8a8e3ef859add04a6f323b6c2d9b396d50d2e3139066023c3a965331","checklist","FALSE","FALSE","Electrical","Field Work","Electrical Installation","GC Shelter Light Switch- SW-30804","ITR-CL-1-100 General Electrical Equipment"
"953ba0b9-928c-4f20-a8bd-22dbd89141ce","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"
"0cb174b2-4bb1-4301-bbda-8d231852114a","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," AT30801A"
"c27846d5-e334-4b7e-b118-36b890a659a4","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," AT30801A","23AWG 4PR CAT 6 FTP SWA BK"
"305aab91-dfbd-4c95-9749-e3ceaa2051b2","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," AT30801B"
"858d2650-9101-4e24-aceb-fb311583a67d","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," AT30801B","0.5mm2 8PR PVC/SWA/PVC CS"
"7b6b60a0-ca7c-4471-a8f4-1c32af0e111e","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," DS "
"b1c2a1f0-1ad1-41f1-8e8f-a303fb71926b","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," DS ","0.5mm2 1PR PVC/PVC"
"1d8ba006-dd45-48ae-84b8-bbaba1a8d3d5","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," FQY30801 "
"f410e375-825d-4264-b388-429a8e68df7f","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," FQY30801 ","0.5mm2 8PR PVC/PVC CS"
"1204c0ac-495f-457c-bc93-2c830a8ac80c","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," FQY30802"
"fc326da2-cd81-4762-bee2-09c13eb5fc89","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," FQY30802","0.5mm2 8PR PVC/PVC CS"
"49e1d6e1-390f-48cc-9824-f44e0d0b1e8c","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," FQY30803"
"915ec035-3309-4a6b-b93e-e76b691da662","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," FQY30803","0.5mm2 8PR PVC/PVC CS"
"8dfb2576-8eae-43f8-8cf0-505789ebfabf","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," JB30801"
"14a4107b-b914-4925-a0bb-d720569389aa","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," JB30801","0.5mm2 16PR PVC/SWA/PVC CS"
"cc2dea0b-c77d-406b-85c6-637c49b21589","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," JB30804"
"740da056-0403-4d9d-af8b-013d364fbae5","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," JB30804","0.5mm2 8PR PVC/SWA/PVC CS"
"23e8b896-866b-4d02-8e0d-1cb56db532fc","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," JB30805"
"650fab96-8cf2-4abe-8378-c345cb3bf501","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," JB30805","0.5mm2 8PR PVC/SWA/PVC CS"
"21b0d3f6-fa19-4b8b-a8fb-3261022e63db","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," JB30806"
"42d01d3b-b67f-48f9-a7fa-4246f1933be6","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," JB30806","0.5mm2 8PR PVC/SWA/PVC CS"
"a9fa9ebf-045c-4492-b558-5994e72106e6","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," LSL30801 "
"1703a428-1b62-4115-a534-c225bfd53fa2","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," LSL30801 ","1.5mm2 1PR PVC/SWA/PVC CS"
"5300d724-ecd9-44b6-963f-62b90887628d","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," TIT30802 "
"4031b6d0-4e0e-46cc-ae50-dced138888c5","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," TIT30802 ","1.5mm2 1PR PVC/SWA/PVC CS"
"633836d9-c964-4543-9648-524ad259c487","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," PIT30801 "
"2981a844-038b-40ac-8443-4a68600a0f83","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," PIT30801 ","1.5mm2 1PR PVC/SWA/PVC CS"
"412f0cff-5c51-4af4-807f-fd543ef320f6","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," PSL30801"
"1175153e-84b2-487d-93d9-2470333a9cec","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," PSL30801","1.5mm2 1PR PVC/SWA/PVC CS"
"b8970064-bf51-489d-83ea-2896a929200d","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," JBZSC30801"
"993decee-e38a-4620-a45b-038efd829a50","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," JBZSC30801","1.5mm2 1PR PVC/SWA/PVC CS"
"a7593b5b-ac8a-44e7-a59a-c11cb7c341a8","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," JBZSC30802"
"b63c03db-eaca-417a-ad29-3dceea8572b0","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," JBZSC30802","1.5mm2 1PR PVC/SWA/PVC CS"
"0eebcc98-88a9-4144-8852-0a9dc17bcb9f","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," ZSC30801"
"83714d20-03ec-40d6-ae20-b8948438c2e1","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," ZSC30801","22AWG 2C FLYING LEAD"
"3a442f66-3bfa-47fb-9138-9fc63cde4cb5","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," ZSC30802"
"179bbcf1-0e5e-452a-aa35-a3cbd2b77f3b","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," ZSC30802","22AWG 2C FLYING LEAD"
"bfc1db1d-66a3-4464-8fa5-b0164e45d15c","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," DC1"
"8f0afbbb-42a8-453b-af45-f914eec28132","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," DC1","16mm2 2C PVC/PVC FLEX "
"dc59d638-13a2-4394-8809-b95f783c90d8","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," DC2"
"3040101f-45fb-4ee9-a2a3-f2b637e07549","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," DC2","16mm2 2C+E PVC/PVC"
"eb627119-aa1e-47f7-9640-61ea11c19a4f","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," DC6"
"81c2795d-c768-4b46-8825-018b6a192ee9","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," DC6","2.5mm2 2C+E PVC/PVC"
"46638b33-9bb7-4ad1-ba79-ef0f2f2a9119","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," DC10 "
"087ab548-0991-44a7-b453-e6248efeb8b8","","pass","5c3d7493734cf6af3432f68a13eaa9f28626503ad31c7002a6fb029ca583268d","checklist","FALSE","FALSE","Electrical","Field Work","Cables"," DC10 ","10mm2 2C+E PVC/PVC"
"f79a5efc-e1f4-4570-b0b8-3eeaaae6376e","","pass","","folder","TRUE","FALSE","Electrical","Field Work","Cables"," DC10/1"
