"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"29e3cd54-f1d4-4954-9f20-30bbacd4ccfb","","work-in-progress","","folder","TRUE","FALSE","Electrical "
"3d7ca3de-3647-4394-b284-49745a92b529","","pass","","folder","TRUE","FALSE","Electrical ","Certification"
"27b48fae-7f23-43ca-9d98-c93b9e65c730","","pass","ea593e162f42ba49cc01d9d3c51c3e29ae8de338862ccbd45f23a169577f6885","checklist","FALSE","FALSE","Electrical ","Certification","Certificate of Compliance (COC)- Transformer"
"c60cd367-afd2-457d-9369-aae40c1152b8","","pass","8228f4f7099050d93a9870c2dbbcc219a59e6f8702b372c9ebc8769e41af1191","checklist","FALSE","FALSE","Electrical ","Certification","Record of Inspection (ROI)- Transformer"
"a713f449-3ccf-4da3-b673-588a6ccfd45a","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cable Support"
"468af16b-c35b-4435-9c1d-2c71b2580714","","work-in-progress","ITR-CL-1-101 Conduit, Ducting, Unistrut, Cable Tray & Ladder Installation","checklist","FALSE","FALSE","Electrical ","Cable Support","ITR-CL-1-101 Conduit, Ducting, Unistrut, Cable Tray & Ladder Installation- Feild Works"
"29e38384-f6dc-4e10-a09e-4b3f232c0528","","work-in-progress","ITR-CL-1-101 Conduit, Ducting, Unistrut, Cable Tray & Ladder Installation","checklist","FALSE","FALSE","Electrical ","Cable Support","ITR-CL-1-101 Conduit, Ducting, Unistrut, Cable Tray & Ladder Installation- Metering Hut"
"938709d7-4638-4061-82aa-6432d4a32b8f","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables"
"771214ed-e3e0-49fb-bca2-f5399c40e42d","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/R1"
"9490d99f-7809-4887-81ff-c7ea1f472ea0","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/R1","300mm2 1c Cu FLEX XLPE (X90)"
"6e64b5ab-3754-4569-9ccc-b1bd28f31dcc","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/B1"
"e6a02a2d-d21a-47e5-9ba5-a1a68cdec065","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/B1","300mm2 1c Cu FLEX XLPE (X90)"
"fbce59e3-3b16-4448-83a5-13857cf783d7","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/W1"
"b0a13156-163d-4565-8f36-1d16292d2975","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/W1","300mm2 1c Cu FLEX XLPE (X90)"
"e969e94b-946e-4883-a186-7ffea75405a8","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/R2"
"4ad27e99-04ef-41a8-8070-47f866a39197","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/R2","300mm2 1c Cu FLEX XLPE (X90)"
"8398f848-f163-44ac-9731-9a4670017dac","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/B2"
"d13aba11-6a3b-4887-b535-5608ebc9c2e3","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/B2","300mm2 1c Cu FLEX XLPE (X90)"
"0ca79519-3fd8-47ef-a4a0-94238c6c6800","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/W2"
"b4c2bacf-1da6-41f5-84dd-e8b0a21d8db8","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/W2","300mm2 1c Cu FLEX XLPE (X90)"
"e26f3562-6ee4-4ccc-8f66-d5925e3cf010","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/R3"
"aac88c69-7f0c-4d38-ae15-2bb478480422","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/R3","300mm2 1c Cu FLEX XLPE (X90)"
"582c808f-8895-4ed3-9f84-41c6c22067db","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/B3"
"913bd6a4-314a-4fb1-939e-986692bc3fcc","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/B3","300mm2 1c Cu FLEX XLPE (X90)"
"a0ea64f0-ac57-431d-8fc0-05853cc2b16e","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/W3"
"4cc76416-f21d-4291-8569-581194479f70","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/W3","300mm2 1c Cu FLEX XLPE (X90)"
"805bbf2a-a9c4-4f44-9b5e-ca589eb351a2","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/R4"
"77ff2b05-eab8-41ab-97ec-e36c146466d7","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/R4","300mm2 1c Cu FLEX XLPE (X90)"
"768a58e5-7af3-40c9-82c4-f22c869471cb","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/B4"
"d5aba5b9-a8ab-4b96-b1fc-299781358a9c","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/B4","300mm2 1c Cu FLEX XLPE (X90)"
"aeb42f23-d18d-438e-909f-e170190f3880","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/W4"
"ecd95bfc-8bb7-4cfc-bc41-5237e63221c3","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/W4","300mm2 1c Cu FLEX XLPE (X90)"
"196261bd-a7c7-41cc-a9bb-2d3cfb1a55d3","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/N1 "
"0fa6a38e-9f7d-4739-9373-5f7bec694200","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/N1 ","300mm2 1c Cu FLEX XLPE (X90)"
"e6d649a1-b6c0-4c54-8fd9-ccf193815adf","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/N2"
"f9b89d08-89d7-4e32-b5b1-2c2ed8c2e4f1","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/N2","300mm2 1c Cu FLEX XLPE (X90)"
"93c305cd-5c91-459f-afac-7eb078e0f47d","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P1/N4"
"a0e79326-e873-413a-a17d-56ea60fcc035","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P1/N4","300mm2 1c Cu FLEX XLPE (X90)"
"1c13e8cb-a5e0-4325-9ea1-59e592d4e39b","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P4"
"b1d7d2ab-2c64-4a40-8207-47e7679bc23d","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P4","150mm2 4C+E Cu XLPE/PVC/PVC"
"a5d8ce3c-1d4b-4926-88b2-8ea26bb3b49f","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P5/B1"
"cbfb7374-2da4-484a-bced-1ba62c540f30","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P5/B1","400mm2 1c Cu FLEX XLPE (X110)"
"437d5e41-2d34-4469-b4bf-356d8fac0443","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P5/R1"
"a7a2fcdf-f476-4e78-94ae-a4d13b181ea4","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P5/R1","400mm2 1c Cu FLEX XLPE (X110)"
"ec2a65a9-aca4-48ef-9348-1f0fdef99370","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P5/W1"
"231dfdf9-f2a1-4dfc-a868-a3a2b247ca38","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P5/W1","400mm2 1c Cu FLEX XLPE (X110)"
"8c4de7d5-8854-4770-aacb-9c2b345e6e0d","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P5/B2"
"fd2ffada-66d0-4aef-8271-5f4640f34f7e","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P5/B2","400mm2 1c Cu FLEX XLPE (X110)"
"05a6184a-eda3-465e-9d44-11c2f53c55bf","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P5/R2"
"f12404c0-ea53-4bfb-8ecb-4b73acd6a286","","work-in-progress","ITR-CL-1-104 Cable Installation","checklist","FALSE","FALSE","Electrical ","Cables","P5/R2","400mm2 1c Cu FLEX XLPE (X110)"
"6c1e14c1-5393-4aa6-b771-7f936ad9c13e","","work-in-progress","","folder","TRUE","FALSE","Electrical ","Cables","P5/W2"
