"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ec00a42b-c0f5-41de-a930-bb114cbf1029","","no-status-not-started","As-Built Drawings","checklist","FALSE","FALSE","As-Built Drawings"
"e19c79d6-4814-4821-b3ab-addc1ba6a062","","not-started","ITR-E-03 Entec - Distribution Board Installation","checklist","FALSE","FALSE","ITR-E-03 Entec - Distribution Board Installation"
"0744b098-82d4-43b4-b155-39ea2c53e044","","not-started","ITR-E-05 - Low Voltage Cable","checklist","FALSE","FALSE","ITR-E-05 - Low Voltage Cable"
"0a1e695e-6702-4265-a292-16a9e89b84fd","","not-started","ITR-E-06 Control Panel","checklist","FALSE","FALSE","ITR-E-06 Control Panel"
"c2c6d87c-8e6a-4b45-aa62-d1f2b0d44188","","not-started","ITR-E-07 - Junction Box","checklist","FALSE","FALSE","ITR-E-07 - Junction Box"
"1afe2fc6-0822-4ec6-97f3-fabf79ab0dcf","","not-started","ITR-E-12 Electrical earthing","checklist","FALSE","FALSE","ITR-E-12 Electrical earthing"
"fb8b740e-2d75-4eee-ba52-52d53cf03a04","","not-started","ITR-E-14 Motor Control","checklist","FALSE","FALSE","ITR-E-14 Motor Control"
"3aa0f4b2-feb2-4200-8e96-c9d3ffe05fe5","","not-started","ITR-E-17 Cable Test Record","checklist","FALSE","FALSE","ITR-E-17 Cable Test Record"
"526f216a-d6dd-456b-ba9b-abe9fadf8aa5","","not-started","ITR-E-19 Test Record for Insulation Resistance","checklist","FALSE","FALSE","ITR-E-19 Test Record for Insulation Resistance"
"5acae400-9a8e-4320-9eb7-347dd298b1ec","","not-started","ITR-E-25 Cable Lug Installation","checklist","FALSE","FALSE","ITR-E-25 Cable Lug Installation"
"39eec8cd-7e93-402f-b7fb-656cea7a0892","","not-started","ITR-E-29 Cat 6 Communication Cable","checklist","FALSE","FALSE","ITR-E-29 Cat 6 Communication Cable"
"3b0e3f8d-1b3f-4555-afd4-988d6d02e6c7","","no-status-not-started","Toolbox Meeting","checklist","FALSE","FALSE","Toolbox Meeting"
