"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"79a84e2b-0c8e-4dee-bff7-5fe88c118794","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"5ad2258a-23ed-4537-8b7b-e8cdd2ada36c","","work-in-progress","","folder","TRUE","FALSE","Site QA","Material Approvals"
"c5a63287-02f4-4cf3-9232-b46faa687d97","","work-in-progress","","folder","TRUE","FALSE","Site QA","Material Approvals","Aggregates"
"1856526f-3f1a-43b3-b988-831c9a1e96c6","","work-in-progress","DS2681-SH58-ITP-M-003 Earthworks Materials","checklist","FALSE","FALSE","Site QA","Material Approvals","Aggregates","SGR-DS2681-SH58-ITP-M-018-LOT-001 - FRAB material test"
"25a8f20f-0c23-4eb8-b8f9-77b4522b755d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Material Approvals","Concrete Mix Designs"
"d2335ae9-25c0-452c-9fab-4c2d564ef2df","","pass","DS2681-SH58-ITP-C-025 Plunged H-Piles (Retaining Wall)","checklist","FALSE","FALSE","Site QA","Material Approvals","Concrete Mix Designs","CON-DS2681-SH58-ITP-C-025-LOT-001 - Plunged H-Piles Mix Design"
"2a5ac879-9a1a-498f-99ce-ac876d2d1490","","work-in-progress","DS2681-SH58-ITP-M-005 Concrete Materials","checklist","FALSE","FALSE","Site QA","Material Approvals","Concrete Mix Designs","CON-DS2681-SH58-ITP-M-005-LOT-001 - 40 MPa Structures Concrete"
"7fbe0672-386e-49c5-a3dd-c0fc18e58b4b","","pass","DS2681-SH58-ITP-M-005 Concrete Materials","checklist","FALSE","FALSE","Site QA","Material Approvals","Concrete Mix Designs","CON-DS2681-SH58-ITP-M-005-LOT-002 - Concrete Piling Mix"
"26bf32dc-d495-448a-a2b8-a5b13374f9a6","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Material Approvals","Asphalt Mix Designs"
"a47847b4-f0de-428e-9f7a-fc4d04ee75fa","","not-started","","folder","TRUE","FALSE","Site QA","Material Approvals","Drainage Materials"
"79460654-bce9-4e3a-9172-ad974ea90b68","","not-started","DS2681-SH58-ITP-M-001 - Drainage Materials","checklist","FALSE","FALSE","Site QA","Material Approvals","Drainage Materials","STW-DS2681-SH58-ITP-M-001-LOT-001 - Drainage Materials"
"8623c9a2-47f8-4471-ab61-447087433f7f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Material Approvals","Earthworks"
