type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Rectification Works Checklist,,,,,,Rectification Works Checklist
checkpoint,Damage identification,,,,,,
checkpoint,Repair and Test,,,,,,
checkpoint,Area sign off complete,,,,,,
