resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 1,,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,ACC P0102,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,Airlock P0141,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,CLNR P0108,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,FEM P0103,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,Lettable Space P0101,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,Lobby P0140,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,Male P0104,,,,,,,
Apartment Rough In ITP,checklist,,,Level 1,Meter Room RB146,,,,,,,
,step,,,Level 2,,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,ACC P0203,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,AV Store P0292,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Elec P0293,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Family Room P0205,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Foyer P0209,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Foyer P0240,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Hall P206,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Kitchen & Servery P0208,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Lobby P0241,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Meeting P0202,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Reception P0201,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,Stage P0207,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,ST P0290,,,,,,,
Apartment Rough In ITP,checklist,,,Level 2,ST P0291,,,,,,,
,step,,,Level 3,,,,,,,,
Apartment Rough In ITP,checklist,,,Level 3,ACC P0302,,,,,,,
,step,,,Level 3,Kitchenette,,,,,,,
Apartment Rough In ITP,checklist,,,Level 3,Kitchenette,Rough In,,,,,,
