"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"049ce4c8-3ee0-49f6-9168-afc88d46cb3f","","folder-normal","","","step","TRUE","FALSE","Stage 1"
"f6822401-9300-4167-8d07-7817654385cf","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3"
"bc3eb08f-d295-4589-82de-52e4dcfbab90","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3","Area C"
"8c8f8f21-1dd5-41c5-bf37-f06b0bf9164b","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3","Area C","Corridor Area C"
"517e3a89-c818-472d-a016-c78043341c03","","checklist-sectioned","","Add Room Painting QA","checklist","FALSE","FALSE","Stage 1","Level -3","Area C","Corridor Area C","Painting QA"
"4492cef7-ef29-4b9c-8dd3-6d5496aa3885","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3","Area C","Stairwell SW02"
"fdb75dd3-964c-420d-b6ae-360633939721","","checklist-sectioned","","Add Room Painting QA","checklist","FALSE","FALSE","Stage 1","Level -3","Area C","Stairwell SW02","Painting QA"
"db7915e6-0e07-4a36-94cc-13c59841a734","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3","Area C","105"
"3e0d7ec8-0b13-4887-81f4-c2dee641688c","","checklist-sectioned","","Add Room Painting QA","checklist","FALSE","FALSE","Stage 1","Level -3","Area C","105","Painting QA"
"b0206637-d53c-49d5-b2f5-9c44bda4de87","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3","Area C","106"
"c54a8ef1-e102-44c2-98dc-14f4b469a776","","checklist-sectioned","","Add Room Painting QA","checklist","FALSE","FALSE","Stage 1","Level -3","Area C","106","Painting QA"
"6d72ed83-040f-4f86-9a5e-c13e24e39ad4","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3","Area C","107"
"54ebebc9-74fa-484e-a527-f88446eb4a38","","checklist-sectioned","","Add Room Painting QA","checklist","FALSE","FALSE","Stage 1","Level -3","Area C","107","Painting QA"
"bd2f30bd-29ed-44b2-a805-2d9621249fc4","","folder-normal","","","step","TRUE","FALSE","Stage 1","Level -3","Area C","108"
