Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,
f5fc9fd4-323d-55b9-b9f1-ab8760ec967c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 5,507/139A,Ductwork Grilles / diffusers & boxes installed,,
733ca171-fc31-59f1-9af1-da581a4a5dc7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 6,601/139A,Ductwork Grilles / diffusers & boxes installed,,
17e71b22-64ea-5b2c-a787-9bc0798d0bf1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 6,602/139A,Ductwork Grilles / diffusers & boxes installed,,
ba4a2b82-f863-5061-bd0a-24575fa197d0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 6,603/139A,Ductwork Grilles / diffusers & boxes installed,,
522d8c20-0f75-59d2-953e-f307b010bfd8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 6,604/139A,Ductwork Grilles / diffusers & boxes installed,,
151a2b3c-0d5a-5433-bbd1-4160aa866b1b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 6,605/139A,Ductwork Grilles / diffusers & boxes installed,,
824f1007-e4a3-5b9c-8d10-cd0af4048266,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 6,606/139A,Ductwork Grilles / diffusers & boxes installed,,
50f2d092-c7e7-5da0-954e-54caf44cd135,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 6,607/139A,Ductwork Grilles / diffusers & boxes installed,,
90ad50f4-a895-5bfb-94a7-82022a0b2b90,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 7,701/139A,Ductwork Grilles / diffusers & boxes installed,,
a6259345-e635-5e08-a051-294a54b9862a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 7,702/139A,Ductwork Grilles / diffusers & boxes installed,,
ed0c968c-c6aa-529b-bcc6-b558204c7b53,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 7,703/139A,Ductwork Grilles / diffusers & boxes installed,,
4d0e22ed-e897-5442-8531-e8eaae63f73a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 7,704/139A,Ductwork Grilles / diffusers & boxes installed,,
3b42b4a0-6985-5c7b-863f-4653bc813c59,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 7,705/139A,Ductwork Grilles / diffusers & boxes installed,,
8931215b-05a6-5c44-8abc-25e62216ba69,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 7,706/139A,Ductwork Grilles / diffusers & boxes installed,,
ca4443f4-393b-501c-b74b-c72809695ad7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 7,707/139A,Ductwork Grilles / diffusers & boxes installed,,
b8d78a9c-27ff-50f9-b467-1defebc3b478,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 8,801/139A,Ductwork Grilles / diffusers & boxes installed,,
2cd595ff-fc34-54bd-9d98-ba5bd93cf1fb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 8,802/139A,Ductwork Grilles / diffusers & boxes installed,,
8fcb7e4b-e887-5290-bfce-19d6ca903e6e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 8,803/139A,Ductwork Grilles / diffusers & boxes installed,,
af829f03-80a6-5b97-b33a-a9dd6deab14d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 8,804/139A,Ductwork Grilles / diffusers & boxes installed,,
1fd5ea8d-55ee-5e58-a8e3-045e7d8c5f59,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 8,805/139A,Ductwork Grilles / diffusers & boxes installed,,
b7229d5a-05e1-55ca-a8be-301c48f7f78d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 8,806/139A,Ductwork Grilles / diffusers & boxes installed,,
5e8fce26-8e06-5aa2-8ff0-c6cf23999af8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 8,807/139A,Ductwork Grilles / diffusers & boxes installed,,
bac97d7d-2144-526f-8c4c-9ea04e95ddfc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 9,901/139A,Ductwork Grilles / diffusers & boxes installed,,
421c400c-fe53-568a-a82b-e67d2a68b6ae,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 9,902/139A,Ductwork Grilles / diffusers & boxes installed,,
340c38c9-ad08-53ef-a524-8d71425dadc7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 9,903/139A,Ductwork Grilles / diffusers & boxes installed,,
096e654a-ebd9-519c-b4e8-3e267ce27988,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 9,904/139A,Ductwork Grilles / diffusers & boxes installed,,
b0c26c3f-3609-5af4-ae9c-3777344226ce,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 9,905/139A,Ductwork Grilles / diffusers & boxes installed,,
3e55c381-55f1-513c-ba66-c1ad258bf513,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 9,906/139A,Ductwork Grilles / diffusers & boxes installed,,
c3f9a513-7c26-5a59-81ee-75f54d82646c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 9,907/139A,Ductwork Grilles / diffusers & boxes installed,,
824a83e6-eccc-5cb8-b59e-4ba33ed8c9f5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 10,1001/139A,Ductwork Grilles / diffusers & boxes installed,,
c7c434fe-e43d-58a7-bc7a-f714c358e0a8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 10,1002/139A,Ductwork Grilles / diffusers & boxes installed,,
ebe76715-0b6c-5527-84ac-6661a075e705,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 10,1003/139A,Ductwork Grilles / diffusers & boxes installed,,
8bc0193c-bfa0-57c9-a6b8-65d6dec2d7f8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 10,1004/139A,Ductwork Grilles / diffusers & boxes installed,,
05e6a00a-68fb-5f8e-be72-2b67d50ec2fe,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 10,1005/139A,Ductwork Grilles / diffusers & boxes installed,,
03bb193e-e87e-501f-b3d3-710bdf0ae5f3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 10,1006/139A,Ductwork Grilles / diffusers & boxes installed,,
d1ce4c9f-6a97-5090-8b43-f235494e069e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 10,1007/139A,Ductwork Grilles / diffusers & boxes installed,,
2a8af3df-e043-57ad-918e-a6bb626fdcbb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 11,1101/139A,Ductwork Grilles / diffusers & boxes installed,,
93905c75-6c07-5478-a356-280dc01245ce,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 11,1102/139A,Ductwork Grilles / diffusers & boxes installed,,
147b509e-8731-52e3-b325-7c755d02dd1e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 11,1103/139A,Ductwork Grilles / diffusers & boxes installed,,
c127dc9c-b953-564c-a07f-41d342fab198,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 11,1104/139A,Ductwork Grilles / diffusers & boxes installed,,
6a012e5e-1889-51ed-afc4-0b4acce12291,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 11,1105/139A,Ductwork Grilles / diffusers & boxes installed,,
88002601-ad83-5477-91e5-16af90b29d3b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 11,1106/139A,Ductwork Grilles / diffusers & boxes installed,,
e9125268-d135-5d36-8845-4dafe9300d5a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 11,1107/139A,Ductwork Grilles / diffusers & boxes installed,,
f8586b95-6897-5b9a-b795-79343d222d3e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 12,1201/139A,Ductwork Grilles / diffusers & boxes installed,,
af5d2ea1-f229-536e-b279-951cae82a729,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 12,1202/139A,Ductwork Grilles / diffusers & boxes installed,,
46a8c5f0-c155-5b9e-8a5e-a9d1ff654903,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 12,1203/139A,Ductwork Grilles / diffusers & boxes installed,,
48c36190-a051-5846-8c3f-304a946e9429,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 12,1204/139A,Ductwork Grilles / diffusers & boxes installed,,
838744f5-858e-5ddb-a60b-7603bd559a62,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 12,1205/139A,Ductwork Grilles / diffusers & boxes installed,,
0180fa0f-47c7-5c9e-8029-10738da60226,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 12,1206/139A,Ductwork Grilles / diffusers & boxes installed,,
d8af988d-84b7-5167-a318-faf01e714e82,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building A,Second Fix,Level 12,1207/139A,Ductwork Grilles / diffusers & boxes installed,,
19d943a7-3fd6-5ce9-8a11-c4d705a4d76e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,201/139B,Ductwork Grilles / diffusers & boxes installed,,
c4a452da-06db-5e7c-a87e-57f02e5f961f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,202/139B,Ductwork Grilles / diffusers & boxes installed,,
24c5ee88-b55c-57c9-9982-126861d3b86e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,203/139B,Ductwork Grilles / diffusers & boxes installed,,
f1a246b9-40cf-5900-815d-6ce6fbf5fe2f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,204/139B,Ductwork Grilles / diffusers & boxes installed,,
932a5938-0e1b-5974-910e-0617c049d373,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,205/139B,Ductwork Grilles / diffusers & boxes installed,,
a39e816f-cce7-55c3-80ee-79dabd93cbdd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,206/139B,Ductwork Grilles / diffusers & boxes installed,,
589ee971-1375-5b3a-ac40-1d0391c92b92,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,207/139B,Ductwork Grilles / diffusers & boxes installed,,
52894863-9d4e-59cc-b044-635e224583cc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,208/139B,Ductwork Grilles / diffusers & boxes installed,,
00a66194-1dd0-55ad-b69c-274131b92a23,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,209/139B,Ductwork Grilles / diffusers & boxes installed,,
3c28ca5d-16e4-5824-acc5-a5eb2dc32546,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 2,210/139B,Ductwork Grilles / diffusers & boxes installed,,
67f3bb89-175b-5367-a858-0f08b7443822,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,301/139B,Ductwork Grilles / diffusers & boxes installed,,
27da02a6-856c-5a2b-b245-8fb1a306199a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,302/139B,Ductwork Grilles / diffusers & boxes installed,,
f012b0fc-5ff2-500a-b496-d47b3eea1012,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,303/139B,Ductwork Grilles / diffusers & boxes installed,,
18c2c57e-a2ae-59bc-bf9c-b92636bc9bd3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,304/139B,Ductwork Grilles / diffusers & boxes installed,,
23616837-c502-5113-8598-493b1f5cc70d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,305/139B,Ductwork Grilles / diffusers & boxes installed,,
584d9891-225e-51f8-ad66-45ed25776983,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,306/139B,Ductwork Grilles / diffusers & boxes installed,,
b831bb76-9235-5f5b-b9b0-f1cb65126257,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,307/139B,Ductwork Grilles / diffusers & boxes installed,,
4c839c11-9f18-52c7-ae93-3dd0422eaa65,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,308/139B,Ductwork Grilles / diffusers & boxes installed,,
99df0419-cc73-5163-8844-8c5d7cfdbe8e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,309/139B,Ductwork Grilles / diffusers & boxes installed,,
242887c0-80fa-5f9c-a3e2-fa1189c770cf,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 3,310/139B,Ductwork Grilles / diffusers & boxes installed,,
4ad2b38a-1a57-563e-acf2-535df464f543,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,401/139B,Ductwork Grilles / diffusers & boxes installed,,
d711b17f-e6b6-5794-a250-56750950814b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,402/139B,Ductwork Grilles / diffusers & boxes installed,,
e05a416b-69ba-518f-a152-806f740ddf2d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,403/139B,Ductwork Grilles / diffusers & boxes installed,,
f4b72dd5-8e17-5628-90b6-82d2f0db2975,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,404/139B,Ductwork Grilles / diffusers & boxes installed,,
d72a43e4-4fbf-57fa-89fe-37e8e0a96eba,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,405/139B,Ductwork Grilles / diffusers & boxes installed,,
e9d6ae88-b77a-51ae-bd07-17254d4a5742,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,406/139B,Ductwork Grilles / diffusers & boxes installed,,
d3af4e76-7d98-56b3-98ac-61c42d1fc5cc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,407/139B,Ductwork Grilles / diffusers & boxes installed,,
687a0989-bade-56a9-aec0-65ea7d29ff11,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,408/139B,Ductwork Grilles / diffusers & boxes installed,,
59d10e53-7485-57e7-80d3-b82ba23f40fc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,409/139B,Ductwork Grilles / diffusers & boxes installed,,
e9ab0e31-6260-50d7-a933-4c5ef4ebce9e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 4,410/139B,Ductwork Grilles / diffusers & boxes installed,,
00956f2c-a51c-5e8b-b9b8-605b1aa8b5f8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,501/139B,Ductwork Grilles / diffusers & boxes installed,,
a7f8b429-dd78-52c2-bce2-e7d18e1b7fe0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,502/139B,Ductwork Grilles / diffusers & boxes installed,,
18f1de66-24d7-58ca-9256-ad0704ee6549,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,503/139B,Ductwork Grilles / diffusers & boxes installed,,
5bc7d4aa-a951-5609-9ab0-ab3eae3d4193,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,504/139B,Ductwork Grilles / diffusers & boxes installed,,
0202479b-a31a-5047-ae40-45def2efcaff,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,505/139B,Ductwork Grilles / diffusers & boxes installed,,
e808876f-e56e-5122-95ee-3c2f131f278e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,506/139B,Ductwork Grilles / diffusers & boxes installed,,
4f4cb76e-4d59-5038-891b-5eeb4382cb4c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,507/139B,Ductwork Grilles / diffusers & boxes installed,,
76c166f9-0db7-54b8-aeae-961d5744839a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,508/139B,Ductwork Grilles / diffusers & boxes installed,,
5fc23bd8-98ea-59b4-a477-91c724d2ef8e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,509/139B,Ductwork Grilles / diffusers & boxes installed,,
acd30012-45e2-508f-9f93-508c5d56bedf,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 5,510/139B,Ductwork Grilles / diffusers & boxes installed,,
83cd60f2-43ba-59a6-8857-cf8b8c41ca8b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,601/139B,Ductwork Grilles / diffusers & boxes installed,,
6cc226f2-e8de-5cb5-a9e3-47bb59ba47c0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,602/139B,Ductwork Grilles / diffusers & boxes installed,,
8741deb6-720f-5584-9400-12d0a7b5e174,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,603/139B,Ductwork Grilles / diffusers & boxes installed,,
f50834eb-63f0-5d23-9f99-46fa94b87e3e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,604/139B,Ductwork Grilles / diffusers & boxes installed,,
3a99a899-9d71-5936-97cd-e2c699e82117,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,605/139B,Ductwork Grilles / diffusers & boxes installed,,
b3c84d89-1bc0-571c-a2c8-715cfeb2fac0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,606/139B,Ductwork Grilles / diffusers & boxes installed,,
854b90bf-ff59-577f-ba84-9bc2d3d4f428,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,607/139B,Ductwork Grilles / diffusers & boxes installed,,
e34f43db-efda-5091-9a34-a8ba99be06ef,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,608/139B,Ductwork Grilles / diffusers & boxes installed,,
c7e9942f-3384-5bb6-a43b-da46eb8aacce,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,609/139B,Ductwork Grilles / diffusers & boxes installed,,
35a1ed80-01fc-5555-a0ef-fb6320c38a5c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 6,610/139B,Ductwork Grilles / diffusers & boxes installed,,
5725b3a0-3509-5717-8f37-5ea496079c4d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 7,701/139B,Ductwork Grilles / diffusers & boxes installed,,
08db255a-aac1-58ba-b8f7-7e7ae86e23d3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 7,702/139B,Ductwork Grilles / diffusers & boxes installed,,
8d7cbc69-230b-5688-8955-88eb1dcfac8f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 7,703/139B,Ductwork Grilles / diffusers & boxes installed,,
9afe037d-e44f-51af-9370-fbb089f0c7b5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 7,704/139B,Ductwork Grilles / diffusers & boxes installed,,
02dd3060-b973-5f7a-822e-0a4aeba5d00c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Apartments,Building B,Second Fix,Level 7,705/139B,Ductwork Grilles / diffusers & boxes installed,,
