"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b19d7f2-a6bb-43f9-8a0c-ffa1cbd1cb5c","","folder-normal","fail","","step","TRUE","FALSE","Asphalt Production"
"76475ab9-fd3a-4056-b1b9-1cd4a2876b41","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221127-PB-013 ITP008 - Pavement Marking - Main Works"
"8c5926c4-8a63-4808-b3d2-a405ec3d9519","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221128-PB-014 ITP008 - Pavement Marking - Main Works"
"562b318c-62aa-46e9-9a35-5fdb6e25241b","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221129-PB-015 ITP008 - Pavement Marking - Main Works"
"d0a11fd0-8fdd-4873-99f1-cc521b3e42b1","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221130-PB-016 ITP008 - Pavement Marking - Main Works"
"6dfb7a64-54cd-4abe-8bc4-19e4a1fb8c0b","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221201-PB-017 ITP008 - Pavement Marking - Main Works"
"25843688-dee2-44d2-b503-cb060b6e0aac","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221206-PB- 018 ITP008 - Pavement Marking - Main Works"
"8b32bfc8-0d6d-402a-bbeb-f48180eb8956","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221207-PB-019 ITP008 - Pavement Marking - Main Works"
"38cac464-363e-482e-bc7a-b608cffefc3d","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221208-PB-020 ITP008 - Pavement Marking - Main Works"
"81e7e8fb-2b0f-4b7c-b9b9-5a2c7f13a1b2","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221209-PB-021 ITP008 - Pavement Marking - Main Works"
"d6473ac2-a8bf-42b5-b1c5-089f0d8398a0","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221213-PI-022 ITP008 - Pavement Marking - Main Works"
"7830a1bc-63b7-4cda-9d41-a134334aeaf0","","checklist-sectioned","pass","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221215-PB-023 ITP008 - Pavement Marking - Main Works"
"06775bb6-b2f1-46a0-a992-90ed3ab04959","","checklist-sectioned","work-in-progress","ITP008 - Pavement Marking - Main Works","checklist","FALSE","FALSE","Line Marking","221219-PB-024ITP008 - Pavement Marking - Main Works"
"63e737c4-c844-456b-a98c-ed4a3df7f6c4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Runway Grooving"
"5a690894-391e-4abb-a011-9bb471c2a0d2","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Asphalt Aggregates"
"4b17f82d-6661-4f9a-a700-2945bf49dd0d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Trials"
"760d5ef6-2aae-4ab1-b35c-36dea4c4ae17","","checklist-sectioned","work-in-progress","c7b101e25016f66ee4be1a3925ff6e5e11b9e16a2bd70a75a4a6cef34ba17283","checklist","FALSE","FALSE","Trials","221027-PB-000 ITP017 - Mixing Plant Establishment and Trials"
"5dfb6558-7889-4921-99f4-ee66bd558c49","","checklist-sectioned","pass","c7b101e25016f66ee4be1a3925ff6e5e11b9e16a2bd70a75a4a6cef34ba17283","checklist","FALSE","FALSE","Trials","221105-PB-000, 221117-PB-008 ITP017 - Mixing Plant Establishment and Trials"
"8d6c1a3d-ba05-47cb-8587-be21b223589d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Earthworks"
"3f83a492-aa8e-483c-b719-6bb365439d11","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL"
"f8961abd-fbad-4cc1-92af-289a64d133fc","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 1.5"
"a0babf7c-1315-466a-8f9d-0bfdf4d870c5","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations"
"b823ff38-68ed-4a05-b898-225defae53aa","","checklist-sectioned","pass","401b942b181a8aaba36904c4330a2eab0778d7a21ff2dfd13950c6245a740ff0","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 1"
"e7b6ffb7-ffc7-4d58-a9f5-480defa12f3d","","checklist-sectioned","pass","401b942b181a8aaba36904c4330a2eab0778d7a21ff2dfd13950c6245a740ff0","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 2"
"648a704b-105b-4ea3-aafb-e280601c15c0","","checklist-sectioned","pass","401b942b181a8aaba36904c4330a2eab0778d7a21ff2dfd13950c6245a740ff0","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 3"
"200ebbcd-c4bc-4555-9550-f9b09fee78a2","","checklist-sectioned","pass","401b942b181a8aaba36904c4330a2eab0778d7a21ff2dfd13950c6245a740ff0","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 4"
"63fc8d81-b0d0-49b3-9ad6-cf2aa7ebcfea","","checklist-sectioned","pass","401b942b181a8aaba36904c4330a2eab0778d7a21ff2dfd13950c6245a740ff0","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 5"
"47e477d3-233b-42a9-a87b-2938ee683d0d","","checklist-sectioned","pass","401b942b181a8aaba36904c4330a2eab0778d7a21ff2dfd13950c6245a740ff0","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 6"
"6b6d0a77-f1fe-4316-83b4-1d3e09be4938","","checklist-sectioned","pass","401b942b181a8aaba36904c4330a2eab0778d7a21ff2dfd13950c6245a740ff0","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 7"
"001d6ac3-c1c0-44cb-bb75-a02c183703bf","","checklist-sectioned","pass","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 8"
"581d9c56-44e5-41f9-975e-9be98c860e95","","checklist-sectioned","pass","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 9"
"c21a2556-1314-47fc-b986-7c48d22c01fe","","checklist-sectioned","work-in-progress","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 17"
"b5475f50-fe43-4667-a680-d4ce8cb1dfbf","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL"
"9faacf55-c9ec-4126-b98d-0e00ccedda4d","","checklist-sectioned","work-in-progress","6772b139426867ee78fba78031f4c32af4791f773297febe7bf2dfd8ee4f3d09","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 3"
"8559a698-1a0a-4fb7-b31d-6b0aab45b3fa","","checklist-sectioned","not-started","ITP031 - AGL Luminaires Installation","checklist","FALSE","FALSE","AGL","Stage 1.5","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 4"
"7152335e-236b-4d0b-8bb2-982d96b01db6","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 1.1"
"a190ac05-0d5a-4476-9531-642890b09ee2","","folder-normal","pass","","step","TRUE","FALSE","AGL","Stage 1.1","ITP016 - Removal of AGL Lights and Installation of Foundations"
"5f1d02a2-2937-499a-b37d-fb62f2d90e1a","","checklist-sectioned","pass","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.1","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 10"
"0e8c6e91-6f4c-4f1e-946f-90af4c59bcf7","","checklist-sectioned","pass","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.1","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 11"
"6e23d3e5-e720-45fd-8fb5-98785c529d18","","checklist-sectioned","pass","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.1","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 12"
"5bfeface-69be-4558-936e-75bb3c0bea14","","checklist-sectioned","pass","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.1","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 13"
"70eeae8d-8352-42d7-a3c0-a0b0897ba9a8","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 1.1","ITP031 - Installation of AGL"
"9d661e26-aa76-48f8-97ee-19bc9eda9ecf","","checklist-sectioned","work-in-progress","da6993d86371225a5f57c4fdaff20275024b3f84c6b2323eef91f0ceaf1a4c6c","checklist","FALSE","FALSE","AGL","Stage 1.1","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 1"
"6f2d92f7-eb4f-485d-9907-e467dbb0f2d9","","checklist-sectioned","work-in-progress","da6993d86371225a5f57c4fdaff20275024b3f84c6b2323eef91f0ceaf1a4c6c","checklist","FALSE","FALSE","AGL","Stage 1.1","ITP031 - Installation of AGL","ITP031 - AGL Luminaires Installation - Lot 2"
"88e6514d-c1df-44a6-89c1-fea0273546c1","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 1.3"
"29cafc6e-059d-4f9e-bbdb-6da06ebed10b","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 1.3","ITP016 - Removal of AGL Lights and Installation of Foundations"
"3688e348-9ecd-42f4-82a6-4b12c6c2ca7a","","checklist-sectioned","work-in-progress","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 1.3","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 14"
"5cf4c410-cf08-4083-8023-36b0f2c4d74c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","AGL","Stage 1.3","ITP031 - Installation of AGL"
"d9dbccb9-f7a4-4aaa-862f-2a5cf33af1d2","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 4"
"653107fc-699c-4265-8fc0-1598cde5b893","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Stage 4","ITP016 - Removal of AGL Lights and Installation of Foundations"
"6e1d70f8-56fa-4fb6-afb7-b4fdbf7c2cf8","","checklist-sectioned","work-in-progress","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 4","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 15"
"f60c2ebc-637a-4caf-a51f-960dd9beaab5","","checklist-sectioned","work-in-progress","ITP016 - AGL Removal of Luminaires and Install of foundations","checklist","FALSE","FALSE","AGL","Stage 4","ITP016 - Removal of AGL Lights and Installation of Foundations","ITP016 - AGL Removal of Luminaires and Install of foundations - Lot 16"
"c9488adf-5787-412d-b1db-b81578534009","","folder-normal","no-status-not-started","","step","TRUE","FALSE","AGL","Stage 4","ITP031 - Installation of AGL"
"12da1a03-bef2-4162-8428-5dd54a9c02dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL","Displaced Threshold"
"a4dac91c-0ba4-43bc-ab1a-9c7f55d5be15","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","AGL","Displaced Threshold","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"3aaa6b8a-da62-4829-8df4-c89121735b7d","","checklist-sectioned","work-in-progress","ITP022 - Native Grass","checklist","FALSE","FALSE","AGL","Displaced Threshold","ITP 022 - Native Grass"
"141c6abb-1cd3-4119-8118-414644f8e637","","checklist-sectioned","not-started","ITP031 - AGL Luminaires Installation","checklist","FALSE","FALSE","AGL","Displaced Threshold","ITP031 - AGL Luminaires Installation"
"3202716c-7685-42e7-a5d1-be9a449890d5","","folder-normal","not-started","","step","TRUE","FALSE","Gate 11"
"e6b0d990-dfbb-4a99-8da1-f48016c2b92e","","checklist-sectioned","not-started","ef250bcf5417f0f579e4f1f012b3cb2756171f1ce5a55c0f920968595d8b4757","checklist","FALSE","FALSE","Gate 11","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Pre"
"eecfa585-f37e-412d-978e-97ce73cac5ab","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands"
"15a86919-80ba-4598-887f-484f41082587","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 1 - Gate 22 Road Widening"
"e337a3ba-c165-4e73-8259-cdecadaf7137","","checklist-sectioned","work-in-progress","ef250bcf5417f0f579e4f1f012b3cb2756171f1ce5a55c0f920968595d8b4757","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 1 - Gate 22 Road Widening","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"88c1a31e-1ffa-46ae-99a0-ef3e48d93ff0","","checklist-sectioned","work-in-progress","e89452c96e62c86221608b331323dabd12e9a124fd12e91da6c9d1cd3cf58654","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 1 - Gate 22 Road Widening","ITP007 - Unbound Pavements"
"eb6de920-3abf-4ff5-8140-98c3989a11ea","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 2 - Gate 19 Road Widening"
"2a771630-f1e1-4d53-a0cd-eb90f947ca0f","","checklist-sectioned","work-in-progress","ef250bcf5417f0f579e4f1f012b3cb2756171f1ce5a55c0f920968595d8b4757","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 2 - Gate 19 Road Widening","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"088c868d-b933-4bc0-9e1a-0361e006ead4","","checklist-sectioned","work-in-progress","e89452c96e62c86221608b331323dabd12e9a124fd12e91da6c9d1cd3cf58654","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 2 - Gate 19 Road Widening","ITP007 - Unbound Pavements"
"36961761-a6b0-4a9b-961e-c3056fe98804","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 3 - HS3"
"7f41f59d-07c3-4d06-b244-718bbc2a3c0b","","checklist-sectioned","work-in-progress","ef250bcf5417f0f579e4f1f012b3cb2756171f1ce5a55c0f920968595d8b4757","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 3 - HS3","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"94f94bd8-55eb-45e3-b020-46f9ef15b166","","checklist-sectioned","work-in-progress","e89452c96e62c86221608b331323dabd12e9a124fd12e91da6c9d1cd3cf58654","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 3 - HS3","ITP007 - Unbound Pavements"
"babb8474-6ad1-4ef4-b5a6-cc700d1ecbb0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 4 - PB1"
"1ad8a176-b5de-4c12-bccb-fa411abb1f1c","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 4 - PB1","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"dd35991f-1432-469e-8455-1d41127abb56","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 4 - PB1","ITP007 - Unbound Pavements"
"280aee9e-27bb-4539-ad29-a2eac685d6ad","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 5 - HS4"
"6dcf00cc-80e0-473e-9cc5-c8905dda2866","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 5 - HS4","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"786fa1a7-e91e-4bf0-83e6-98826454fe26","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 5 - HS4","ITP007 - Unbound Pavements"
"8a99cb2f-ed42-444a-bd05-8520f1311a79","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 6 - PB2"
"fe8c01ec-e7f4-404c-a01b-d4d3995f97b9","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 6 - PB2","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"3a7eb5f6-6f0d-4b78-87b6-f2780a8120f1","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 6 - PB2","ITP007 - Unbound Pavements"
"87e14718-72a5-48e0-84ce-1a512efa50cd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 7 - HS6"
"3d7a23f1-c04d-4647-a57d-f09ea8f5d7d3","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 7 - HS6","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"ab378080-4338-40a9-906e-74bc392a9b95","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 7 - HS6","ITP007 - Unbound Pavements"
"baf60adc-8fa1-4b18-89e4-927c102d0f74","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 8 - PB3"
"f50c0805-22d8-4976-b052-190dd40a905f","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 8 - PB3","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"e008c862-3583-47c1-abee-05867d6619ac","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 8 - PB3","ITP007 - Unbound Pavements"
"325f679f-f649-4065-b6cd-a670d124d6e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 9 - PB4"
"d9f058a1-3e47-4975-88f2-e029dba2e7f6","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 9 - PB4","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"edaa8f65-98f0-4292-8acb-f544712295c8","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 9 - PB4","ITP007 - Unbound Pavements"
"cf5a2439-079d-4bce-812d-2439fa437d72","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 10 - HS5"
"1e4ee9ff-ac47-4521-9daa-5cfbecaa1ff2","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 10 - HS5","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"9c68155f-45f3-441f-aa09-ad95ad398cfe","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 10 - HS5","ITP007 - Unbound Pavements"
"489141cd-e9c5-4481-b9ad-515ed4222b28","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 11 - PB5"
"f0668dba-f904-4a5a-bf73-5756f0b0ac67","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 11 - PB5","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"8a68a8a5-dc06-4781-a341-b9262208fd96","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 11 - PB5","ITP007 - Unbound Pavements"
"d09a1d84-1343-43f0-bce1-3bf2d39427ba","","folder-normal","work-in-progress","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Lot 12 - HS1"
"20857801-3b5c-40fb-8f29-bb9c360a9047","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 12 - HS1","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"8532a2b9-9d6b-4e37-9227-07f65ee1e703","","checklist-sectioned","work-in-progress","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Lot 12 - HS1","ITP007 - Unbound Pavements"
"b35913bf-210b-487a-bba9-92027abf9508","","folder-normal","pass","","step","TRUE","FALSE","Airside Passing Bays and Hardstands","Gate 11 Landside- Site Preparation and Asphalting"
"2c6e7442-038a-42e7-9654-4fdd3dc8d77e","","checklist-sectioned","pass","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Gate 11 Landside- Site Preparation and Asphalting","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"1d3f0e80-3fe5-42ae-95af-78a5ee6629c3","","checklist-sectioned","pass","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","Airside Passing Bays and Hardstands","Gate 11 Landside- Site Preparation and Asphalting","Gate 11 Airside- Site Preparation and Asphalting"
"fe2abfd6-5a77-434c-b37d-ef44d6fbea67","","folder-normal","not-started","","step","TRUE","FALSE","Delete"
"0d7615d8-8d76-4703-922b-b6e1c36d476f","","checklist-sectioned","not-started","3d1bcc5e53c0b8c71764e4319e18a82f3a1b688776bf5643a0ae74b20309116f","checklist","FALSE","FALSE","Delete","ITP001 - Pre Req"
"c8cc2b0f-94e2-422e-857f-f5193d276c48","","checklist-sectioned","not-started","d829a5329d0fd63a6d1e5a0f3fb55f3bc484aaa7820766cd26e2e113592242f7","checklist","FALSE","FALSE","Delete","ITP003 - "
"89dbca18-11db-407a-8c92-9a722b43a385","","checklist-sectioned","not-started","9b2aa7cd33bfd97392a3353f73f0da1e03a06e0bb502835fe7c60fcdadeb7508","checklist","FALSE","FALSE","Delete","ITP004 - Coarse Aggregates for Asphalt Production"
"8be28eaf-e32a-4dbf-a25e-15209c3c66e2","","checklist-sectioned","not-started","734761a0fbc1f9b4c774da22362d4a76efd931f7df88db208240d78d65449782","checklist","FALSE","FALSE","Delete","ITP005 - Cold Planing"
"5cb1b621-7695-499f-9a6e-d3913bba6e6f","","checklist-sectioned","not-started","a6daa6a8454dfd2fb6a50bd41c9c82850f74a66b9cec57cb763e01205e1ccab5","checklist","FALSE","FALSE","Delete","ITP006 - Fine Aggregates for Asphalt Production"
"f1cc344a-f5ca-452b-ac9e-7ffdc4b2b79b","","checklist-sectioned","not-started","cd1d83d01f05c2bfc2aa6c8b418ae4c1699bdc925abb60addfd974ec432dd248","checklist","FALSE","FALSE","Delete","ITP008 - Pavement Marking"
"58d78ff2-5b0a-4e56-80ae-578d1b63a2e5","","checklist-sectioned","not-started","00d5ab4df548b8b8eaa756ade266e6dc7de4cf8459d38004557fd7a088be466d","checklist","FALSE","FALSE","Delete","ITP009 - Runway Grooving of Asphalt Surfacing"
"5599eb85-7d71-4619-80f8-5035d86ff535","","checklist-sectioned","not-started","570f2c588cbd070b6558d5a9de5d710fd4be470a378d3f409f4365dab286454a","checklist","FALSE","FALSE","Delete","ITP010 - Prime Coats and Primer Seals"
"452413e4-da76-4798-a949-d4f202c00884","","checklist-sectioned","not-started","73e2dac55e61ef76e9f6328b806dc4cb5cbf4042c98b25d7a5cb236c29a83de9","checklist","FALSE","FALSE","Delete","ITP011 - Reclaimed Asphalt Pavement (RAP)"
"b70adc5e-2db2-4554-aef2-c5b1145939b0","","checklist-sectioned","not-started","484b1bfb13e4532ba378188f6a9a648993ae92f3e8a2c2c2f633ca5ae01d3cf0","checklist","FALSE","FALSE","Delete","ITP012 - Asphalt Placement"
"6ceb3a94-0c9c-460f-a75c-d080e55dfa21","","checklist-sectioned","not-started","ITP022 - Native Grass","checklist","FALSE","FALSE","Delete","FHC-ITP-022 Native Grass- XXX"
"8c48e8a1-7bd9-4975-bc1b-9234daafb6b1","","folder-normal","work-in-progress","","step","TRUE","FALSE","AGL Access Ramps"
"88a234d7-bc65-4847-842e-08ebf243933f","","checklist-sectioned","work-in-progress","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep","checklist","FALSE","FALSE","AGL Access Ramps","ITP002 - Stripping, Bulk Exc, Fill and Subgrade Prep"
"76fa74ae-772d-4fb3-95b0-f0b789e00341","","checklist-sectioned","not-started","ITP007 - Unbound Pavements","checklist","FALSE","FALSE","AGL Access Ramps","ITP007 - Unbound Pavements"
