resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 110,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 112,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 113,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 114,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 115,,,,,,,
Prestart Inspections - Level 2,,,,checklist,,,Prestart Inspections - Level 2,,,,,,,,
,,,,step,,,"Level 2 - Kitchens, Bathrooms & Toilets",,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 201,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 202 BR1,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 202 BR 2,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 203 BR 1,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 203 BR 2,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 204,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 205,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 206,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 207,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 208,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 209,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 210,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 211,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 212,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 213,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 214,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 215,,,,,,,
,,,,step,,,"Level 3 - Kitchens, Bathrooms & Toilets",,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 301 BR 1,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 301 BR 2,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 302 BR 1,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 302 BR 2,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 303,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 304,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 305,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 306,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 307,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 308,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 309,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 310,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 311,,,,,,,
QA - Floor Prep Bathrooms,QA - Acoustics and Waterproofing,QA - Tiling Installation,QA - Balconies,folder-with-checklists,,,,Room 312,,,,,,,
