Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Base Building - LSF-L6.01,,Site QA,Rough-In,Base Building,LSF-L6.01,Duct Installation Check List [C],
,,Base Building - LSF-L6.02,,Site QA,Rough-In,Base Building,LSF-L6.02,Duct Installation Check List [C],
,,Base Building - LSF-L7.01,,Site QA,Rough-In,Base Building,LSF-L7.01,Duct Installation Check List [C],
,,Base Building - LSF-L7.02,,Site QA,Rough-In,Base Building,LSF-L7.02,Duct Installation Check List [C],
,,BUILDING-A1 - Roof - SPF-A1-R.01,,Site QA,Rough-In,BUILDING-A1,Roof,SPF-A1-R.01,Duct Installation Check List [C]
,,BUILDING-A1 - Roof - SPF-A1-R.02,,Site QA,Rough-In,BUILDING-A1,Roof,SPF-A1-R.02,Duct Installation Check List [C]
,,BUILDING-A1 - Roof - SSF-A1-R.01,,Site QA,Rough-In,BUILDING-A1,Roof,SSF-A1-R.01,Duct Installation Check List [C]
,,BUILDING-A1 - Roof - LSF-A1-R.01,,Site QA,Rough-In,BUILDING-A1,Roof,LSF-A1-R.01,Duct Installation Check List [C]
,,BUILDING-A1 - Roof - GEF-A1-R.01,,Site QA,Rough-In,BUILDING-A1,Roof,GEF-A1-R.01,Duct Installation Check List [C]
,,BUILDING-A1 - Roof - GEF-A1-R.02,,Site QA,Rough-In,BUILDING-A1,Roof,GEF-A1-R.02,Duct Installation Check List [C]
,,BUILDING-A2 - Roof - SPF-A2-R.01,,Site QA,Rough-In,BUILDING-A2,Roof,SPF-A2-R.01,Duct Installation Check List [C]
,,BUILDING-A2 - Roof - SSF-A2-R.01,,Site QA,Rough-In,BUILDING-A2,Roof,SSF-A2-R.01,Duct Installation Check List [C]
,,BUILDING-A2 - Roof - GEF-A2-R.01,,Site QA,Rough-In,BUILDING-A2,Roof,GEF-A2-R.01,Duct Installation Check List [C]
,,BUILDING-A2 - Roof - GEF-A2-R.02,,Site QA,Rough-In,BUILDING-A2,Roof,GEF-A2-R.02,Duct Installation Check List [C]
,,BUILDING-A2 - Roof - LSF-A2-R.01,,Site QA,Rough-In,BUILDING-A2,Roof,LSF-A2-R.01,Duct Installation Check List [C]
,,BUILDING-B1 - Level-9 - SPF-B1-L9.01,,Site QA,Rough-In,BUILDING-B1,Level-9,SPF-B1-L9.01,Duct Installation Check List [C]
,,BUILDING-B1 - Level-9 - SPF-B1-L9.02,,Site QA,Rough-In,BUILDING-B1,Level-9,SPF-B1-L9.02,Duct Installation Check List [C]
,,BUILDING-B1 - Level-9 - SSF-B1-L9.01,,Site QA,Rough-In,BUILDING-B1,Level-9,SSF-B1-L9.01,Duct Installation Check List [C]
,,BUILDING-B1 - Level-9 - GEF-B1-L9.01,,Site QA,Rough-In,BUILDING-B1,Level-9,GEF-B1-L9.01,Duct Installation Check List [C]
,,BUILDING-B1 - Level-9 - GEF-B1-L9.02,,Site QA,Rough-In,BUILDING-B1,Level-9,GEF-B1-L9.02,Duct Installation Check List [C]
,,BUILDING-B1 - Level-9 - LSF-B1-L9.01,,Site QA,Rough-In,BUILDING-B1,Level-9,LSF-B1-L9.01,Duct Installation Check List [C]
,,BUILDING-B2 - Level-8 - LEF-B2-L8.01,,Site QA,Rough-In,BUILDING-B2,Level-8,LEF-B2-L8.01,Duct Installation Check List [C]
,,BUILDING-B2 - Level-8 - GEF-B2-L8.01,,Site QA,Rough-In,BUILDING-B2,Level-8,GEF-B2-L8.01,Duct Installation Check List [C]
,,BUILDING-B2 - Level-8 - GEF-B2-L8.02,,Site QA,Rough-In,BUILDING-B2,Level-8,GEF-B2-L8.02,Duct Installation Check List [C]
,,BUILDING-B2 - Level-8 - SPF-B2-L8.01,,Site QA,Rough-In,BUILDING-B2,Level-8,SPF-B2-L8.01,Duct Installation Check List [C]
,,BUILDING-B2 - Level-8 - SSF-B2-L8.01,,Site QA,Rough-In,BUILDING-B2,Level-8,SSF-B2-L8.01,Duct Installation Check List [C]
,,BUILDING-C - Level-8 - SPF-C-L8.01,,Site QA,Rough-In,BUILDING-C,Level-8,SPF-C-L8.01,Duct Installation Check List [C]
,,BUILDING-C - Level-8 - SSF-C-L8.01,,Site QA,Rough-In,BUILDING-C,Level-8,SSF-C-L8.01,Duct Installation Check List [C]
,,BUILDING-C - Level-8 - GEF-C-L8.01,,Site QA,Rough-In,BUILDING-C,Level-8,GEF-C-L8.01,Duct Installation Check List [C]
,,BUILDING-C - Level-8 - LSF-C-L8.01,,Site QA,Rough-In,BUILDING-C,Level-8,LSF-C-L8.01,Duct Installation Check List [C]
,,BUILDING-D - Roof - SPF-D-R.01,,Site QA,Rough-In,BUILDING-D,Roof,SPF-D-R.01,Duct Installation Check List [C]
,,BUILDING-D - Roof - SSF-D-R.01,,Site QA,Rough-In,BUILDING-D,Roof,SSF-D-R.01,Duct Installation Check List [C]
,,BUILDING-D - Roof - LSF-D-R.01,,Site QA,Rough-In,BUILDING-D,Roof,LSF-D-R.01,Duct Installation Check List [C]
,,BUILDING-D - Roof - GEF-D-R.01,,Site QA,Rough-In,BUILDING-D,Roof,GEF-D-R.01,Duct Installation Check List [C]
,,Ducting - Common Area,grouping,Duct - Common Area,,,,,
,,BUILDING-A1 - Level-1 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level-1,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level-2 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level-2,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level-3 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level-3,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level 4 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level 4,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level 5 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level 5,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level 6 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level 6,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level 7 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level 7,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level 8 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level 8,Common Area,Ducting-Common Area [K]
,,BUILDING-A1 - Level 9 - Common Area,,Site QA,Rough-In,BUILDING-A1,Level 9,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-1 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-1,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-2 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-2,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-3 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-3,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-4 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-4,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-5 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-5,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-6 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-6,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-7 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-7,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-8 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-8,Common Area,Ducting-Common Area [K]
,,BUILDING-A2 - Level-9 - Common Area,,Site QA,Rough-In,BUILDING-A2,Level-9,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Ground Level - Common Area - LSF-B1-G.01,,Site QA,Rough-In,BUILDING-B1,Ground Level,Common Area,LSF-B1-G.01
,,BUILDING-B1 - Ground Level - Common Area,,Site QA,Rough-In,BUILDING-B1,Ground Level,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-1 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-1,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-2 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-2,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-3 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-3,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-4 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-4,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-5 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-5,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-6 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-6,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-7 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-7,Common Area,Ducting-Common Area [K]
,,BUILDING-B1 - Level-8 - Common Area,,Site QA,Rough-In,BUILDING-B1,Level-8,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Ground Level - Common Area - LSF-B2-G.01,,Site QA,Rough-In,BUILDING-B2,Ground Level,Common Area,LSF-B2-G.01
,,BUILDING-B2 - Ground Level - Common Area,,Site QA,Rough-In,BUILDING-B2,Ground Level,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Level-1 - Common Area,,Site QA,Rough-In,BUILDING-B2,Level-1,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Level-2 - Common Area,,Site QA,Rough-In,BUILDING-B2,Level-2,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Level-3 - Common Area,,Site QA,Rough-In,BUILDING-B2,Level-3,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Level-4 - Common Area,,Site QA,Rough-In,BUILDING-B2,Level-4,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Level-5 - Common Area,,Site QA,Rough-In,BUILDING-B2,Level-5,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Level-6 - Common Area,,Site QA,Rough-In,BUILDING-B2,Level-6,Common Area,Ducting-Common Area [K]
,,BUILDING-B2 - Level-7 - Common Area,,Site QA,Rough-In,BUILDING-B2,Level-7,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Ground Level - Common Area - LSF-C-G.01,,Site QA,Rough-In,BUILDING-C,Ground Level,Common Area,LSF-C-G.01
,,BUILDING-C - Ground Level - Common Area,,Site QA,Rough-In,BUILDING-C,Ground Level,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Level-1 - Common Area,,Site QA,Rough-In,BUILDING-C,Level-1,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Level-2 - Common Area,,Site QA,Rough-In,BUILDING-C,Level-2,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Level-3 - Common Area,,Site QA,Rough-In,BUILDING-C,Level-3,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Level-4 - Common Area,,Site QA,Rough-In,BUILDING-C,Level-4,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Level-5 - Common Area,,Site QA,Rough-In,BUILDING-C,Level-5,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Level-6 - Common Area,,Site QA,Rough-In,BUILDING-C,Level-6,Common Area,Ducting-Common Area [K]
,,BUILDING-C - Level-7 - Common Area,,Site QA,Rough-In,BUILDING-C,Level-7,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-1 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-1,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-2 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-2,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-3 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-3,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-4 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-4,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-5 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-5,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-6 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-6,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-7 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-7,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-8 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-8,Common Area,Ducting-Common Area [K]
,,BUILDING-D - Level-9 - Common Area,,Site QA,Rough-In,BUILDING-D,Level-9,Common Area,Ducting-Common Area [K]
,Columns,,,,,,,,
,,Drawings on site the latest issue,,Are drawings on site the latest issue,,,,,
,,Plant & equipment location correct,,Are plant and equipment location correct,,,,,
,,Fan in duct run installed,,Fan in the duct run has been installed,,,,,
,,Model of fan is correct as per latest Fan Schedule,,Model of the fan is correct as per latest Fan Schedule,,,,,
,,Duct size & location correct,,Duct size and location correct,,,,,
,,Material & gauge correct,,Material and gauge correct,,,,,
,,Correct support method being used,,Is correct support method being used - Risers are supported at each level.,,,,,
,,Correct jointing method being used,,Is correct jointing method being used,,,,,
,,Joints completed & cleated installed on flanges,,Are joints completed and cleated installed on flanges,,,,,
,,Correct joint sealant used,,Is correct joint sealant being used,,,,,
,,Spacer placed between fan & silencer,,"Has the spacer been placed between the fan and the silencer, and the splitter orientation rotated by 90°?",,,,,
,,1 diameter of straight duct between pod attenuator & fan inlet,,Is 1 diameter of straight duct between pod attenuator and fan inlet been allowed to ensure impeller obtains even flow?,,,,,
,,Adequate distance between attenuator & fans,,Is adequate distance between attenuator and fans been maintained?,,,,,
,,Attenuator splitters in plane of bend,,Are the attenuator splitters in the plane of the bend ?,,,,,
,,Transitions close to attenuators gradual,,Are transitions close to attenuators gradual?,,,,,
,,Settling duct between volume control dampers & attenuators,,Is a settling duct between volume control dampers and attenuators allowed?,,,,,
,,Fire dampers installed & break away joint complete,,Are fire dampers installed and break away joint complete,,,,,
,,"Flexible ducts installed, supported & connected to spigot",,"Are flexible ducts installed, supported and connected to spigot by approved mthod using duct tape on internal core and cable tie on outer core",,,,,
,,Flexible connections to equipment sealed & aligned,,Are flexible connections to equipment sealed and aligned,,,,,
,,Ductwork insulation as per drawings ,,Is ductwork insulation as per drawings ,,,,,
,,Ductwork fire rating complete,,Is ductwork fire rating complete,,,,,
,,All spigots installed & dampers fully open,,Are all spigots installed and dampers fully open,,,,,
,,All access panels for fire damper access installed & closed,,Are all access panels for fire damper access installed and closed,,,,,
,,Common Area - Riser,,Riser,,,,,
,,Common Area - Is correct support method being used,,Is correct support method being used - Maximum vertical support to be 3600mm using AS 4254 approved method,,,,,
,,Common Area - Is correct Joining method being used,,Is correct Joining method being used,,,,,
,,Ductwork installation complete,,Is ductwork installation complete,,,,,
,,,,,,,,,
Fire Damper,,,,,,,,,
,Scope,,,Penetrations,,,,,
,Rows,,,,,,,,
,,BASEMENT 1,dynamic,Site QA,Penetrations,BASEMENT 1,,,
,,GROUND FLOOR,dynamic,Site QA,Penetrations,GROUND FLOOR,,,
,,LEVEL 01,dynamic,Site QA,Penetrations,LEVEL 01,,,
,,LEVEL 02,dynamic,Site QA,Penetrations,LEVEL 02,,,
,,LEVEL 03,dynamic,Site QA,Penetrations,LEVEL 03,,,
,,LEVEL 04,dynamic,Site QA,Penetrations,LEVEL 04,,,
,,LEVEL 05,dynamic,Site QA,Penetrations,LEVEL 05,,,
,,LEVEL 06,dynamic,Site QA,Penetrations,LEVEL 06,,,
,,LEVEL 07,dynamic,Site QA,Penetrations,LEVEL 07,,,
,,LEVEL 08,dynamic,Site QA,Penetrations,LEVEL 08,,,
,,LEVEL 09,dynamic,Site QA,Penetrations,LEVEL 09,,,
,Columns,,,,,,,,
,,Penetration details captured,,Penetration details have been captured,,,,,
,,Gaps between fire damper & wall no greater than 25mm,,Gaps between the fire damper and wall no greater than 25mm and is filled with Lorient Intumescent Sealant with no cracking visible,,,,,
,,Lorient fire rated mastic applied to entire perimeter of fire damper cell,,Lorient fire rated mastic has been applied to entire perimeter of fire damper cell on both sides. No evidence of cracking.,,,,,
,,Casing perimeter sealed with Lorient intumescent sealant,,Casing perimeter is sealed with Lorient intumescent sealant. No evidence of cracking.,,,,,
,,Mechanically fix branch to vertical riser with steel screws/pop rivets,,Mechanically fix the branch to the vertical riser with steel screws or pop rivets,,,,,
,,Sheet metal thickness is 0.7mm or greater,,Sheet metal thickness is 0.7mm or greater.,,,,,
,,Ductwork connected to either side of casing with nylon bolts on flanges,,Ductwork is connected to either side of the casing with nylon bolts on the flanges as per the AS1682.2 break away joint method. Bolts do not exceed an 8mm diameter.,,,,,
,,Access panel provided to access fire damper for inspections,,Access panel is provided to conveniently access fire damper for visual and/or maintenance inspections.,,,,,
,,Fire damper labelling in accordance with AS1682.2,,Fire damper labelling in accordance with AS1682.2 has been placed and clearly identifies the fire damper,,,,,
,,Pictures attached,,Pictures attached,,,,,
,,Signature (Contract/Subcontractor Assessor),,Signature (Contract/Subcontractor Assessor),,,,,
,,Signature (Builder Representative),,Signature (Builder Representative),,,,,
,,,,,,,,,
Wall Closure Rough In,,,,,,,,,
,Scope,,,Wall Closure Checklist 1 Rough In [A],,,,,
,Rows,,,,,,,,
,,BUILDING-A1 - Level-1 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level-1,Apartment Wall Closure,
,,BUILDING-A1 - Level-2 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level-2,Apartment Wall Closure,
,,BUILDING-A1 - Level-3 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level-3,Apartment Wall Closure,
,,BUILDING-A1 - Level 4 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level 4,Apartment Wall Closure,
,,BUILDING-A1 - Level 5 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level 5,Apartment Wall Closure,
,,BUILDING-A1 - Level 6 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level 6,Apartment Wall Closure,
,,BUILDING-A1 - Level 7 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level 7,Apartment Wall Closure,
,,BUILDING-A1 - Level 8 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level 8,Apartment Wall Closure,
,,BUILDING-A1 - Level 9 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A1,Level 9,Apartment Wall Closure,
,,BUILDING-A2 - Level-1 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-1,Apartment Wall Closure,
,,BUILDING-A2 - Level-2 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-2,Apartment Wall Closure,
,,BUILDING-A2 - Level-3 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-3,Apartment Wall Closure,
,,BUILDING-A2 - Level-4 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-4,Apartment Wall Closure,
,,BUILDING-A2 - Level-5 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-5,Apartment Wall Closure,
,,BUILDING-A2 - Level-6 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-6,Apartment Wall Closure,
,,BUILDING-A2 - Level-7 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-7,Apartment Wall Closure,
,,BUILDING-A2 - Level-8 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-8,Apartment Wall Closure,
,,BUILDING-A2 - Level-9 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-A2,Level-9,Apartment Wall Closure,
,,BUILDING-B1 - Ground Level - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Ground Level,Apartment Wall Closure,
,,BUILDING-B1 - Level-1 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-1,Apartment Wall Closure,
,,BUILDING-B1 - Level-2 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-2,Apartment Wall Closure,
,,BUILDING-B1 - Level-3 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-3,Apartment Wall Closure,
,,BUILDING-B1 - Level-4 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-4,Apartment Wall Closure,
,,BUILDING-B1 - Level-5 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-5,Apartment Wall Closure,
,,BUILDING-B1 - Level-6 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-6,Apartment Wall Closure,
,,BUILDING-B1 - Level-7 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-7,Apartment Wall Closure,
,,BUILDING-B1 - Level-8 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B1,Level-8,Apartment Wall Closure,
,,BUILDING-B2 - Ground Level - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Ground Level,Apartment Wall Closure,
,,BUILDING-B2 - Level-1 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Level-1,Apartment Wall Closure,
,,BUILDING-B2 - Level-2 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Level-2,Apartment Wall Closure,
,,BUILDING-B2 - Level-3 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Level-3,Apartment Wall Closure,
,,BUILDING-B2 - Level-4 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Level-4,Apartment Wall Closure,
,,BUILDING-B2 - Level-5 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Level-5,Apartment Wall Closure,
,,BUILDING-B2 - Level-6 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Level-6,Apartment Wall Closure,
,,BUILDING-B2 - Level-7 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-B2,Level-7,Apartment Wall Closure,
,,BUILDING-C - Ground Level - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Ground Level,Apartment Wall Closure,
,,BUILDING-C - Level-1 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Level-1,Apartment Wall Closure,
,,BUILDING-C - Level-2 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Level-2,Apartment Wall Closure,
,,BUILDING-C - Level-3 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Level-3,Apartment Wall Closure,
,,BUILDING-C - Level-4 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Level-4,Apartment Wall Closure,
,,BUILDING-C - Level-5 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Level-5,Apartment Wall Closure,
,,BUILDING-C - Level-6 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Level-6,Apartment Wall Closure,
,,BUILDING-C - Level-7 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-C,Level-7,Apartment Wall Closure,
,,BUILDING-D - Level-1 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-1,Apartment Wall Closure,
,,BUILDING-D - Level-2 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-2,Apartment Wall Closure,
,,BUILDING-D - Level-3 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-3,Apartment Wall Closure,
,,BUILDING-D - Level-4 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-4,Apartment Wall Closure,
,,BUILDING-D - Level-5 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-5,Apartment Wall Closure,
,,BUILDING-D - Level-6 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-6,Apartment Wall Closure,
,,BUILDING-D - Level-7 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-7,Apartment Wall Closure,
,,BUILDING-D - Level-8 - Apartment Wall Closure,dynamic,Site QA,Rough-In,BUILDING-D,Level-8,Apartment Wall Closure,
