"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1b5061fe-d022-4c56-b82a-0e4c6396d772","","work-in-progress","W25 Wiri RAP Interface ITP","checklist","FALSE","FALSE","W25 Wiri RAP Interface ITP"
"b718db4a-b317-48a2-81db-7276d530f60e","","not-started","","folder","TRUE","FALSE","Photos"
"f89203ed-5140-4d35-ba55-3e92ad41fcef","","not-started","Add Photos","checklist","FALSE","FALSE","Photos","Site Photos"
