Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Tower D Overall Progress,,,,,,
,Scope,,,Tower D,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Tower D,Site QA
,,Level 2,dynamic,Level 2,Tower D,Site QA
,,Level 3,dynamic,Level 3,Tower D,Site QA
,,Level 4,dynamic,Level 4,Tower D,Site QA
,,Level 5,dynamic,Level 5,Tower D,Site QA
,,Level 6,dynamic,Level 6,Tower D,Site QA
,,Level 7,dynamic,Level 7,Tower D,Site QA
,,Level 8,dynamic,Level 8,Tower D,Site QA
,,Level 9,dynamic,Level 9,Tower D,Site QA
,,Level 10,dynamic,Level 10,Tower D,Site QA
,,Level 11,dynamic,Level 11,Tower D,Site QA
,,Level 12,dynamic,Level 12,Tower D,Site QA
,,Level 13,dynamic,Level 13,Tower D,Site QA
,Columns,,,,,
,,Bathroom - Wall,,Wall,Bathroom,
,,Bathroom - Floor,,Floor,Bathroom,
,,Kitchen Floor,,Kitchen Floor,,
,,Laundry - Splashback,,Splashback,Laundry,
,,Laundry - Floor/Skirting,,Floor / Skirting,Laundry,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower C Overall Progress,,,,,,
,Scope,,,Tower C,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Tower C,Site QA
,,Level 2,dynamic,Level 2,Tower C,Site QA
,,Level 3,dynamic,Level 3,Tower C,Site QA
,,Level 4,dynamic,Level 4,Tower C,Site QA
,,Level 5,dynamic,Level 5,Tower C,Site QA
,,Level 6,dynamic,Level 6,Tower C,Site QA
,,Level 7,dynamic,Level 7,Tower C,Site QA
,,Level 8,dynamic,Level 8,Tower C,Site QA
,,Level 9,dynamic,Level 9,Tower C,Site QA
,,Level 10,dynamic,Level 10,Tower C,Site QA
,,Level 11,dynamic,Level 11,Tower C,Site QA
,,Level 12,dynamic,Level 12,Tower C,Site QA
,,Level 13,dynamic,Level 13,Tower C,Site QA
,Columns,,,,,
,,Bathroom - Wall,,Wall,Bathroom,
,,Bathroom - Floor,,Floor,Bathroom,
,,Kitchen Floor,,Kitchen Floor,,
,,Laundry - Splashback,,Splashback,Laundry,
,,Laundry - Floor/Skirting,,Floor / Skirting,Laundry,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower B Overall Progress,,,,,,
,Scope,,,Tower B,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Tower B,Site QA
,,Level 2,dynamic,Level 2,Tower B,Site QA
,,Level 3,dynamic,Level 3,Tower B,Site QA
,,Level 4,dynamic,Level 4,Tower B,Site QA
,,Level 5,dynamic,Level 5,Tower B,Site QA
,,Level 6,dynamic,Level 6,Tower B,Site QA
,,Level 7,dynamic,Level 7,Tower B,Site QA
,,Level 8,dynamic,Level 8,Tower B,Site QA
,,Level 9,dynamic,Level 9,Tower B,Site QA
,,Level 10,dynamic,Level 10,Tower B,Site QA
,Columns,,,,,
,,Bathroom - Wall,,Wall,Bathroom,
,,Bathroom - Floor,,Floor,Bathroom,
,,Kitchen Floor,,Kitchen Floor,,
,,Laundry - Splashback,,Splashback,Laundry,
,,Laundry - Floor/Skirting,,Floor / Skirting,Laundry,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower D Overall Progress,,,,,,
,Scope,,,Tower D,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Tower D,Site QA
,,Level 2,dynamic,Level 2,Tower D,Site QA
