resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,STAGE 1,,,,,,,,
,step,,,STAGE 1,SHAFT WALLS,,,,,,,
Partition Wall,checklist-flat,,,STAGE 1,SHAFT WALLS,Partition Wall,,,,,,
,step,,,STAGE 1,EASTERN RISER CUPBOARDS/STH,,,,,,,
Partition Wall,checklist-flat,,,STAGE 1,EASTERN RISER CUPBOARDS/STH,Partition Wall,,,,,,
,step,,,STAGE 2,,,,,,,,
,step,,,STAGE 2,RISER A- B - C,,,,,,,
Partition Wall,checklist-flat,,,STAGE 2,RISER A- B - C,Partition Wall,,,,,,
,step,,,STAGE 2,RISER D,,,,,,,
Partition Wall,checklist-flat,,,STAGE 2,RISER D,Partition Wall,,,,,,
,step,,,STAGE 3,,,,,,,,
,step,,,STAGE 3,MALE,,,,,,,
Partition Wall,checklist-flat,,,STAGE 3,MALE,Partition Wall,,,,,,
,step,,,STAGE 3,FEMALE,,,,,,,
Partition Wall,checklist-flat,,,STAGE 3,FEMALE,Partition Wall,,,,,,
,step,,,STAGE 3,DDA,,,,,,,
Partition Wall,checklist-flat,,,STAGE 3,DDA,Partition Wall,,,,,,
,step,,,STAGE 4,,,,,,,,
,step,,,STAGE 4,W/A  and CORRIDOR CEILINGS,,,,,,,
Suspended Ceiling,checklist-flat,,,STAGE 4,W/A  and CORRIDOR CEILINGS,Suspended Ceiling,,,,,,
,step,,,STAGE 5,,,,,,,,
,step,,,STAGE 5,LIFT LOBBY,,,,,,,
Partition Wall,checklist-flat,,,STAGE 5,LIFT LOBBY,Partition Wall,,,,,,
Suspended Ceiling,checklist-flat,,,STAGE 5,LIFT LOBBY,Suspended Ceiling,,,,,,
,step,,,STAGE 5,EASTERN RISER CUPBOARDS/NTH,,,,,,,
Partition Wall,checklist-flat,,,STAGE 5,EASTERN RISER CUPBOARDS/NTH,Partition Wall,,,,,,
,step,,,STAGE 5,GRID CEILINGS,,,,,,,
,step,,,STAGE 5,RISER E,,,,,,,
Partition Wall,checklist-flat,,,STAGE 5,RISER E,Partition Wall,,,,,,
