type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,AA - VSD REPLACEMENT,,,,,,
checkpoint,APAM ASSET NUMBER,,,,,,
checkpoint,EXISTING CONDITION/LOCATION,,,,,,
checkpoint,EXISTING CONTROL,,,,,,
checkpoint,EXISTING OPERATION,,,,,,
checkpoint,EXISTING MSSB CONDITION,,,,,,
checkpoint,EXISTING SETTINGS,,,,,,
checkpoint,NEW VSD INSTALLATION,,,,,,
checkpoint,NEW VSD SETTINGS,,,,,,
checkpoint,NEW VSD TEST,,,,,,
checkpoint,RECOMMENDATIONS,,,,,,
checkpoint,DOCUMENTATION,,,,,,
,,,,,,,
checklist-flat,AA - HVAC REPLACEMENT,,,,,,
checkpoint,APAM ASSET NUMBER,,,,,,
checkpoint,EXISTING CONDITION/LOCATION,,,,,,
checkpoint,EXISTING CONTROL,,,,,,
checkpoint,EXISTING OPERATION,,,,,,
checkpoint,EXISTING MSSB CONDITION,,,,,,
checkpoint,NEW INSTALLATION,,,,,,
checkpoint,TESTING,,,,,,
checkpoint,RECOMMENDATIONS,,,,,,
checkpoint,DOCUMENTATION,,,,,,
,,,,,,,
checklist-flat,AA - MSSB AUDIT,,,,,,
checkpoint,APAM ASSET NUMBER,,,,,,
checkpoint,LOCATION,,,,,,
checkpoint,FED FROM,,,,,,
checkpoint,EXISTING SCHEMATICS,,,,,,
checkpoint,GENERAL CONDITION,,,,,,
checkpoint,FIRE CONTROLS/PANEL,,,,,,
checkpoint,RECOMMENDATIONS,,,,,,
,,,,,,,
checklist-flat,AA - DGP AUDIT,,,,,,
checkpoint,APAM ASSET NUMBER,,,,,,
checkpoint,LOCATION,,,,,,
checkpoint,FED FROM,,,,,,
checkpoint,EXISTING SCHEMATICS,,,,,,
checkpoint,GENERAL CONDITION,,,,,,
checkpoint,RECOMMENDATIONS,,,,,,
