"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Foundations & IT Blockwork Progress"
,"Scope",,
,"Rows"
,,"Building A",,"building a"
,,"Building B",,"building b"
,,"Building C",,"building c"
,,"Building D",,"building d"
,,"units 1-6","expanded","foundations & it blockwork","building d","units 1-6"
,,"units 7-9","expanded","foundations & it blockwork","building d","units 7-9"
,,"units 10-12","expanded","foundations & it blockwork","units 10-12","building d"
,,"units 13-15","expanded","foundations & it blockwork","building d","units 13-15"
,,"units 16-17","expanded","foundations & it blockwork","building d","units 16-17"
,,"unit 18","expanded","foundations & it blockwork","building d","unit 18"
,,"Building E","grouping","foundations & it blockwork","building e"
,,"unit 19","expanded","foundations & it blockwork","building e","unit 19"
,,"units 20-21","expanded","foundations & it blockwork","units 20-21","building e"
,,"units 22-24","expanded","foundations & it blockwork","building e","units 22-24"
,,"units 25-27","expanded","foundations & it blockwork","units 25-27","building e"
,,"units 28-30","expanded","foundations & it blockwork","building e","units 28-30"
,,"units 31-33","expanded","foundations & it blockwork","units 31-33","building e"
,,"Building F","grouping","foundations & it blockwork","building f"
,,"units 34-36","expanded","foundations & it blockwork","units 34-36","building f"
,,"units 37-39","expanded","foundations & it blockwork","units 37-39","building f"
,,"units 40-42","expanded","foundations & it blockwork","building f","units 40-42"
,,"units 43-45","expanded","foundations & it blockwork","units 43-45","building f"
,,"units 46-48","expanded","foundations & it blockwork","units 46-48","building f"
,,"Building G","grouping","foundations & it blockwork","building g"
,,"unit 49","expanded","foundations & it blockwork","unit 49","building g"
,,"units 50-52","expanded","foundations & it blockwork","units 50-52","building g"
,,"units 53-55","expanded","foundations & it blockwork","units 53-55","building g"
,,"units 56-57","expanded","foundations & it blockwork","units 56-57","building g"
,,"units 58-60","expanded","foundations & it blockwork","units 58-60","building g"
,,"Building H","grouping","foundations & it blockwork","building h"
,,"units 68-69","expanded","foundations & it blockwork","building h","units 68-69"
,,"units 70-72","expanded","foundations & it blockwork","building h","units 70-72"
,,"units 73","expanded","foundations & it blockwork","building h","units 73"
,,"units 74-75","expanded","foundations & it blockwork","units 74-75","building h"
,,"unit 76","expanded","foundations & it blockwork","unit 76","building h"
,,"units 77-78","expanded","foundations & it blockwork","building h","units 77-78"
,,"Building J","grouping","foundations & it blockwork","building j"
,,"units 61-62","expanded","foundations & it blockwork","units 61-62","building j"
,,"units 63-65","expanded","foundations & it blockwork","units 63-65","building j"
,,"units 66-67","expanded","foundations & it blockwork","units 66-67","building j"
,,"Building K","grouping","foundations & it blockwork","building k"
,,"units 79-81","expanded","foundations & it blockwork","units 79-81","building k"
,,"units 82-84","expanded","foundations & it blockwork","units 82-84","building k"
,,"units 85-87","expanded","foundations & it blockwork","units 85-87","building k"
,,"unit 88","expanded","foundations & it blockwork","unit 88","building k"
,,"units 89-91","expanded","foundations & it blockwork","units 89-91","building k"
,,"units 92-95","expanded","foundations & it blockwork","building k","units 92-95"
,,"units 96-102","expanded","foundations & it blockwork","units 96-102","building k"
,"Columns"
,,"Concrete Foundations",,"concrete foundations"
,,"Foundation Blockwork",,"foundation blockwork"
,,"Tanking / Waterproofing",,"tanking / waterproofing"
,,"Underslab Services",,"underslab services"
,,"Ribraft",,"ribraft"
,,"IT Blockwork - Level 1",,"it blockwork - level 1"
,,"IT Blockwork - Level 2",,"it blockwork - level 2"

"Structure Progress"
,"Scope",,
,"Rows"
,,"Building A",,"building a"
,,"Building B",,"building b"
,,"Building C",,"building c"
,,"Building D",,"building d"
,,"unit 01","expanded","building d","unit 01","units"
,,"unit 02","expanded","building d","unit 02","units"
,,"unit 03","expanded","unit 03","building d","units"
,,"unit 04","expanded","building d","units","unit 04"
,,"unit 05","expanded","building d","unit 05","units"
,,"unit 06","expanded","building d","unit 06","units"
,,"unit 07","expanded","building d","unit 07","units"
,,"unit 08","expanded","building d","units","unit 08"
,,"unit 09","expanded","building d","unit 09","units"
,,"unit 10","expanded","unit 10","building d","units"
,,"unit 11","expanded","building d","unit 11","units"
,,"unit 12","expanded","building d","unit 12","units"
,,"unit 13","expanded","building d","unit 13","units"
,,"unit 14","expanded","unit 14","building d","units"
,,"unit 15","expanded","building d","units","unit 15"
,,"unit 16","expanded","building d","unit 16","units"
,,"unit 17","expanded","building d","unit 17","units"
,,"unit 18","expanded","building d","unit 18","units"
,,"Building E","grouping","building e","units"
,,"unit 19","expanded","building e","units","unit 19"
,,"unit 20","expanded","unit 20","building e","units"
,,"unit 21","expanded","unit 21","building e","units"
,,"unit 22","expanded","building e","unit 22","units"
,,"unit 23","expanded","building e","unit 23","units"
,,"unit 24","expanded","unit 24","building e","units"
,,"unit 25","expanded","unit 25","building e","units"
,,"unit 26","expanded","building e","units","unit 26"
,,"unit 27","expanded","building e","unit 27","units"
,,"unit 28","expanded","building e","unit 28","units"
,,"unit 29","expanded","unit 29","building e","units"
,,"unit 30","expanded","building e","unit 30","units"
,,"unit 31","expanded","unit 31","building e","units"
,,"unit 32","expanded","unit 32","building e","units"
,,"unit 33","expanded","building e","unit 33","units"
,,"Building F","grouping","building f","units"
,,"unit 34","expanded","unit 34","building f","units"
,,"unit 35","expanded","unit 35","building f","units"
,,"unit 36","expanded","unit 36","building f","units"
,,"unit 37","expanded","building f","units","unit 37"
,,"unit 38","expanded","building f","unit 38","units"
,,"unit 39","expanded","unit 39","building f","units"
,,"unit 40","expanded","building f","unit 40","units"
,,"unit 41","expanded","unit 41","building f","units"
,,"unit 42","expanded","unit 42","building f","units"
,,"unit 43","expanded","unit 43","building f","units"
,,"unit 44","expanded","building f","unit 44","units"
,,"unit 45","expanded","unit 45","building f","units"
,,"unit 46","expanded","unit 46","building f","units"
,,"unit 47","expanded","unit 47","building f","units"
,,"unit 48","expanded","building f","units","unit 48"
,,"Building G","grouping","units","building g"
,,"unit 49","expanded","unit 49","units","building g"
,,"unit 50","expanded","unit 50","units","building g"
,,"unit 51","expanded","unit 51","units","building g"
,,"unit 52","expanded","unit 52","units","building g"
,,"unit 53","expanded","unit 53","units","building g"
,,"unit 54","expanded","unit 54","units","building g"
,,"unit 55","expanded","unit 55","units","building g"
,,"unit 56","expanded","unit 56","units","building g"
,,"unit 57","expanded","unit 57","units","building g"
,,"unit 58","expanded","unit 58","units","building g"
,,"unit 59","expanded","units","building g","unit 59"
,,"unit 60","expanded","unit 60","units","building g"
,,"Building H","grouping","building h","units"
,,"unit 68","expanded","building h","unit 68","units"
,,"unit 69","expanded","unit 69","building h","units"
,,"unit 70","expanded","building h","unit 70","units"
,,"unit 71","expanded","building h","unit 71","units"
,,"unit 72","expanded","building h","unit 72","units"
,,"unit 73","expanded","building h","unit 73","units"
,,"unit 74","expanded","building h","unit 74","units"
,,"unit 75","expanded","building h","unit 75","units"
,,"unit 76","expanded","unit 76","building h","units"
,,"unit 77","expanded","building h","unit 77","units"
,,"unit 78","expanded","building h","unit 78","units"
,,"Building J","grouping","building j","units"
,,"unit 61","expanded","unit 61","building j","units"
,,"unit 62","expanded","building j","unit 62","units"
,,"unit 63","expanded","unit 63","building j","units"
,,"unit 64","expanded","unit 64","building j","units"
,,"unit 65","expanded","unit 65","building j","units"
,,"unit 66","expanded","building j","unit 66","units"
,,"unit 67","expanded","unit 67","building j","units"
,,"Building K","grouping","units","building k"
,,"unit 79","expanded","unit 79","units","building k"
,,"unit 80","expanded","units","building k","unit 80"
,,"unit 81","expanded","unit 81","units","building k"
,,"unit 82","expanded","unit 82","units","building k"
,,"unit 83","expanded","unit 83","units","building k"
,,"unit 84","expanded","unit 84","units","building k"
,,"unit 85","expanded","unit 85","units","building k"
,,"unit 86","expanded","unit 86","units","building k"
,,"unit 87","expanded","unit 87","units","building k"
,,"unit 88","expanded","unit 88","units","building k"
,,"unit 89","expanded","unit 89","units","building k"
,,"unit 90","expanded","unit 90","units","building k"
,,"unit 91","expanded","units","building k","unit 91"
,,"unit 92","expanded","unit 92","units","building k"
,,"unit 93","expanded","unit 93","units","building k"
,,"unit 94","expanded","unit 94","units","building k"
,,"unit 95","expanded","unit 95","units","building k"
,,"unit 96","expanded","unit 96","units","building k"
,,"unit 97","expanded","unit 97","units","building k"
,,"unit 98","expanded","unit 98","units","building k"
,,"unit 99","expanded","unit 99","units","building k"
,,"unit 100","expanded","unit 100","units","building k"
,,"unit 101","expanded","unit 101","units","building k"
,,"unit 102","expanded","unit 102","units","building k"
,"Columns"
,,"Ground Floor - Timber Framing",,"ground floor - timber framing"
,,"AFS",,"afs"
,,"Structural Steel",,"structural steel"
,,"Internal Stairs",,"internal stairs"
,,"Mid Floor - Timber Framing & Ply",,"mid floor - timber framing & ply"
,,"Level 1 - Timber Framing",,"level 1 - timber framing"
,,"Roof Structure",,"roof structure"

"Interior Fitout Progress"
,"Scope",,
,"Rows"
,,"Building A",,"building a"
,,"Building B",,"building b"
,,"Building C",,"building c"
,,"Building D","grouping","building d"
,,"unit 01","expanded","building d","unit 01","units"
,,"unit 02","expanded","building d","unit 02","units"
,,"unit 03","expanded","unit 03","building d","units"
,,"unit 04","expanded","building d","units","unit 04"
,,"unit 05","expanded","building d","unit 05","units"
,,"unit 06","expanded","building d","unit 06","units"
,,"unit 07","expanded","building d","unit 07","units"
,,"unit 08","expanded","building d","units","unit 08"
,,"unit 09","expanded","building d","unit 09","units"
,,"unit 10","expanded","unit 10","building d","units"
,,"unit 11","expanded","building d","unit 11","units"
,,"unit 12","expanded","building d","unit 12","units"
,,"unit 13","expanded","building d","unit 13","units"
,,"unit 14","expanded","unit 14","building d","units"
,,"unit 15","expanded","building d","units","unit 15"
,,"unit 16","expanded","building d","unit 16","units"
,,"unit 17","expanded","building d","unit 17","units"
,,"unit 18","expanded","building d","unit 18","units"
,,"Building E","grouping","building e","units"
,,"unit 19","expanded","building e","units","unit 19"
,,"unit 20","expanded","unit 20","building e","units"
,,"unit 21","expanded","unit 21","building e","units"
,,"unit 22","expanded","building e","unit 22","units"
