resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,B03,,,,,,,,
,step,,,,Level 3,,,,,,,
,step,,,,,Area A,,,,,,
,step,,,,,,Apartments,,,,,
,step,,,,,,,APT 301,,,,
Rough In Apartments,checklist,,,,,,,,Rough In,,,
Installation Apartments,checklist,,,,,,,,Installation,,,
Care/ALS Fit Off Checklist,checklist,,,,,,,,Care/ALS Fit Off,,,
,step,,,,,,,APT 302,,,,
Rough In Apartments,checklist,,,,,,,,Rough In,,,
Installation Apartments,checklist,,,,,,,,Installation,,,
Care/ALS Fit Off Checklist,checklist,,,,,,,,Care/ALS Fit Off,,,
,step,,,,,,,APT 303,,,,
Rough In Apartments,checklist,,,,,,,,Rough In,,,
Installation Apartments,checklist,,,,,,,,Installation,,,
Care/ALS Fit Off Checklist,checklist,,,,,,,,Care/ALS Fit Off,,,
,step,,,,,,,APT 304,,,,
Rough In Apartments,checklist,,,,,,,,Rough In,,,
Installation Apartments,checklist,,,,,,,,Installation,,,
Care/ALS Fit Off Checklist,checklist,,,,,,,,Care/ALS Fit Off,,,
,step,,,,,,Common Area,,,,,
Common Area Checklist,checklist,,,,,,,Lift 1 Lobby,,,,
Common Area Checklist,checklist,,,,,,,Stair 1,,,,
Common Area Checklist,checklist,,,,,,,Cleaners Cupboard,,,,
Common Area Checklist,checklist,,,,,,,Corridor (North/South),,,,
,step,,,,,Area B,,,,,,
,step,,,,,,Apartments,,,,,
,step,,,,,,,APT 305,,,,
Rough In Apartments,checklist,,,,,,,,Rough In,,,
Installation Apartments,checklist,,,,,,,,Installation,,,
Care/ALS Fit Off Checklist,checklist,,,,,,,,Care/ALS Fit Off,,,
,step,,,,,,,APT 306,,,,
Rough In Apartments,checklist,,,,,,,,Rough In,,,
Installation Apartments,checklist,,,,,,,,Installation,,,
Care/ALS Fit Off Checklist,checklist,,,,,,,,Care/ALS Fit Off,,,
,step,,,,,,,APT 307,,,,
Rough In Apartments,checklist,,,,,,,,Rough In,,,
Installation Apartments,checklist,,,,,,,,Installation,,,
Care/ALS Fit Off Checklist,checklist,,,,,,,,Care/ALS Fit Off,,,
,step,,,,,,,APT 308,,,,
