Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Carpentry,grouping,Carpentry,,
,,Basement 3,expanded,Basement 3,Carpentry,Site QA
,,Basement 2,expanded,Basement 2,Carpentry,Site QA
,,Basement 1,expanded,Basement 1,Carpentry,Site QA
,,GF,expanded,GF,Carpentry,Site QA
,,Level 1,expanded,Level 1,Carpentry,Site QA
,,Apartment U101,expanded,Apartment U101,Carpentry,Site QA
,,Apartment U102,expanded,Apartment U102,Carpentry,Site QA
,,Apartment U103,expanded,Apartment U103,Carpentry,Site QA
,,Apartment U104,expanded,Apartment U104,Carpentry,Site QA
,,Level 2,expanded,Level 2,Carpentry,Site QA
,,Apartment U201,expanded,Apartment U201,Carpentry,Site QA
,,Apartment U202,expanded,Apartment U202,Carpentry,Site QA
,,Apartment U203,expanded,Apartment U203,Carpentry,Site QA
,,Apartment U204,expanded,Apartment U204,Carpentry,Site QA
,,Apartment U205,expanded,Apartment U205,Carpentry,Site QA
,,Apartment U206,expanded,Apartment U206,Carpentry,Site QA
,,Apartment U207,expanded,Apartment U207,Carpentry,Site QA
,,Apartment U208,expanded,Apartment U208,Carpentry,Site QA
,,Apartment U209,expanded,Apartment U209,Carpentry,Site QA
,,Apartment U210,expanded,Apartment U210,Carpentry,Site QA
,,Level 3,expanded,Level 3,Carpentry,Site QA
,,Apartment U301,expanded,Apartment U301,Carpentry,Site QA
,,Apartment U302,expanded,Apartment U302,Carpentry,Site QA
,,Apartment U303,expanded,Apartment U303,Carpentry,Site QA
,,Apartment U304,expanded,Apartment U304,Carpentry,Site QA
,,Apartment U305,expanded,Apartment U305,Carpentry,Site QA
,,Apartment U306,expanded,Apartment U306,Carpentry,Site QA
,,Apartment U307,expanded,Apartment U307,Carpentry,Site QA
,,Apartment U308,expanded,Apartment U308,Carpentry,Site QA
,,Apartment U309,expanded,Apartment U309,Carpentry,Site QA
,,Apartment U310,expanded,Apartment U310,Carpentry,Site QA
,,Level 4,expanded,Level 4,Carpentry,Site QA
,,Apartment U401,expanded,Apartment U401,Carpentry,Site QA
,,Apartment U402,expanded,Apartment U402,Carpentry,Site QA
,,Apartment U403,expanded,Apartment U403,Carpentry,Site QA
,,Apartment U404,expanded,Apartment U404,Carpentry,Site QA
,,Apartment U405,expanded,Apartment U405,Carpentry,Site QA
,,Apartment U406,expanded,Apartment U406,Carpentry,Site QA
,,Apartment U407,expanded,Apartment U407,Carpentry,Site QA
,,Apartment U408,expanded,Apartment U408,Carpentry,Site QA
,,Apartment U409,expanded,Apartment U409,Carpentry,Site QA
,,Apartment U410,expanded,Apartment U410,Carpentry,Site QA
,,Level 5,expanded,Level 5,Carpentry,Site QA
,,Apartment U501,expanded,Apartment U501,Carpentry,Site QA
,,Apartment U502,expanded,Apartment U502,Carpentry,Site QA
,,Apartment U503,expanded,Apartment U503,Carpentry,Site QA
,,Apartment U504,expanded,Apartment U504,Carpentry,Site QA
,,Apartment U505,expanded,Apartment U505,Carpentry,Site QA
,,Apartment U506,expanded,Apartment U506,Carpentry,Site QA
,,Apartment U507/508,expanded,Apartment U507/508,Carpentry,Site QA
,,Apartment U509,expanded,Apartment U509,Carpentry,Site QA
,,Apartment U510,expanded,Apartment U510,Carpentry,Site QA
,,Level 6,expanded,Level 6,Carpentry,Site QA
,,Apartment U601,expanded,Apartment U601,Carpentry,Site QA
,,Apartment U602,expanded,Apartment U602,Carpentry,Site QA
,,Apartment U603,expanded,Apartment U603,Carpentry,Site QA
,,Apartment U604,expanded,Apartment U604,Carpentry,Site QA
,,Apartment U605,expanded,Apartment U605,Carpentry,Site QA
,,Apartment U606,expanded,Apartment U606,Carpentry,Site QA
,,Apartment U607,expanded,Apartment U607,Carpentry,Site QA
,,Apartment U608,expanded,Apartment U608,Carpentry,Site QA
,,Level 7,expanded,Level 7,Carpentry,Site QA
,,Apartment U701,expanded,Apartment U701,Carpentry,Site QA
,,Apartment U702,expanded,Apartment U702,Carpentry,Site QA
,,Apartment U703,expanded,Apartment U703,Carpentry,Site QA
,,Apartment U704,expanded,Apartment U704,Carpentry,Site QA
,,Apartment U705,expanded,Apartment U705,Carpentry,Site QA
,,Apartment U706,expanded,Apartment U706,Carpentry,Site QA
,,Apartment U802 Lower,expanded,Apartment U802 Lower,Carpentry,Site QA
,,Apartment U708,expanded,Apartment U708,Carpentry,Site QA
,,Level 8,expanded,Level 8,Carpentry,Site QA
,,Apartment U801,expanded,Apartment U801,Carpentry,Site QA
,,Apartment U802 UPPER,expanded,Apartment U802 UPPER,Carpentry,Site QA
,,Level 9,expanded,Level 9,Carpentry,Site QA
,Columns,,,,,
,,Door,,Door,,
,,Skirting,,Skirting,,
,,Sanitary,,Sanitary,,
,,Common door,,Common door,,
,,Common Skirting,,Common Skirting,,
,,Common Sanitary,,Common Sanitary,,
