type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,DB checklist,,,,,,
checkpoint,DB cupboard Built,,,,,,
checkpoint,Cable tray installed,,,,,,
checkpoint,DB Installed,,,,,,
checkpoint,Mains Installed,,,,,,
checkpoint,Mains fit off,,,,,,
checkpoint,Sub circuits installed,,,,,,
checkpoint,sub circuits fit off,,,,,,
checkpoint,Tested/ ready to energise,,,,,,
,,,,,,,
checklist-flat,Delays checklist,,,,,,
checkpoint,Upload relevant photos & comments relating to any delays if applicable,,,,,,
