resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Delivery Checks,,,,,,,,
Equipment Delivery Verification,checklist,,,,Fans,,,,,,,
Equipment Delivery Verification,checklist,,,,Attenuators,,,,,,,
Equipment Delivery Verification,checklist,,,,Air Handling Units,,,,,,,
Equipment Delivery Verification,checklist,,,,DX Split AC Unit,,,,,,,
Equipment Delivery Verification,checklist,,,,Variable Speed Drives,,,,,,,
Equipment Delivery Verification,checklist,,,,Filters,,,,,,,
Equipment Delivery Verification,checklist,,,,Dampers,,,,,,,
Equipment Delivery Verification,checklist,,,,Grilles & Diffusers,,,,,,,
Equipment Delivery Verification,checklist,,,,Duct,,,,,,,
,step,,,Site QA,,,,,,,,
,step,,,,Level 1,,,,,,,
,step,,,,,Zone 6,,,,,,
ITC006 - Ductwork Installation checklist,checklist,,,,,,Ductwork Installation,,,,,
ITC006 - Ductwork Installation checklist,checklist,,,,,,Ductwork Insulation,,,,,
ITC007 - Ductwork Piece Factory checklist,checklist,,,,,,Ductwork Piece Factory,,,,,
ITC013 - Grille Installation checklist,checklist,,,,,,Grille Installation,,,,,
ITC010 - Fan Installation checklist,checklist,,,,,,Fan Installation,,,,,
ITC011 - Fire Damper Installation checklist,checklist,,,,,,Fire Dampers Installation,,,,,
ITC012 - Fire Penetration Register,checklist,,,,,,Fire Penetrations Register,,,,,
ITC022 - Split AC/RV Unit Installation checklist,checklist,,,,,,Split AC VRV Unit Installation,,,,,
,step,,,,,Zone 10,,,,,,
ITC006 - Ductwork Installation checklist,checklist,,,,,,Ductwork Installation,,,,,
ITC006 - Ductwork Installation checklist,checklist,,,,,,Ductwork Insulation,,,,,
ITC007 - Ductwork Piece Factory checklist,checklist,,,,,,Ductwork Piece Factory,,,,,
ITC013 - Grille Installation checklist,checklist,,,,,,Grille Installation,,,,,
ITC010 - Fan Installation checklist,checklist,,,,,,Fan Installation,,,,,
ITC011 - Fire Damper Installation checklist,checklist,,,,,,Fire Dampers Installation,,,,,
ITC012 - Fire Penetration Register,checklist,,,,,,Fire Penetrations Register,,,,,
