Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Concretec Installation - Level 1,grouping,Concretec Installation - Level 1,,,
,,1-1P01 / B-2-LS,,1-1P01 / B-2-LS,Level 1,Concretec Installation,Quality
,,1-1P02 / A-2-LS,,1-1P02 / A-2-LS,Level 1,Concretec Installation,Quality
,,1-1P03 / F-2-SL,,1-1P03 / F-2-SL,Level 1,Concretec Installation,Quality
,,1-1P06 / H-2-LS,,1-1P06 / H-2-LS,Level 1,Concretec Installation,Quality
,,1-1P07 / D-2-SL,,1-1P07 / D-2-SL,Level 1,Concretec Installation,Quality
,,1-1P08 / C-2-LS,,1-1P08 / C-2-LS,Level 1,Concretec Installation,Quality
,,1-5P01 / B-2b-L,,1-5P01 / B-2b-L,Level 1,Concretec Installation,Quality
,,1-5P02 / A-3-S,,1-5P02 / A-3-S,Level 1,Concretec Installation,Quality
,,1-5P03 / F-3-L,,1-5P03 / F-3-L,Level 1,Concretec Installation,Quality
,,1-5P06 / H-3-S,,1-5P06 / H-3-S,Level 1,Concretec Installation,Quality
,,1-5P07 / D-3-L,,1-5P07 / D-3-L,Level 1,Concretec Installation,Quality
,,1-5P08 / C-3-LS,,1-5P08 / C-3-LS,Level 1,Concretec Installation,Quality
,,1-AP01 / B-2a-SL,,1-AP01 / B-2a-SL,Level 1,Concretec Installation,Quality
,,1-AP02 / A-2-LS,,1-AP02 / A-2-LS,Level 1,Concretec Installation,Quality
,,1-AP03 / D-2-SL,,1-AP03 / D-2-SL,Level 1,Concretec Installation,Quality
,,1-AP04 / C-2-SS,,1-AP04 / C-2-SS,Level 1,Concretec Installation,Quality
,,1-AP05 / B-2-LS,,1-AP05 / B-2-LS,Level 1,Concretec Installation,Quality
,,1-AP06 / A-2-SL,,1-AP06 / A-2-SL,Level 1,Concretec Installation,Quality
,,1-AP07 / D-2-LS,,1-AP07 / D-2-LS,Level 1,Concretec Installation,Quality
,,1-AP08 / C-2-SL,,1-AP08 / C-2-SL,Level 1,Concretec Installation,Quality
,,1-AP09 / B-2-LS,,1-AP09 / B-2-LS,Level 1,Concretec Installation,Quality
,,1-AP10 / A-2-SL,,1-AP10 / A-2-SL,Level 1,Concretec Installation,Quality
,,1-AP11 / D-2-LS,,1-AP11 / D-2-LS,Level 1,Concretec Installation,Quality
,,1-AP12 / C-2a-LS,,1-AP12 / C-2a-LS,Level 1,Concretec Installation,Quality
,,1-DP01 / B-2a-LS,,1-DP01 / B-2a-LS,Level 1,Concretec Installation,Quality
,,1-DP02 / A-2-LS,,1-DP02 / A-2-LS,Level 1,Concretec Installation,Quality
,,1-DP03 / D-2-SL,,1-DP03 / D-2-SL,Level 1,Concretec Installation,Quality
,,1-DP04 / C-2-LS,,1-DP04 / C-2-LS,Level 1,Concretec Installation,Quality
,,1-DP05 / B-2-SL,,1-DP05 / B-2-SL,Level 1,Concretec Installation,Quality
,,1-DP06 / A-2-LS,,1-DP06 / A-2-LS,Level 1,Concretec Installation,Quality
,,1-DP07 / D-2-SL,,1-DP07 / D-2-SL,Level 1,Concretec Installation,Quality
,,1-DP08 / C-2-LS,,1-DP08 / C-2-LS,Level 1,Concretec Installation,Quality
,,1-DP09 / B-2-SS,,1-DP09 / B-2-SS,Level 1,Concretec Installation,Quality
,,1-DP10 / A-2-SL,,1-DP10 / A-2-SL,Level 1,Concretec Installation,Quality
,,1-DP11 / D-2-LS,,1-DP11 / D-2-LS,Level 1,Concretec Installation,Quality
,,1-DP12 / C-2a-SL,,1-DP12 / C-2a-SL,Level 1,Concretec Installation,Quality
,,Concretec Installation - Level 2,grouping,Concretec Installation - Level 2,,,
,,2-1P01 / A-LS,,2-1P01 / A-LS,Level 2,Concretec Installation,Quality
,,2-1P02 / D-LL,,2-1P02 / D-LL,Level 2,Concretec Installation,Quality
,,2-1P03 / E-SS,,2-1P03 / E-SS,Level 2,Concretec Installation,Quality
,,2-1P06 / G-LS,,2-1P06 / G-LS,Level 2,Concretec Installation,Quality
