Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
9d854189-9183-404b-b09d-6d941342487d,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.01,,
e2493d77-c155-417f-bf6f-b05c06acbc70,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.02,,
41689c8d-a768-439a-9260-75d645f2f477,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.03,,
ff3a1de2-548e-4ecc-aa82-c80aeffb1c0c,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.04,,
5b36fb0a-2312-4306-863d-d03e1fabc5fa,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.05,,
5281d00d-2b42-4f8e-b642-c6a2353c9810,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.06,,
4a5711fa-50d1-483f-b428-d8d5287cc1fe,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.07,,
4ff255c4-17ec-4014-9348-aa26b89d62f2,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.08,,
03d214f1-592e-42ad-a0e9-884bcd9d4f49,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.09,,
07c76f9c-b91e-4feb-a955-a72342c1c6a3,,not-applicable,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Ground,Apartment G.10,,
a92ab733-9d07-483b-90ab-49fb4a4b4179,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.01,,
e74f4728-07d4-4c7c-b990-275cdd74a0e9,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.02,,
ca4b21f3-4ffb-459d-9615-76cb95752990,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.03,,
bc1d9426-c441-44b7-9138-b54a13936d2f,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.04,,
b205ad44-8c99-4388-a888-77e207a277b0,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.05,,
76a92386-85f2-4b2a-847b-418c342f0646,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.06,,
77ad469b-6ec2-4a44-a0f9-1ab63d551b26,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.07,,
b14fbafa-46bf-40b5-a3ff-5ab2f548920c,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.08,,
73ca7b84-495b-4510-896c-9f734b50a0a1,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.09,,
bb818b2b-8e22-4d14-8078-9aa99efb4580,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 1,Apartment 1.10,,
f04b9574-a448-44c5-8766-1149623cae23,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.01,,
ec33d655-7dac-42e3-a0dd-d811e410342a,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.02,,
bb4bf7bf-8f55-4841-be23-aee2b2bb2eb8,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.03,,
476d5846-14bf-46ae-abad-84c6b303d903,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.04,,
db2a2b52-2055-4ca6-a881-6bb5442611d2,,pass,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.05,,
1d2e987a-8170-4535-a1bb-fbad53ca5855,,not-applicable,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.06,,
a3d66e28-d899-497e-a8df-a078db3f73e7,,not-applicable,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.07,,
a4568d53-65d2-453d-8e7f-236b0d337d47,,not-applicable,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.08,,
5e1d08b7-8452-4c35-b0fd-08db09cddb42,,not-applicable,140d001b554f1ae141e5d2f6e049217e6ba37bc6aa049f7f970845df0c0c527a,checklist,FALSE,FALSE,Site QA,Fit Off,Level 2,Apartment 2.09,,
