resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 0,,,,,,,,
Prestart,checklist,,,,Prestart,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W001,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W002,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W003,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W004,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W005,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W006,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W007,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W008,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W009,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W010,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W011,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W012,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W013,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W014,,,,,,,
Channel Glazing to Lobby,checklist,,,,WL01,,,,,,,
Channel Glazing to Lobby,checklist,,,,WL02,,,,,,,
Channel Glazing to Lobby,checklist,,,,WL03,,,,,,,
Channel Glazing to Lobby,checklist,,,,WL04,,,,,,,
Handover,checklist,,,,Handover,,,,,,,
,step,,,Level 1,,,,,,,,
Prestart,checklist,,,,Prestart,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W101,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W102,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W103,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W104,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W105,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W106,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W07,,,,,,,
Handover,checklist,,,,Handover,,,,,,,
,step,,,Level 2,,,,,,,,
Prestart,checklist,,,,Prestart,,,,,,,
159mm Flush Glaze / Seismic Frames,checklist,,,,W201,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W202,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W203,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W204,,,,,,,
Atlantic Windows / Seismic Frames,checklist,,,,W205,,,,,,,
Handover,checklist,,,,Handover,,,,,,,
,step,,,Roof,,,,,,,,
Rooflight,checklist,,,,Rooflight,,,,,,,
