"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"24486bbf-e609-46fb-ad27-ef2943ac0f7b","","folder-normal","","","step","TRUE","FALSE","Site 1"
"cd4ac29e-dfea-44be-b7ba-89fcaa95937b","","folder-normal","","","step","TRUE","FALSE","Site 1","Electrical"
"64d0f461-448a-4786-a25c-bb5afca1ef22","","folder-normal","","","step","TRUE","FALSE","Site 1","Electrical","Certificate of Compliance"
"73c52f6f-f496-43db-9445-0c3da7f8c9e1","","folder-normal","","","step","TRUE","FALSE","Site 1","Electrical","Record of Inspection"
"9ed94c70-d8ea-4d92-ae42-65009d3eae6e","","folder-normal","","","step","TRUE","FALSE","Site 1","Electrical","Cable Test Record"
"4f72d948-90ca-4205-bf55-4475d2b73954","","checklist-flat","","Cable Test Record","checklist-flat","FALSE","FALSE","Site 1","Electrical","Cable Test Record","Cable Test Record"
"44c8cc50-8f58-4b65-a903-af330cc20ec9","","folder-normal","","","step","TRUE","FALSE","Site 1","Electrical","Electrical Checklists"
"66574f54-e51f-4852-8566-d6cfbc1cde4b","","checklist-sectioned","","Electrical checklist - LV Pillar","checklist","FALSE","FALSE","Site 1","Electrical","Electrical Checklists","Electrical checklist - LV Pillar"
"a646e71c-4f58-4504-8e5e-5e9b5186a3b0","","checklist-sectioned","","Electrical checklist - Cables/Cable Entry Points/Cable Containment","checklist","FALSE","FALSE","Site 1","Electrical","Electrical Checklists","Electrical checklist - Cables/Cable Entry Points/Cable Containment"
"9a51e381-7e9d-4e63-aff6-23855c7bb5fc","","checklist-sectioned","","Electrical checklist - Earthing System","checklist","FALSE","FALSE","Site 1","Electrical","Electrical Checklists","Electrical checklist - Earthing System"
"6488e9af-c0d8-4e90-af58-fb17c5749aa7","","checklist-sectioned","","Electrical checklist - Metering","checklist","FALSE","FALSE","Site 1","Electrical","Electrical Checklists","Electrical checklist - Metering"
"c5ecca47-97f7-4b99-a512-d268b6819a6e","","checklist-sectioned","","Electrical checklist - Lighting and Small Power","checklist","FALSE","FALSE","Site 1","Electrical","Electrical Checklists","Electrical checklist - Lighting and Small Power"
"8e7d51f5-f431-4b8f-99d0-90daf00d2aed","","checklist-sectioned","","Electrical checklist - EV Charger","checklist","FALSE","FALSE","Site 1","Electrical","Electrical Checklists","Electrical checklist - EV Charger"
"0f2b6553-6e46-49b1-975f-f9ba6a44280b","","checklist-sectioned","","Electrical checklist - FO Install","checklist","FALSE","FALSE","Site 1","Electrical","Electrical Checklists","Electrical checklist - FO Install"
"9b36faea-8bcb-4691-b275-6134618f5145","","folder-normal","","","step","TRUE","FALSE","Site 1","Civil"
"89cc07e8-fae6-4ae8-a887-16405d7da27b","","folder-normal","","","step","TRUE","FALSE","Site 1","Civil","Civil Checklists"
"2848080b-a417-4752-863c-5989094b09ee","","checklist-sectioned","","Civil Checklist - LV Pillar Foundation","checklist","FALSE","FALSE","Site 1","Civil","Civil Checklists","Civil Checklist - LV Pillar Foundation"
"cb864daf-b4da-4f31-9356-895c1f6143e6","","checklist-sectioned","","Civil Checklist - NAL Solution/Monolithic Foundation","checklist","FALSE","FALSE","Site 1","Civil","Civil Checklists","Civil Checklist - NAL Solution/Monolithic Foundation"
"2782b03b-6e80-4bcc-9b39-0b389dfa68ee","","checklist-sectioned","","Civil Checklist - Lighting Columns/Selector Switch/Fixture","checklist","FALSE","FALSE","Site 1","Civil","Civil Checklists","Civil Checklist - Lighting Columns/Selector Switch/Fixture"
"7de206db-717d-4f43-9e0b-28edc2902519","","checklist-sectioned","","Civil Checklist - EV Charging Parking Stalls","checklist","FALSE","FALSE","Site 1","Civil","Civil Checklists","Civil Checklist - EV Charging Parking Stalls"
"396295a9-00c4-4343-b1a5-0dcc1f1c62f4","","checklist-sectioned","","Civil Checklist - Miscellaneous Site Civil","checklist","FALSE","FALSE","Site 1","Civil","Civil Checklists","Civil Checklist - Miscellaneous Site Civil"
"83dd4277-91ea-4e1b-9465-945199d10482","","checklist-sectioned","","Civil Checklist - Miscellaneous - Site Specific","checklist","FALSE","FALSE","Site 1","Civil","Civil Checklists","Civil Checklist - Miscellaneous - Site Specific"
"de9b87e0-3ac4-483b-acc9-0d75b85f4bb0","","folder-normal","","","step","TRUE","FALSE","Site 1","HSE"
"6daae2f9-bc15-43c8-b3ef-ce00d70824f9","","folder-normal","","","step","TRUE","FALSE","Site 1","HSE","Toolbox"
"a39a9683-4f37-424c-bb64-16bc8164fce6","","checklist-flat","","Toolbox Meeting","checklist-flat","FALSE","FALSE","Site 1","HSE","Toolbox","Toolbox Meeting"
"1ab0a2dc-306c-4604-8db9-1e0172a06e60","","folder-normal","","","step","TRUE","FALSE","Site 1","HSE","JHA"
"45fde844-0d29-4e26-b787-8cf46e621cf5","","checklist-flat","","JHA - Job Hazard Analysis","checklist-flat","FALSE","FALSE","Site 1","HSE","JHA","JHA - Job Hazard Analysis"
"bb2eb349-584a-4a48-8601-a87a832b9ce4","","checklist-flat","","JHA - Job Step","checklist-flat","FALSE","FALSE","Site 1","HSE","JHA","JHA - Job Step"
"10b311c8-9896-4fed-be5a-c8ddb12180df","","folder-normal","","","step","TRUE","FALSE","Site 2"
"a25fbeee-0fe1-4bd7-98bd-045382be2ff2","","folder-normal","","","step","TRUE","FALSE","Site 2","Electrical"
"4e1d97ee-e821-4e46-8f45-4c79ec95db9e","","folder-normal","","","step","TRUE","FALSE","Site 2","Electrical","Certificate of Compliance"
"9df16168-27fe-4837-9eec-09cc48c2a04f","","folder-normal","","","step","TRUE","FALSE","Site 2","Electrical","Record of Inspection"
"5fca14b6-1a27-48a5-8a6c-176fc97649a4","","folder-normal","","","step","TRUE","FALSE","Site 2","Electrical","Cable Test Record"
"38ab8585-5758-4e8a-b633-def7ded78765","","folder-normal","","","step","TRUE","FALSE","Site 2","Civil"
"0f93606f-b552-466b-9a06-d141d762caeb","","folder-normal","","","step","TRUE","FALSE","Site 2","HSE"
"1248068d-c029-4ed3-8cdc-82e0753b1428","","folder-normal","","","step","TRUE","FALSE","Site 2","HSE","Toolbox"
"e34edc33-57dd-4605-8a5a-8d99f771b36f","","folder-normal","","","step","TRUE","FALSE","Site 2","HSE","JHA"
"84e49c00-e421-4be1-afae-bf86374e066e","","folder-normal","","","step","TRUE","FALSE","Site 3"
"da92b275-c052-4c17-a4cc-8a6fa34487d4","","folder-normal","","","step","TRUE","FALSE","Site 3","Electrical"
"e6b33a45-2fa2-4d8a-8f94-e995654bed07","","folder-normal","","","step","TRUE","FALSE","Site 3","Electrical","Certificate of Compliance"
"a54ec2cc-6be0-40dd-a55a-ab983e94f67e","","folder-normal","","","step","TRUE","FALSE","Site 3","Electrical","Record of Inspection"
"43d01e8a-4542-4bc3-9090-9a84efbfe0dd","","folder-normal","","","step","TRUE","FALSE","Site 3","Electrical","Cable Test Record"
"147c8ea1-e623-43b6-a114-f012eb336892","","folder-normal","","","step","TRUE","FALSE","Site 3","Civil"
"0ed90ba3-6e93-43cc-be84-aa04d3c34d2f","","folder-normal","","","step","TRUE","FALSE","Site 3","HSE"
"2f279236-9083-41f7-b28a-7d32694c7713","","folder-normal","","","step","TRUE","FALSE","Site 3","HSE","Toolbox"
"6464500c-b115-4ce1-b7a9-2aea858f4dd9","","folder-normal","","","step","TRUE","FALSE","Site 3","HSE","JHA"
"e3c8e4a9-7c6b-4e60-8159-3ae18d7c59db","","folder-normal","","","step","TRUE","FALSE","Site 4"
"0d2ea1d9-7c19-4d4a-a8a6-a365aba99b7c","","folder-normal","","","step","TRUE","FALSE","Site 4","Electrical"
