Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
0da34bdf-7bdf-40b2-a7e9-a7b1709a3471,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-211 Room 1,General Room Checklist
bdc1bd85-fa19-4d3c-9353-db451e7d7266,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-213 Room 2,General Room Checklist
4518a52f-106f-474d-bb1f-c200b9b933a3,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-215 Room 3,General Room Checklist
2006213a-12fe-4456-8093-4c003c7c601c,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-220 Print,General Room Checklist
ea9918c2-9c62-4005-9a5c-1ec39b2e5168,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-233 Meeting,General Room Checklist
e350a80f-0cea-4a07-b362-3e78f86e2433,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-240D Print,General Room Checklist
0b47da2e-daad-4a78-accc-768ed134ada5,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-416 Meeting,General Room Checklist
fd344c52-3d4a-4655-9a0f-5523b03b7189,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-418 Meeting,General Room Checklist
935468a6-4082-4c52-88ca-b5ed97dffc5c,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-419 Meeting,General Room Checklist
3c41d964-ae17-42bc-89c9-1ad4002012b3,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-420 Print,General Room Checklist
3daadb1e-2b35-4240-9290-d723f1d52f17,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-426 Student Print,General Room Checklist
fb91807b-1218-4677-a864-0da9cdcf6f79,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-428 Staff Meeting,General Room Checklist
aa256ef6-a880-453c-954f-4b5f7bf61474,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-440 Large Format Teaching 137p,General Room Checklist
bea5ab69-22cf-4d6e-be20-13f934310741,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-498 Parent's Room,General Room Checklist
31856afd-0dcd-444a-b678-4f15933cba45,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 8,Level 8 - Zone A,Room,201-826 Meeting,General Room Checklist
d666a19e-714f-4333-97c4-edbb725963b2,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 8,Level 8 - Zone A,Room,201-830 Meeting,General Room Checklist
7657edd1-6c41-4d07-9717-c862724d62b5,,checklist-flat,not-started,General Room Checklist,checklist-flat,FALSE,FALSE,Room QA,Building East,Fitout,Level 8,Level 8 - Zone A,Room,201-833 Print,General Room Checklist
