Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
335a9d0c-fee7-4cb1-b965-cd4c8de83b61,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-211 Room 1
a16380d5-fe05-4201-84b1-4d1db7b15268,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-213 Room 2
cf23a9d2-c7ab-421e-a60f-9b646d07f22e,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-215 Room 3
e45cca4a-8497-4435-a7d8-7277556e355f,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-220 Print
5099f20b-8fd1-4718-b5ac-ed2f54c49b93,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-233 Meeting
c0aadaea-5be6-4c89-bb61-78850f5291fd,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 2,Level 2 - Zone A,Room,201-240D Print
c6377645-1009-47f0-ac83-3e734f2f2ce7,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-416 Meeting
23d807ca-8c8e-4b39-8c65-8f24663572c8,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-418 Meeting
7262f7a5-3c3f-47a3-86eb-627c893dc45b,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-419 Meeting
ba0f526e-bc08-4eb8-bd9b-538876bf39e9,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-420 Print
2a302e59-ea28-4c53-b259-9621d929f7ce,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-426 Student Print
d1943a95-06ca-455b-b4c8-b5dda7f81855,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-428 Staff Meeting
f902656a-ca06-4315-9d24-79aa30aeae41,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-440 Large Format Teaching 137p
d2431bb6-2903-4621-996a-cfbc92582529,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-498 Parent's Room
6656436a-890b-419d-96bb-041b143d7a0d,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 8,Level 8 - Zone A,Room,201-826 Meeting
8ae3e4dc-db92-4ecf-837b-ec2a50345e75,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 8,Level 8 - Zone A,Room,201-830 Meeting
27a6742a-7f7c-4486-9617-8a5ffcc2926a,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Room QA,Building East,Fitout,Level 8,Level 8 - Zone A,Room,201-833 Print
