Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,
a4395771-0de3-515f-8293-bdfb192fc5dc,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,HRO to UT1 Cable Run,"HRO POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
0ff41036-41cb-5473-82ec-e1e735bf4017,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,HRO to UT1 Cable Run,"HRO UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
f46695d9-ae79-5c99-98c1-434934905313,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,WHA to UT1 Cable Runs,"WHA POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
b64dd362-300a-5179-bec0-1df7a6e23efa,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,WHA to UT1 Cable Runs,"WHA UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
26b73496-5a19-5452-a2cd-4d9353add7a4,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,PRO to UT1 Cable Runs,"PRO POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
a96561ba-c4d6-5ebd-b17d-ce95bc025457,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,PRO to UT1 Cable Runs,"PRO UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
7342f146-f7d9-5265-bc58-7ae3d6fec3cb,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MH2 to UT1 Cable Runs,"MH2 POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
c5962e7f-19a2-5e2e-a37a-ed743e9d667d,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MH2 to UT1 Cable Runs,"MH2 UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
563622a4-e253-5332-9be8-c2e14a8318bf,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,LAU to UT1 Cable Runs,"LAU POWER  – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
02e93f8e-f225-53c4-9af8-f6032ece4e09,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,LAU to UT1 Cable Runs,"LAU UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
9112abf5-da6f-5dac-8243-80cd9b39149e,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to UT1 Cable Runs,"KIT POWER  – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
2dbcd4c6-95f1-591b-8a56-21bb081997d7,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to UT1 Cable Runs,"KIT UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
22ea6d84-e02e-51a6-bea6-ac22acb063ef,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,Sewer  Pump South to UT1 Cable Run,"Sewer Pump South POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
81943e70-93e9-50ca-a612-378aa019d8c7,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to FM3 Cable Runs,"FM3 Power – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
f5562ca4-4196-59fe-a623-4f741cdb931f,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to IND Cable Runs,"IND POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
f44760ba-038e-5902-95da-f8e0808f4a68,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,IND UPS to UT1 Cable Run,"IND UPS– LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
6e7420c9-683b-58c1-bd6a-d5b4a055fb9e,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to WAS Cable Run,"WAS POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
3bffc655-c98f-5669-bbaf-a1442019aef6,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,WAS UPS to UT1 Cable Run,"WAS UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
4451ba9c-b2ca-58a8-be8f-917b351198e8,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to HR1 Cable Runs,"HR1 POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
3c38efff-b5e6-53b1-a9af-3b73b9f01b4e,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to HR1 Cable Runs,"HR1 UPS– LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
c0b2f487-da1e-5e67-b996-7882f760d7c6,,checkpoint-status,not-started,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to HR1 Cable Runs,"Electrical Services – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
2f826d4f-f078-511e-ba43-1c5b9e8e66e5,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,HR1 to HR2 Cable Run,"HR2 POWER – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
de2b6033-cefb-594e-aba6-256a9ca85531,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,KIT to HR2 UPS Cable Run,"HR2 UPS – LV Cable Install, Terminations & Testing",1.1 RDM & Consent Approval,,,,,
2a010083-fae7-591c-a4e0-f70e8c21d132,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,PCP to UT1 Cable Run,"PCP POWER– LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
086a602a-7405-521b-9a47-4f24a998be8a,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,GHS to UT1 Cable Runs,"GHS Power – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
de930523-1f6f-5f5d-91cc-f5923b70f8c1,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,GHS to UT1 Cable Runs,"GHS UPS (Cable U9) – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
4ff22a4d-d984-5b15-9fd4-c4146d9d74a3,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,GHS to UT1 Cable Runs,"GHS/4 UPS (U290)– LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
8b682aa2-fbcb-5c6e-87d9-5674f6e30b2a,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,VRC to UTI Cable Runs,"VRC POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
3c1e24b3-c821-51a1-99bd-e0dff9416896,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,VRC to UTI Cable Runs,"VRC UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
773c7fb1-6d42-5219-b8ec-baab1bd08366,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,OPS to UT1 Cable Runs,"OPS POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
b5642261-e8c5-5650-9d5a-506e38975aa5,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,OPS to UT1 Cable Runs,"OPS UPS A – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
0ed0de45-e7aa-5e81-8788-b2d002799453,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,OPS to UT1 Cable Runs,"OPS UPS B – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
8cdfbdf2-f2b3-58fc-b25f-21c0793f23c0,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MSU to UT1 Cable Runs,"MSU POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
c4b6fca6-27c2-51fa-9bcf-e8188f0e0b18,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MSU to UT1 Cable Runs,"MSU UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
37ca5c13-c366-5797-8865-753a875bdab0,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,VIS to UT1 Cable Runs,"VIS POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
a4c6c7f2-4496-50fe-99cd-a68478134f90,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,VIS to UT1 Cable Runs,"VIS UPS– LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
4d33caf0-275c-5678-94b7-736e8848afd3,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,DCU to UT1 Cable Runs,"DCU POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
873d449e-986b-5d73-a29c-bf4155aebbd7,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,DCU to UT1 Cable Runs,"DCU UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
209f6203-2169-5073-81b2-0e2c2151ecbe,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,SPO to UT1 Cable Runs,"SPO POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
70a2c81f-a83b-5467-88af-ec0556383b51,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,SPO to UT1 Cable Runs,"SPO UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
773e9f0d-d75c-5470-bddf-2e92af59f7e6,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,AO1 to UT1 Cable Runs,"AO1 POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
95a3e589-b18f-5238-9bc8-c92ace1af5da,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,AO2 to UT1 Cable Runs,"AO2 UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
503bf7ae-03a4-54f7-9f37-20dd6d373a58,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,AO2 to UT1 Cable Runs,"AO2 POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
b458ea9a-507a-59fe-b3bc-d0004a3c88aa,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,AO3 to UT1 Cable Runs,"AO3 POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
7c1404e4-7ce9-5519-841b-8516a314eff6,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,AO4 to UT1 Cable Runs,"AO4 POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
59363d34-59a1-535c-b541-c95ede1e0836,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,AO4 to UT1 Cable Runs,"AO4 UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
a709b727-75ae-586e-bef8-87cef0efd072,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,Sewer Pump North to UT1 Cable Run,"Sewer Pump North POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
68912bfa-75e7-5973-a6fd-a308d48ea53d,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,STA to UT1 Cable Runs,"STA POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
0cc741f4-d249-5cf8-86fc-9c0f0b3d1080,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,STA to UT1 Cable Runs,"STA UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
81ff9ea6-cb12-5649-b2df-f877401e8f7e,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,FM1 to UT1 Cable Runs,"FM1 POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
5f4b0970-4b09-59ab-b2b1-2d2791b36807,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,FM1 to UT1 Cable Runs,"FM1 UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
01a3e1a3-e5c3-536f-854b-33818c116dcc,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,TNK to UT1 Cable Runs,"TNK POWER  – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
09d4298b-0f06-545b-9323-6defc1b9845a,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MH1 to UT1 Cable Runs,"MH1 POWER  – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
95f6cdfd-e4a8-503d-b34e-e92cae908d93,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MH1 to UT1 Cable Runs,"MH1 UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
51a34156-3c3e-5efc-8dc5-c9afec2e35a5,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,HRO to UT1 Cable Run,"HRO POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
5116b1e5-2ae4-5ed5-81f3-4cec3f4be769,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,HRO to UT1 Cable Run,"HRO UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
cb37b658-ec5c-5f9b-99b5-a68209304f36,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,WHA to UT1 Cable Runs,"WHA POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
0e4e7636-5dde-5056-8a07-4a705e548d62,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,WHA to UT1 Cable Runs,"WHA UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
5fad7df2-4448-5812-8da6-a7537a65e080,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,PRO to UT1 Cable Runs,"PRO POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
92dbf6ab-b53f-52e4-bdd3-ae1c90333e4e,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,PRO to UT1 Cable Runs,"PRO UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
bcc37609-02b5-5c4b-966f-b677577e859d,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MH2 to UT1 Cable Runs,"MH2 POWER – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
c3902151-93d2-529b-8570-86b09d644e96,,checkpoint-status,pass,,,TRUE,TRUE,QA - Electrical Inspections ,LV Installation Direct Bury,MH2 to UT1 Cable Runs,"MH2 UPS – LV Cable Install, Terminations & Testing","1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,
