Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
88de1d98-e840-439e-ae52-e20ab709f72b,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building North,Fitout,Level 4,201-471 SCI HUB,Data Outlets ( General Data Outlets),
91238a70-236c-4231-b4e7-b91b30b464eb,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building North,Fitout,Level 4,201-471A Dry Prep,Data Outlets ( General Data Outlets),
ab0dda3a-6686-42ff-928b-7e730b6e847f,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building North,Fitout,Level 4,201-473 Café BOH,Data Outlets ( General Data Outlets),
e48afa3d-ca48-4f56-a134-8323076499f7,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building North,Fitout,Level 4,201-473B Office,Data Outlets ( General Data Outlets),
c00eac17-28e9-4159-b088-65013ae3e853,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building North,Fitout,Level 4,Store,201-467 Store,Data Outlets ( General Data Outlets)
