Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
27530d90-0831-41c7-b37a-8577a7f179bb,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-416 Meeting,Data Outlets (General Data outlets)
0f95d54b-3908-4c8e-8014-e0237df3ba0f,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-418 Meeting,Data Outlets (General Data outlets)
d0ad7e07-d4dc-417e-933d-0f2febf68752,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-419 Meeting,Data Outlets ( General data outlets)
2645a8fd-fc8d-4d05-bb48-11f9d1fefc7d,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-420 Print,Data Outlets (General Data outlets)
9a4db703-35a1-4a19-b2f3-b0b1121a1448,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-426 Student Print,Data Outlets (General Data outlets)
ef61af38-cd6e-4388-8524-4bf67adddc24,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Room,201-428 Staff Meeting,Data Outlets (General Data outlets)
3d6c3e0a-2e6f-4da1-8503-660d4fd99c16,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Office,201-411 Office,Data Outlets (General Data outlets)
3cfc7df6-a869-4b0e-b436-64ede9ab9762,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Office,201-412 Office,Data Outlets (General Data outlets)
d8c4fec6-0024-403a-adf5-90af2fdd0917,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Office,201-413 Office,Data Outlets (General Data outlets)
dfc8ca6d-7017-48eb-9c67-41b6853323fa,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Office,201-414 Office,Data Outlets (General Data outlets)
72fd911c-060b-4dda-9aad-4dfab4f4dba0,,checklist-flat,pass,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 4,Level 4 - Zone A,Office,201-415 Office,Data Outlets (General Data outlets)
d7ee8f5f-23f1-4b56-95bb-4683ae7d20f5,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-500C5 Office,Data Outlets ( General Data outlets)
466dc9d2-6ead-4d9d-a5eb-40935aa68678,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-500C6 Office,Data Outlets ( General Data outlets)
100e1f18-a6cf-434b-b8cb-1bbc1f22d9da,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-500C7 Office,Data Outlets ( General Data outlets)
2907591f-3ff0-41ae-8f2d-c6d31f00ed8a,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-511 Office,Data Outlets ( General Data Outlets)
ac6464a9-b23d-4080-9eea-723d1ed881a4,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-512 Office,Data Outlets ( General Data Outlets)
86f7bf2f-7058-42a5-834a-9b609519bfbb,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-513 Office,Data Outlets ( General Data Outlets)
79385b39-4d32-41b8-a3ff-84bc2b0dec76,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-514 Office,Data Outlets ( General Data Outlets)
2fe29e3e-4c3c-403d-9db5-59ea67556bdc,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-515 Office,Data Outlets ( General Data Outlets)
0895d991-e4c7-4619-8ae6-cc7a10e67755,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-516 Office,Data Outlets ( General Data Outlets)
22ba8b5a-a1e8-4795-aec1-d2c423c742db,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-517A Office,Data Outlets ( General Data Outlets)
ba4b4360-aff7-4058-9918-8c152c65a8d2,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-517B Office,Data Outlets ( General Data Outlets)
645e47f8-0ab7-4a64-a669-773c3939c390,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-517C Office,Data Outlets ( General Data Outlets)
696da505-1006-402b-9d2d-7701e4785a50,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-518 Office,Data Outlets ( General Data Outlets)
735b5de3-2170-4445-ab13-ede1b91dd3b7,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-519 Office,Data Outlets ( General Data Outlets)
d2a0ee73-9778-4b83-861b-0b677de1ceaa,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-520 Office,Data Outlets (General Data Outlets)
f50fbbca-2863-49bc-b025-6d0dc50c9f10,,checklist-flat,work-in-progress,Av Data Cabling,checklist-flat,FALSE,FALSE,Site QA,Building East,Fitout,Level 5,Level 5 - Zone A,Office,201-521 Office,Data Outlets (General Data Outlets)
