Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
78aabc94-130d-5a0a-ae61-2619071e1955,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Ground,D1,Internal Door - Door Install,
d1af9efb-1298-5dcf-972d-80415fb4323d,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Ground,D2,Internal Door - Door Install,
c1496edb-8d32-5640-ac47-16bfa9d2373d,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Ground,D3,Internal Door - Door Install,
497d8060-05d2-5aad-a220-f22a0b918ba8,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Ground,D4,Internal Door - Door Install,
c3f521e7-c56b-53f6-b64b-8e4c2915bad0,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Ground,D5,Internal Door - Door Install,
3e39dc16-89e0-5381-a971-0718c469d0e4,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 1,D6,Internal Door - Door Install,
cbc7f227-68c9-5f2a-96a7-84156245286b,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 1,D7,Internal Door - Door Install,
5c5bf908-975b-5c2d-97a9-e92a07049c8e,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 1,D8,Internal Door - Door Install,
ab631763-c4d5-55aa-a4c6-a4543c38425c,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 1,D9,Internal Door - Door Install,
af11969e-829b-5ec2-a38f-6ee6d1108f7a,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 1,D10,Internal Door - Door Install,
5c66e022-9653-535d-bfdf-aca7a5782202,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 2,D11,Internal Door - Door Install,
4615c89b-f904-5260-a6a1-abac1959519b,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 2,D12,Internal Door - Door Install,
57a253f0-5620-58ce-9608-1adfcdc58590,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 2,D13,Internal Door - Door Install,
8c7b7ca3-488a-5b50-bab6-3dd78d5a9a67,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 2,D14,Internal Door - Door Install,
97e5509c-0952-54af-a83c-5b0372c1c453,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 2,D15,Internal Door - Door Install,
c21ed1e2-abe3-596b-9937-ae1322037569,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 3,D16,Internal Door - Door Install,
8bd9dc6b-fe41-577a-a5e5-2c29a93a60e2,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 3,D17,Internal Door - Door Install,
7e7195b1-7f33-5413-bd4f-c4ee38ea70a8,,checkpoint-group,pass,,,FALSE,FALSE,Site QA,Level 3,D18,Internal Door - Door Install,
497cca43-4b9a-5864-849b-2db8fef395b2,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 3,D19,Internal Door - Door Install,
4bf13aaf-fd67-5c25-b5e5-381ff6225cc5,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 3,D20,Internal Door - Door Install,
c780e744-f81d-5f96-8e2f-07c13c7839d1,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 4,D21,Internal Door - Door Install,
728a43e7-63e2-5ca5-b028-2db0d9d06646,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 4,D22,Internal Door - Door Install,
3a94b081-4a4b-541a-8118-acefb06c776c,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 4,D23,Internal Door - Door Install,
427e5264-5f0c-5885-9c9b-d544bc5f34e4,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 4,D24,Internal Door - Door Install,
673714a2-cf38-56ed-8863-ec098203e5ab,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 4,D25,Internal Door - Door Install,
369b7e46-f85e-5233-9a4b-18aa889ad2e8,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 5,D26,Internal Door - Door Install,
7c87cae5-30ce-5f7d-bee5-ada4cb77aa6d,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 5,D27,Internal Door - Door Install,
56ce8e68-5974-5fc1-95f6-056a57e1bf2e,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 5,D28,Internal Door - Door Install,
58aadf48-ea6c-5f77-bc9f-ef3e9a675647,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 5,D29,Internal Door - Door Install,
9edfed45-c103-5654-abf3-9ec68b43c136,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 5,D30,Internal Door - Door Install,
0c1bf7ed-655d-50e1-8bba-2e8240d65838,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 6,D31,Internal Door - Door Install,
f7d0c014-af19-5cea-9f40-cfa16b0b0613,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 6,D32,Internal Door - Door Install,
5aa890d3-346a-5223-b0fb-b5d8453d267b,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 6,D33,Internal Door - Door Install,
4b32f2bd-7f7a-5ae7-823c-0014c871544e,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 6,D34,Internal Door - Door Install,
ac125bff-f7b3-55fa-b343-1fb9f50fc818,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 6,D35,Internal Door - Door Install,
9d4e6958-8c1e-518c-99d2-ada49a0e3151,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 7,D36,Internal Door - Door Install,
b53b44b2-cf31-528a-bb66-9786e3f4d998,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 7,D37,Internal Door - Door Install,
f952e0e5-2dc5-565e-a8b9-f22e6cd04dbf,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 7,D38,Internal Door - Door Install,
df604f36-7f6c-5f3f-b28e-fcc07eff11f2,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 7,D39,Internal Door - Door Install,
d3d3c104-90f4-549c-8640-167fe7b6b225,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 7,D40,Internal Door - Door Install,
ab551b5d-7c22-5a15-a306-66850ad91f9c,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 8,D41,Internal Door - Door Install,
7856c3c9-b35b-56a0-9a58-f60912844782,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 8,D42,Internal Door - Door Install,
bf21b4c3-713d-516a-ba51-55087eddbc31,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 8,D43,Internal Door - Door Install,
240251f5-634d-5afc-b7db-8921ac925bc0,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 8,D44,Internal Door - Door Install,
5a109070-083e-55da-b464-774d274dfea9,,checkpoint-group,not-started,,,FALSE,FALSE,Site QA,Level 8,D45,Internal Door - Door Install,
