type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,ERV Fit Off,,,,,,ERV Fit Off
checkpoint,Registers Fitted square / aligned,,,,,,
checkpoint,Registers cleaned as required,,,,,,
checkpoint,External Louvres Sealed,,,,,,
