type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Pumps,,,,,,Pumps
checkpoint,Pump installed & Labelled,,,,,,
checkpoint,Pipework connected and no leaks,,,,,,
checkpoint,Operation tested,,,,,,
