type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Demo & Decommission,,,,,,Demo & Decommission
checkpoint,Electrical isolated and made safe,,,,,,
checkpoint,All Rubbish Removed Area Clean And Tidy,,,,,,
