type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,As Built Markups (Rough In),,,,,,As Built Markups (Rough In)
checkpoint,Changes to Shop Drawings have been captured,,,,,,
checkpoint,Photograph markups for changes to As Builts,,,,,,
