"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1aa5049a-9247-4167-9d24-eb8438c2c2c0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hill Crescent "
"fe11718e-dad8-40f5-bf8a-d6eaa5c8cb07","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","EXTERIOR"
"d1668fe1-b634-4ff2-98aa-cc47103ba4db","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","EXTERIOR","SITE WORKS"
"fd2cf2a7-f04d-4529-89cc-5b162e6d9eba","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","EXTERIOR","SITE WORKS","UNDERGROUND SERVICES"
"ea98345d-07b3-4a25-96c4-adf4590c928a","","checklist-flat","not-started","SITE WORKS - UNDERGROUND SERVICES BLOCK A","checklist-flat","FALSE","FALSE","Hill Crescent ","EXTERIOR","SITE WORKS","UNDERGROUND SERVICES","SITE WORKS - UNDERGROUND SERVICES BLOCK A"
"69c53afd-e1ca-4dac-b887-ce3fa4ca761e","","checklist-flat","not-started","SITE WORKS - UNDERGROUND SERVICES BLOCK B","checklist-flat","FALSE","FALSE","Hill Crescent ","EXTERIOR","SITE WORKS","UNDERGROUND SERVICES","SITE WORKS - UNDERGROUND SERVICES BLOCK B"
"df5a24b5-835b-4be2-8f98-c9958d80fbda","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","EXTERIOR","BUILDING"
"e849e3df-7850-458a-a9c1-a8deea1b8087","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","EXTERIOR","BUILDING","LIGHTING"
"7691eab5-91b5-451b-b8ec-0bb1568f090e","","checklist-flat","not-started","BUILDING - EXTERIOR LIGHTING/POWER BLOCK A","checklist-flat","FALSE","FALSE","Hill Crescent ","EXTERIOR","BUILDING","LIGHTING","BUILDING - EXTERIOR LIGHTING/POWER BLOCK A"
"e94224d5-7f58-4632-a95b-d769ac5f277a","","checklist-flat","not-started","BUILDING - EXTERIOR LIGHTING/POWER BLOCK A","checklist-flat","FALSE","FALSE","Hill Crescent ","EXTERIOR","BUILDING","LIGHTING","BUILDING - EXTERIOR LIGHTING/POWER BLOCK A"
"8e250c18-dd7b-4231-a0e8-6f7e2e96b82b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Hill Crescent ","INTERIOR"
"3aca3b8f-258d-4a4b-a9b1-b7acec5a3df6","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER"
"e890eee8-0b8c-4a65-a3c3-f131a3f146d5","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L0"
"35e3f36d-a461-4c9b-97c3-4335419a6d69","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L0","COMMUNAL AND RISER AREAS"
"a03335e5-9df4-4d1a-8c11-01c546375250","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L1"
"c81e1e9f-4d0d-4090-80b5-e5e285925e4c","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L1","COMMUNAL AND RISER AREAS"
"b73a0e1f-4a2b-4ac0-bf3d-59d4aefa5892","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L2"
"ec1a248b-1006-42f6-b6ae-eb97c120d650","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L2","COMMUNAL AND RISER AREAS"
"004a1fd9-c594-491e-83c4-19e728a6a8dc","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L3"
"59dbf469-fffe-455c-9e50-c3ed4f28ae38","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L3","COMMUNAL AND RISER AREAS"
"2c19190e-5936-428f-bd48-e7a321807c44","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L4"
"507124b9-8f2b-4ea7-adc5-d61fa23c5961","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L4","COMMUNAL AND RISER AREAS"
"03c1e5b5-201f-471e-bdec-0bade0b162db","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L5"
"60f4fc48-4582-43c1-9ee4-984329144f78","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING A L5","COMMUNAL AND RISER AREAS"
"ce68c38c-25e6-4b3e-975c-36180c081d7a","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUIDLING B L1"
"0a539924-0737-4983-ba9b-f5182828ddd8","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUIDLING B L1","COMMUNAL AND RISER AREAS"
"83639dd1-7907-47d7-964d-bd5e60069c7d","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L2"
"b1101191-e91b-4e79-80f9-16ce25011998","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L2","COMMUNAL AND RISER AREAS"
"94549edb-b223-4d84-9658-734e3d22ddc0","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L3"
"36586037-6eb2-4d91-979f-41ae51de9c81","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L3","COMMUNAL AND RISER AREAS"
"840c0fcf-2d32-48db-8ef3-0b3197c5e398","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L4"
"4e6afc23-249d-42c4-b0b0-c56c1127a4eb","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L4","COMMUNAL AND RISER AREAS"
"237b3d22-a166-44ba-b742-2c248bd7df6e","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L5"
"d3be7209-caf5-4006-bd8d-a36b40eec38d","","checklist-flat","not-started","COMMUNAL AND RISER AREAS","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","CORRIDOR/RISER","BUILDING B L5","COMMUNAL AND RISER AREAS"
"1e4b7e9c-7935-494e-8a16-9faa2fc824f6","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A"
"8f27f15c-45be-4363-8e7d-b3d3fb399024","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A"
"d0f82186-3e25-4c1e-9220-72e7c9120300","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","101A"
"fb2e20e2-2e52-406f-a2c9-6b054b3fc885","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","101A","APARTMENT 1ST FIX"
"9ea55127-0d05-4751-b240-c294ca450dbc","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","101A","APARTMENT 2ND FIX"
"6bce2416-dec4-45f9-b082-33e9367be0ec","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","102A"
"195437e1-22b2-4990-946a-415902be0d37","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","102A","APARTMENT 1ST FIX"
"67213bd1-0448-4237-87cb-a0aa97af908e","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","102A","APARTMENT 2ND FIX"
"2fb71762-ac43-49c3-9b2c-591d942b874b","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","103A"
"ebe01519-02c0-4dbf-b6c3-347f246c88d2","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","103A","APARTMENT 1ST FIX"
"b1fbf601-348d-49a3-be06-f8fd050d4185","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","103A","APARTMENT 2ND FIX"
"6e06113d-4c2b-4bca-95af-2dd85f1652ac","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","104A"
"59b13661-e016-42e2-a7c3-30903706be43","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","104A","APARTMENT 1ST FIX"
"bef6d7c6-2124-4262-a07f-f47a9b4dfa89","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","104A","APARTMENT 2ND FIX"
"fe7c1442-e908-4134-8801-16116c01e42b","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","105A"
"3d465b62-c0b4-4932-97d4-d7a2a81877e9","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","105A","APARTMENT 1ST FIX"
"8b1c16a1-77cd-4e5e-b1b9-f7d7617ebd8b","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","105A","APARTMENT 2ND FIX"
"150e0f5d-4831-48aa-9393-55ec0a614443","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","201A"
"470c2d9c-fafa-4cd1-8cd3-9a57b9fb54e2","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","201A","APARTMENT 1ST FIX"
"3d9e794f-77b2-4c2c-af36-28e509dd19a4","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","201A","APARTMENT 2ND FIX"
"b8642409-eb29-40d3-bb8b-181e90168dd9","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","202A"
"770f9390-7785-48e2-9eca-be09d49c103f","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","202A","APARTMENT 1ST FIX"
"13fa4efd-d40e-4a13-86c4-c026eb3ad0bd","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","202A","APARTMENT 2ND FIX"
"099cf659-bfc3-46de-a97d-f64f371a7790","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","203A"
"a2b4bb0f-c2fb-49c5-a66b-af745cc29dda","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","203A","APARTMENT 2ND FIX"
"e4766700-fc37-472c-bf4a-0af2adc9c8a8","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","203A","APARTMENT 2ND FIX"
"b99abc4d-54b3-44c7-8d2c-cb7af862fc37","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","204A"
"1d11dd55-d796-4edc-bebd-cd7f5106108d","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","204A","APARTMENT 1ST FIX"
"c33f6705-04fd-4232-8fb2-91b75f3f4a9a","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","204A","/APARTMENT 2ND FIX"
"f309cdc5-f86b-4a95-9865-a070eeffad0f","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","205A"
"4fd28f6d-8c5a-4f1e-acb0-34c1a0e62c37","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","205A","APARTMENT 1ST FIX"
"b95600f4-0025-49b9-bf88-bdbd25cc1dd7","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","205A","APARTMENT 2ND FIX"
"dfc4c9c9-9448-4ef6-8cc8-42f25539219f","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","301A"
"b199ffb9-9259-4fd2-8df3-31814ed38fc8","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","301A","APARTMENT 1ST FIX"
"232edb26-be72-4ac7-9522-34239f904a11","","checklist-flat","not-started","APARTMENT 2ND FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","301A","APARTMENT 2ND FIX"
"a35e0c8f-b935-4c7f-ab2c-c035050efb04","","folder-normal","not-started","","step","TRUE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","302A"
"8ecaaf4f-4c84-4556-8589-bfcb359df50c","","checklist-flat","not-started","APARTMENT 1ST FIX","checklist-flat","FALSE","FALSE","Hill Crescent ","INTERIOR","APARTMENTS BLOCK A","BLOCK A","302A","APARTMENT 1ST FIX"
