type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Management of Site Fire Risk as part of CPU SP5 Once a day,,,,,,Management of Site Fire Risk as part of CPU SP5 Once a day
section,Esk St Stairway 2.2,,,,,,
checkpoint,No combustible material within 5m of stairway,,,,,,
checkpoint,Clear emergency access,,,,,,
section,Emergency Egress Ground Floor,,,,,,
checkpoint,No combustibles within 5m of emergency egress of the Fire Walls.,,,,,,
checkpoint,Clear Emergency Egress,,,,,,
