"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"13ed550f-e665-4cb0-96a2-6ece373f03ae","","pass","","folder","TRUE","FALSE","Building E2"
"5dcd61a0-6126-441d-9221-3db228bcca13","","pass","","folder","TRUE","FALSE","Building E2","External frame"
"819b94d2-29c0-44b5-873e-79264e0a0a07","","pass","","folder","TRUE","FALSE","Building E2","External frame","GF"
"7ef2b5a1-0bf4-4df3-b77e-6082671cfa20","","pass","","folder","TRUE","FALSE","Building E2","External frame","GF","QA East Elevation"
"b1b57026-833c-4a67-a63d-4ef5e7112c14","","pass","be9884ca38005ed035407577ba60f557070bb79f1c840dde2f15d125f5309fc3","checklist","FALSE","FALSE","Building E2","External frame","GF","QA East Elevation","Carpentry - External Framing"
"3f3b0d66-4287-4541-89c7-f4e94122fd73","","pass","","folder","TRUE","FALSE","Building E2","External frame","GF","QA South Elevation"
"00b68265-a9e2-473a-bff0-1f9e4ba1f1e3","","pass","be9884ca38005ed035407577ba60f557070bb79f1c840dde2f15d125f5309fc3","checklist","FALSE","FALSE","Building E2","External frame","GF","QA South Elevation","Carpentry - External Framing"
"f2d8d166-da06-4f82-b62e-9b7f2b642be7","","pass","","folder","TRUE","FALSE","Building E2","External frame","GF","QA West Elevation"
"23ced3c5-aa27-4788-8e65-449b9c7c36ee","","pass","be9884ca38005ed035407577ba60f557070bb79f1c840dde2f15d125f5309fc3","checklist","FALSE","FALSE","Building E2","External frame","GF","QA West Elevation","Carpentry - External Framing"
"5f343140-a680-453e-ba99-ff0c1a4234d7","","pass","","folder","TRUE","FALSE","Building E2","External frame","GF","QA North Elevation"
"447d9650-437c-4407-9946-703040d45633","","pass","be9884ca38005ed035407577ba60f557070bb79f1c840dde2f15d125f5309fc3","checklist","FALSE","FALSE","Building E2","External frame","GF","QA North Elevation","Carpentry - External Framing"
"e3ca3c08-1bf6-4e1c-8f4a-b0889d1f197d","","pass","","folder","TRUE","FALSE","Building E2","External frame","LV1"
"b58cbaa2-dd35-419d-ac2e-baa3962f85c4","","pass","","folder","TRUE","FALSE","Building E2","External frame","LV1","QA East Elevation"
"e10d6760-6338-4f8e-94fe-eb0ee619c340","","pass","QA - External Framing","checklist","FALSE","FALSE","Building E2","External frame","LV1","QA East Elevation","QA - External Framing"
"f76060e7-ea7b-4d04-9e0e-ad62afdb6c01","","pass","","folder","TRUE","FALSE","Building E2","External frame","LV1","QA South Elevation"
"be71b315-09bc-4402-bbf0-2adb0c245529","","pass","be9884ca38005ed035407577ba60f557070bb79f1c840dde2f15d125f5309fc3","checklist","FALSE","FALSE","Building E2","External frame","LV1","QA South Elevation","Carpentry - External Framing"
"d59033cf-77b9-47c6-8904-57bae620bc63","","pass","","folder","TRUE","FALSE","Building E2","External frame","LV1","QA West Elevation"
