"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"36c90e77-1997-4f6b-9b8b-b50d895ebb07","","checklist-flat","no-status-started","Site Details","checklist-flat","FALSE","FALSE","Site Details"
"6abd043b-1293-4611-b0a4-0cc73f0c5891","","folder-normal","work-in-progress","","step","TRUE","FALSE","Pre-pour "
"2c00d59f-7b01-4390-9484-9bb9c36e4ed4","","checklist-sectioned","pass","zSYS - Pre-Pour Checklist (old version)","checklist","FALSE","FALSE","Pre-pour ","P007"
"0c14735b-a351-4bb5-b4f2-1663108d4237","","checklist-sectioned","pass","zSYS - Pre-Pour Checklist (old version)","checklist","FALSE","FALSE","Pre-pour ","P030"
"6cbc58a2-88b8-4e73-9ef7-9bbde1b576d5","","checklist-sectioned","pass","zSYS - Pre-Pour Checklist (old version)","checklist","FALSE","FALSE","Pre-pour ","P031"
"e898eb26-6f48-495a-8f64-354e456a755b","","checklist-sectioned","pass","Pre-Pour Checklist","checklist","FALSE","FALSE","Pre-pour ","P033"
"fb4f8e5e-9c57-49dc-a900-5c31c3695a26","","checklist-sectioned","pass","Pre-Pour Checklist","checklist","FALSE","FALSE","Pre-pour ","P036B"
"6dc18d29-d67e-42f8-8a53-7f5932f9b336","","checklist-sectioned","pass","Pre-Pour Checklist","checklist","FALSE","FALSE","Pre-pour ","P040"
"670ff1ed-79c8-46b9-88ff-5a04d6432307","","checklist-sectioned","pass","Pre-Pour Checklist","checklist","FALSE","FALSE","Pre-pour ","P042"
"90fb7cc7-2ece-4b7d-9511-8004200159d2","","checklist-sectioned","pass","Pre-Pour Checklist","checklist","FALSE","FALSE","Pre-pour ","P043"
"6668858b-66fd-471f-bf97-0d5f2acb24da","","checklist-sectioned","work-in-progress","84c43f2f72bcd3667b5253853472dc8c38a73319af18fe67a395a143db0d0292","checklist","FALSE","FALSE","Pre-pour ","P044"
"c2a82daa-adcf-4f05-9a0c-61d36bf54abd","","checklist-sectioned","pass","Pre-Pour Checklist","checklist","FALSE","FALSE","Pre-pour ","P045"
"4672171c-46dd-406c-95d5-d6758843acd7","","checklist-sectioned","not-started","Pre-Pour Checklist","checklist","FALSE","FALSE","Pre-pour ","P046"
"263410ad-c37e-405a-aaf7-afe35075a354","","folder-normal","pass","","step","TRUE","FALSE","Concrete Delivery"
"9c940910-c164-4442-907a-a3dcb2ab67fc","","checklist-flat","pass","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","Concrete Delivery","P007, P030, P031, P044"
"2733309e-8c7a-4159-98cb-ede49109c098","","checklist-flat","pass","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","Concrete Delivery","P042"
"5c5224c8-320b-4d18-ae21-987301ea1134","","checklist-flat","pass","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","Concrete Delivery","P043, P040(Bottom), P036B"
"54d0ddd8-65cd-44bc-a58f-1fa0038abae1","","checklist-flat","pass","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","Concrete Delivery","P033, P040(TOP)"
"5c9ebda6-dab5-4fdc-adb2-9c3c51e191f4","","checklist-flat","pass","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","Concrete Delivery","P045"
"a19ac4b3-4e27-4d82-96f2-53c49f49c73c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Transport"
