Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Fit Off - Detailed Progress,,,,,
,Scope,,,site qa,
,Rows,,,,
,,Fit Off,dynamic,fit off,site qa
,Columns,,,,
,,Kitchen - Kitchen Mini Stops,,kitchen fit off,kitchen mini stops
,,Kitchen - Kitchen Sink Waste,,kitchen sink waste,kitchen fit off
,,Kitchen - Kitchen Sink Mixer,,kitchen fit off,kitchen sink mixer
,,Kitchen - Kitchen Dishwasher,,kitchen fit off,kitchen dishwasher
,,Kitchen - Kitchen Cooktop,,kitchen fit off,kitchen cooktop
,,Female Bathroom - Shower Mixer,,bathroom shower mixer,female bathroom fit off
,,Female Bathroom - Shower Rail/Rose,,bathroom shower rail/rose,female bathroom fit off
,,Female Bathroom - Basin,,bathroom basin,female bathroom fit off
,,Female Bathroom - Basin Mixer,,bathroom basin mixer,female bathroom fit off
,,Female Bathroom - Bottle Trap,,bathroom bottle trap,female bathroom fit off
,,Female Bathroom - Toilet,,bathroom toilet,female bathroom fit off
,,Female Bathroom - Urinal,,bathroom urinal,female bathroom fit off
,,Female Bathroom - Bath tubs,,bath tubs,female bathroom fit off
,,Female Bathroom - Floor wastes - cleared of blockages,,floor wastes - cleared of blockages,female bathroom fit off
,,Male Bathroom - Shower Mixer,,male bathroom fit off,bathroom shower mixer
,,Male Bathroom - Shower Rail/Rose,,bathroom shower rail/rose,male bathroom fit off
,,Male Bathroom - Basin,,male bathroom fit off,bathroom basin
,,Male Bathroom - Basin Mixer,,bathroom basin mixer,male bathroom fit off
,,Male Bathroom - Bottle Trap,,bathroom bottle trap,male bathroom fit off
,,Male Bathroom - Toilet,,bathroom toilet,male bathroom fit off
,,Male Bathroom - Urinal,,male bathroom fit off,bathroom urinal
,,Male Bathroom - Bath tubs,,male bathroom fit off,bath tubs
,,Male Bathroom - Floor wastes - cleared of blockages,,floor wastes - cleared of blockages,male bathroom fit off
,,DDA Bathroom - Shower Mixer,,dda bathroom fit off,bathroom shower mixer
,,DDA Bathroom - Shower Rail/Rose,,dda bathroom fit off,bathroom shower rail/rose
,,DDA Bathroom - Basin,,dda bathroom fit off,bathroom basin
,,DDA Bathroom - Basin Mixer,,bathroom basin mixer,dda bathroom fit off
,,DDA Bathroom - Bottle Trap,,dda bathroom fit off,bathroom bottle trap
,,DDA Bathroom - Toilet,,dda bathroom fit off,bathroom toilet
,,DDA Bathroom - Urinal,,dda bathroom fit off,bathroom urinal
,,DDA Bathroom - Bath tubs,,dda bathroom fit off,bath tubs
,,DDA Bathroom - Floor wastes - cleared of blockages,,floor wastes - cleared of blockages,dda bathroom fit off
,,Tested on test gauge hot/cold,,Tested on test gauge hot/cold,Testing
,,Tested on test gauge rainwater,,Tested on test gauge rainwater,Testing
