Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
2cce0b9d-02ce-4f44-860f-f1d8c0033744,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 3,Platform,Zone 3,Fire Hydrant Installation
9d1d68c9-deea-48aa-a685-8a368eab31d0,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 3,Platform,Zone 4,Fire Hydrant Installation
feb55095-c48c-4276-a789-2700d033902c,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 3,Platform,Zone 7,Fire Hydrant Installation
58b2695a-a5f1-426a-81cc-896a60f90bfd,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 3,Platform,Zone 9,Fire Hydrant Installation
fe2d0764-b9b7-485a-986a-e846acf5c22d,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 3,Platform,Zone 10,Fire Hydrant Installation
cf923120-bf69-4d76-ab1e-f6ae23a3a4d3,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 3,Platform,Zone 11,Fire Hydrant Installation
cef145a1-9599-4d89-a00e-c364ff9f0a74,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 2,Upper Floor,Zone 11,Fire Hydrant Installation
2c9cd5e7-7331-4c4c-a72a-480ebcebebcc,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 1,Concourse,Zone 4,Fire Hydrant Installation
a7dc3014-b233-4325-840f-163818bc8408,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 1,Concourse,Zone 5,Fire Hydrant Installation
d3ccb44b-06e9-46a5-a002-9f7089dcd922,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 1,Concourse,Zone 6,Fire Hydrant Installation
0f8f75e3-fd60-4a08-acff-725615575d74,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 1,Concourse,Zone 7,Fire Hydrant Installation
c4f0a37f-161a-4602-9a5d-0c7d4e629bb8,,checklist-flat,not-started,SYS - Fire Hydrant Installation (old version),checklist-flat,FALSE,FALSE,Project QA,Aotea Station,Station QA,Basement 1,Concourse,Zone 8,Fire Hydrant Installation
