resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Sala street,,,,,,,,
,step,,,Puarenga Bridge East - D,,,,,,,,
,step,,,Puarenga Bridge - I,,,,,,,,
,step,,,Hamiora place D and I,,,,,,,,
,step,,,Ngapuna - I,,,,,,,,
,step,,,Tarawera to Tennyson,,,,,,,,
,step,,,Eruera street,,,,,,,,
,step,,,Cochrane St Pedestrian Xing,,,,,,,,
,step,,,Rainbow Farm to Cochrane,,,,,,,,
,step,,,Dunn Rd Intersection I,,,,,,,,
,step,,,Goudies Rd Intersection,,,,,,,,
,step,,,Fishermans bend,,,,,,,,
,step,,,Balls Bluff Waterfall,,,,,,,,
,step,,,St John Rab,,,,,,,,
,step,,,Gauging station corner,,,,,,,,
,step,,,Reids Road I,,,,,,,,
