type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Site Works - Lighting,,,,,,Site Works - Lighting
checkpoint,CAGES INSTALLED AND SET FOR POLE LIGHTING,,,,,,
checkpoint,POLE LIGHTING PREWIRED,,,,,,
checkpoint,POLE LIGHTING CONNECTED INCL FUSED TERMINALS,,,,,,
