"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0f76a5f6-4c72-412f-a89a-e08b0fae5afc","","folder-normal","fail","","step","TRUE","FALSE","Auscool"
"2bfe4ec0-1890-4eab-85ee-4e5d8d6f1750","","folder-normal","fail","","step","TRUE","FALSE","Auscool","Rough In"
"3ba1a40f-2e46-4292-a332-cc6c77a2ec2f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auscool","Rough In","Building A"
"b7bbf2fe-d696-47a8-9894-605c4bd76716","","folder-normal","pass","","step","TRUE","FALSE","Auscool","Rough In","Building A","Lower Ground"
"912a898f-dae4-4766-a592-0213fd88bb49","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","1"
"4566ae3c-a995-4f03-ac4b-637c0556e76c","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","2"
"a9b84916-aaae-4b9e-ae9b-44af8483283b","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","3"
"463cbe91-392f-4fe3-b19f-db7bf5a4e497","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","4"
"bb74e2ed-be00-4d8c-8f36-038a766f71e8","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","5"
"9880581d-02f5-48e5-9af8-b3f8cad01362","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","6"
"45ca1fa0-96e5-4cd1-8248-36eba6b0176f","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","7"
"b22725e9-28d2-4590-b4fb-269316a3ae0e","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Lower Ground","8"
"71ce006d-5bc9-4a8f-8c23-f10b49e408db","","folder-normal","pass","","step","TRUE","FALSE","Auscool","Rough In","Building A","Ground"
"43acc878-c051-465b-8eef-c655701fad35","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","9"
"8f1061de-c892-4ce3-b777-e4d8a43df59c","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","10"
"73d02c9c-c844-4005-87fa-251cff06fc30","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","11"
"ff3c2b1f-011e-45b3-a00d-e6f3b0c544f9","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","12"
"d983f5ce-640e-4d84-bae9-ffb8cc9168cf","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","13"
"d1baa21d-5288-4bb0-9a0d-ea7fdd4b31fb","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","14"
"56830768-df9e-4254-a855-4dc814857eaf","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","15"
"b9e372a7-ab20-4003-9a4e-a2d00109fa78","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","16"
"76e3edcc-c492-4358-b907-f08e03fef6fe","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","17"
"28e83bf1-e213-482f-ad9f-932132cad9f2","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","18"
"e7ef8993-ee18-4a4c-937e-fd29ded49133","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","19"
"eb88cafb-952a-465c-a014-ffc72f55fd2f","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Ground","20"
"3e8d47ad-fa98-41a4-9527-9487b8b492f2","","folder-normal","pass","","step","TRUE","FALSE","Auscool","Rough In","Building A","Level 1"
"09ab6354-8d4b-4471-a5e3-f8a7c3ac88c2","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Level 1","21"
"0360f615-4c37-4e1f-99c5-ec4f0f8a8ff8","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Level 1","22"
"6ed1c897-4718-4118-8f0d-464afd72251a","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Level 1","23"
"9368cafb-65f1-496b-9531-9bd9f7cd3673","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Level 1","24"
"e089027c-8ca7-4213-ba26-e292b6875721","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Level 1","25"
"b570c463-4f4c-42d2-a934-e7b323b207b0","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Level 1","26"
"79b66c49-9805-4f82-b18b-3da2cf2d4db7","","checklist-flat","pass","Auscool Rough In","checklist-flat","FALSE","FALSE","Auscool","Rough In","Building A","Level 1","27"
