"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1ffc6b02-6889-4fa5-9bed-3d4ae01acdba","","folder-normal","fail","","step","TRUE","FALSE","Project Management Team"
"f0691e9d-08c0-43c5-90ce-55c7572bdf2b","","folder-normal","fail","","step","TRUE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical"
"89c01b28-8d98-4789-91f7-f9e05fb42bb4","","folder-normal","fail","","step","TRUE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023"
"3740e2a8-aeb4-48b6-ab14-37cb517d16da","","checklist-sectioned","not-started","PM/Staff Checks - Residential Electrical - Monday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023","Monday"
"552b5dc7-74bf-4102-b047-1a100cea6bf8","","checklist-sectioned","not-started","PM/Staff Checks - Residential Electrical - Tuesday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023","Tuesday"
"d3c88716-b2b6-4301-a30b-3faa457370e9","","checklist-sectioned","not-started","PM/Staff Checks - Residential Electrical - Wednesday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023","Wednesday"
"31465ee2-73b4-431d-af36-7345653445fa","","checklist-sectioned","pass","PM/Staff Checks - Residential Electrical - Thursday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023","Thursday"
"2dbc05a6-e0ec-4cbc-8e85-ecd23fe27049","","checklist-sectioned","fail","PM/Staff Checks - Residential Electrical - Tuesday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 13, 2023 - November 17, 2023","Friday"
"0e5f1d9a-a4f8-48dc-a54a-f68e7ed71bc4","","folder-normal","fail","","step","TRUE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023"
"8e557b9c-67bb-4ed3-986f-45e67fbad0b6","","checklist-sectioned","fail","PM/Staff Checks - Residential Electrical - Monday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023","Monday"
"eb09af24-30a7-4c71-8880-32c45dfcb64e","","checklist-sectioned","fail","PM/Staff Checks - Residential Electrical - Tuesday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023","Tuesday"
"8a6bd74a-900c-4a1f-971b-9b77b8c2069e","","checklist-sectioned","work-in-progress","PM/Staff Checks - Residential Electrical - Wednesday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023","Wednesday"
"8a944f6a-4128-44b1-95b3-23d727035ffb","","checklist-sectioned","fail","PM/Staff Checks - Residential Electrical - Thursday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023","Thursday"
"761a5822-d6f8-4475-b042-da8adaf3e379","","checklist-sectioned","work-in-progress","PM/Staff Checks - Residential Electrical - Tuesday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 20, 2023 - November 24, 2023","Friday"
"6df632df-60b9-4b2d-9e7b-ead974060a82","","folder-normal","fail","","step","TRUE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 27, 2023 - December 1, 2023"
"c2f624b2-a1c8-402f-926f-65f025af35b8","","checklist-sectioned","fail","PM/Staff Checks - Residential Electrical - Monday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 27, 2023 - December 1, 2023","Monday"
"dbf5cb26-7266-42b6-9b74-601aa43418b5","","checklist-sectioned","fail","PM/Staff Checks - Residential Electrical - Tuesday","checklist","FALSE","FALSE","Project Management Team","Rawiri - Project Manager Residential Electrical","November 27, 2023 - December 1, 2023","Tuesday"
