Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Transplumb General Works ITP,,,,,Yes,Transplumb General Works ITP,bd101324-a42c-4ea2-ad0e-d8978c011ecf
checkpoint-status,,,checkpoint,Has a Prestart & SWMS sign off been completed before works start,,,,,,,
checkpoint-status,,,checkpoint,Client notified of works to be carried out - description of works in comments below,,,,,,,
button,7465d0e0-42ec-564a-a213-c3cefcaee6a2,,button,Do any of the works require pressure testing on completion,"Yes,No",,,,,,
checkpoint-status,,,checkpoint,All requested works completed,,,,,,,
checkpoint-status,,,checkpoint,Area clean & works signed off below,,,,,,,
