Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5
8d25e120-5484-42e7-b4c1-d69589e3c0ae,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,Building Entrance Canopy,1No AP Type 03 FA Anchors,Fit Off Checklist - Anchor 01,
7555aef3-890c-4566-b7a4-5dbee02e7981,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,Building Entrance Canopy,2No AP Type 02 FA Anchors,Fit Off Checklist - Anchor 02,
4a4c30f3-8b9e-48ff-8cbf-49458d400f86,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,Building Entrance Canopy,2No AP Type 02 FA Anchors,Fit Off Checklist - Anchor 03,
d31a2043-b977-444d-83bc-0ff5ab3c9f4c,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 127,,
489a274e-506a-4d70-9797-84349125fd73,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 128,,
32a6f368-a2f7-445e-90e5-6ed27481128f,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 129,,
65707b13-6e1d-49c5-b2b0-b03875d09e6e,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 130,,
e766213b-28bb-41e9-bceb-2ef46345c2e7,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 131,,
5e442078-4b92-4055-8ab2-687f0f756fb1,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 132,,
e3bcaaf5-7bf8-430d-9579-505237202f51,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 133,,
8f3d21e3-fb5e-4f41-b3ad-608b5eea4133,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 134,,
0a143fc4-da4b-4f62-ba05-346b47f7782a,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 135,,
9c83f9a6-6d3d-4fe6-984e-ef9d8c45f4fa,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 136,,
affb4e41-1977-47fe-b6bf-bb39a2cc8886,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block & Restaurant Stage 01,Fit Off Checklist - Anchor 137,,
0ca2dc48-7cbe-4f5d-a968-67a9ff164725,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block Stage 01,Fit Off Checklist - Anchor 05,,
e88ef07c-f752-49a9-b740-e2ab7e99139d,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block Stage 01,Fit Off Checklist - Anchor 06,,
64516f28-e8b3-4ae3-b696-c4f812276104,,checklist-flat,not-started,Fit Off Checklist - Anchor,checklist-flat,FALSE,FALSE,QA,A Block Stage 01,Fit Off Checklist - Anchor 07,,
