type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Window Shroud Checklist,,,,,,,
section,Pre-Installation & Handover,,,,,,,
checkpoint,Area suitable for window shroud installation,,,,,,,
section,Installation & Handover,,,,,,,
checkpoint,Window shroud is securely fixed in position and free of damage. ,,,,,,,
