"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f147dfd6-a381-4fba-97b9-7c67f4fe61ce","","checklist-flat","pass","145daa2aaf83ce100e03308fa2592b119272de55359c236a0b0a3350dee5e8a6","checklist-flat","FALSE","FALSE","Job Details"
"94ce98e5-a867-4ada-b391-02e136f8c7e0","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Site Info"
"96769386-9642-4f7c-be51-990972a7c573","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Latest Drawings"
"26277f99-20b7-4284-bce9-22042914d1be","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Scope of Works Attached"
"c9fcf721-cac2-4cff-9251-265e363bdb5c","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Additional Pre Start Docs"
"74c29787-8e40-4f70-a896-1d81cd950249","","checkpoint-status","not-applicable","","","TRUE","TRUE","Job Details","Fixing Plan Attached "
"ac9e926c-ed8b-47db-b6b5-e3c8ed28a901","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"a8db910d-3a3d-4821-9c08-54b80b25c2b7","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA","West Teaching Building"
"334e5b35-b0ee-43dc-ac41-b58aa7918623","","folder-normal","pass","","step","TRUE","FALSE","QA","West Teaching Building","MSR roofing Grids 1 through 3"
"b8253113-5cfb-420a-a5af-7052a337c820","Child Signoffs(fe223916-6ff6-4cbd-8a8f-5c3ddfc34eee) -- Area Complete (Request MC Signoff)(6d75959f-6bef-4d2b-8083-5573eaabed44): Signoff Request Signoff(995730e7-1190-4c79-acf8-9fa613be7c9a) must be dependant","checklist-sectioned","pass","Add MSR Checklist","checklist","FALSE","FALSE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3"
"da52ae39-a9a6-4054-9d7e-43930746cb36","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Pre Start"
"63beaecb-7483-4321-ac7c-a02ddcc6e9e5","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Vapour Control Layer","All areas covered and sheets lapped 50mm"
"7af3e407-25e9-4922-8da5-88e346ac2bf6","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Vapour Control Layer","All holes/penetrations patched and water tight"
"89191306-f6d4-44bc-aec6-95f5c18c30e1","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Insulation "
"70f6f832-a264-4fc0-98f6-f93a7b3097ec","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Insulation ","Surface is dry prior to install"
"6972758c-b59e-462e-aa38-91b5384a1076","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Insulation ","Vapour control layer has been checked for no damage"
"db7329f4-86a4-43ab-a779-d1727ebba6d2","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Insulation ","Insulation board installed in a brick pattern"
"51b62f31-4cd2-4375-a656-de15b33b3cde","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Insulation ","Joints flush (no gaps between boards on ends)"
"24227713-7b34-47fc-8e78-a02a6d5d98d4","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Insulation ","Fixings at correct spacing according to spec if no Securock in system. "
"80c424dc-2e90-41cb-93ff-13ede044378a","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Securock"
"de65a7fc-aafc-4b92-9bc4-fa5811d06f97","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Securock","Is the surface dry"
"df4300ce-18af-4e8c-b108-e08c1f9166ce","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Securock","Installed in brick pattern"
"1973e3c8-1122-426f-8229-e645d7cfa4a9","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Securock","correct length screw with recessed flat plates"
"d9f41313-2d23-4a94-89eb-b0cf3a952322","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Securock","Installed as per wind uplift fixing plan for both edges and perimeters and main field of roof"
"f388e8e8-904e-4997-bf6c-727ca5ae25d1","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install"
"f68cb1e7-6583-4086-a176-e5a94b2e27b9","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Covertek Installed with 150mm overlap"
"a9f64ee5-df36-459d-af17-b9e49e293f6e","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Drip edge installed"
"38b9a22b-4750-49fc-a976-ced33b1218c2","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Lay sheet with 75mm gutter overhang"
"a6d5f19d-51a2-4365-baae-7ee51c8af422","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Top end of sheet turned up"
"83f8a841-6e1e-438e-9855-b12907a71dc6","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Fixing back into purlin"
"dfc77f12-a241-4ea8-b14f-4d008a351cc9","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Closure foam to gutter end"
"4fda6eff-a9c3-465e-84e6-a008b47d32be","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Profile Washers over 12m"
"eb970845-6771-4272-9035-eb96bbf37a10","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Sheets straight & perpendicular to gutter"
"2fa7f30e-0a85-49cc-aeaa-cd54bccdbb86","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Topdeck Install","Screw pattern as per fixing plan"
"1f4bb066-7468-4e84-9952-10cdcba81204","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Roof flashings"
"fa82167f-5540-487c-88ad-605afd29e763","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Roof flashings","Installed correctly according to specification & drawings"
"45b2c380-a285-46b1-afcf-a2e84a2972ec","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Roof flashings","Fixings done according to specifications and details"
"fe223916-6ff6-4cbd-8a8f-5c3ddfc34eee","Child Area Complete (Request MC Signoff)(6d75959f-6bef-4d2b-8083-5573eaabed44): Signoff Request Signoff(995730e7-1190-4c79-acf8-9fa613be7c9a) must be dependant","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Signoffs"
"6d75959f-6bef-4d2b-8083-5573eaabed44","Signoff Request Signoff(995730e7-1190-4c79-acf8-9fa613be7c9a) must be dependant","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Signoffs","Area Complete (Request MC Signoff)"
"995730e7-1190-4c79-acf8-9fa613be7c9a","Invalid dependant","holdpoint","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 1 through 3","MSR roofing Grids 1 through 3","Signoffs","Request Signoff"
"79e8fad2-20fc-4f24-9381-d3514422c467","","folder-normal","pass","","step","TRUE","FALSE","QA","West Teaching Building","MSR roofing Grids 4 through 7"
"429b0432-4225-4ff1-afcf-f78a6aa9f5d8","Child Signoffs(50de7abd-c995-4ee4-8297-724ca55eb477) -- Area Complete (Request MC Signoff)(b9ca49bc-7818-4609-9b97-d2accb89adea): Signoff Request Signoff(949119a8-d680-4908-9c8c-5f0f589c58f3) must be dependant","checklist-sectioned","pass","Add MSR Checklist","checklist","FALSE","FALSE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7"
"06bd6144-cc1f-4e68-910e-b76ee345fd27","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Pre Start"
"221a7892-6a7c-49ab-a98a-1b17cc3e236e","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Pre Start","Area Accessible"
"d2cfb607-cfec-4392-bedf-78ca866b7778","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Pre Start","Edge protection and safety installed"
"9003994e-cde7-4ed0-8301-9981ec25a718","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Pre Start","Substrate complete and ready for SWP (purlins/ply) "
"9e8b2848-09f2-4ad3-85c8-62ea9fe3e29b","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Pre Start","Perimeter support installed installed if metal deck substrate"
"0b743509-4f90-42f0-890e-21fb38f20386","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Metal Deck"
"a17f01bd-17dc-42ae-abd9-050d74c987b6","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Metal Deck","Timber to have separation barrier"
"cdfa4114-95cb-4977-9737-c8758081ed9e","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Metal Deck","Base deck screwed down in every pan"
"141a5476-86df-4a95-a704-8042df21259a","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Metal Deck","Sheet edges stiched together at 300mm centres"
"96047626-0862-4967-8c56-24505b8070e6","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Vapour Control Layer"
"28f9267b-aa18-44ae-812e-44d8c81286d4","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Vapour Control Layer","Is the substrate clean, dry and clear of swarf"
"9373e885-f3ae-42ac-a56f-d10c7897fddc","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Vapour Control Layer","All areas covered and sheets lapped 50mm"
"1d2a7dad-12b9-4dfc-ac58-0d449a026e1c","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Vapour Control Layer","All holes/penetrations patched and water tight"
"cca52209-49f3-418e-95cc-5a5306f45433","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Insulation "
"36678ba1-92a1-4377-95b1-be9a11d5cb3f","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Insulation ","Surface is dry prior to install"
"d26f09b8-4e53-417f-ac07-d6e8169f740d","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Insulation ","Vapour control layer has been checked for no damage"
"74013923-7370-4c3a-aee1-5fab94e3b7e6","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Insulation ","Insulation board installed in a brick pattern"
"92598099-0119-4a7b-b7aa-0e54291be1fa","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Insulation ","Joints flush (no gaps between boards on ends)"
"5b37c3a1-58d8-4c89-b5be-7da52a7f1459","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Insulation ","Fixings at correct spacing according to spec if no Securock in system. "
"db291977-ce14-443f-940a-9ef448cf6c28","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Securock"
"28b2520c-5c4e-4bd5-a882-131a5759c1ab","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Securock","Is the surface dry"
"8bccafd5-8480-4ffc-bc6c-9d54afa4fe55","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Securock","Installed in brick pattern"
"9a6f1c03-9d67-4dc4-8287-a3afdd42ad06","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Securock","correct length screw with recessed flat plates"
"231972c1-fc52-4e19-8505-e26cc48a265e","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Securock","Installed as per wind uplift fixing plan for both edges and perimeters and main field of roof"
"f7528987-d8c5-4290-affd-8f8e8e77734b","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install"
"e71d7565-94f4-47c6-8fb9-9f4e97ca462c","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Covertek Installed with 150mm overlap"
"74d66903-406e-4c1d-85db-096f40e8af7c","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Drip edge installed"
"4a9cef9b-fc59-424c-a66a-bb47e35b050c","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Lay sheet with 75mm gutter overhang"
"d53eb320-5296-4c6a-92fe-884ca935a87f","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Top end of sheet turned up"
"4618cf91-3d5e-433e-81ec-ba1028fd52c6","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Fixing back into purlin"
"fa882d74-8e57-4e8b-8de1-ca85292ca235","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Closure foam to gutter end"
"0ae73546-0ac5-4140-98fd-4ad38bb0a556","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Profile Washers over 12m"
"ecc33f12-9cd1-4d0a-9f2f-2cb5e629155b","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Sheets straight & perpendicular to gutter"
"5e4a9fa4-bb5a-40e2-929a-89f315e118f6","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Topdeck Install","Screw pattern as per fixing plan"
"d2a6d19b-2bee-4087-8482-5791ae7ab3a1","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Roof flashings"
"c5ffbd87-76a6-4681-bd44-c85bd0ad604e","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Roof flashings","Installed correctly according to specification & drawings"
"65ab11b6-119e-47c5-8a67-34bb0ea2fc7e","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Roof flashings","Fixings done according to specifications and details"
"50de7abd-c995-4ee4-8297-724ca55eb477","Child Area Complete (Request MC Signoff)(b9ca49bc-7818-4609-9b97-d2accb89adea): Signoff Request Signoff(949119a8-d680-4908-9c8c-5f0f589c58f3) must be dependant","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Signoffs"
"b9ca49bc-7818-4609-9b97-d2accb89adea","Signoff Request Signoff(949119a8-d680-4908-9c8c-5f0f589c58f3) must be dependant","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Signoffs","Area Complete (Request MC Signoff)"
"949119a8-d680-4908-9c8c-5f0f589c58f3","Invalid dependant","holdpoint","pass","","","TRUE","TRUE","QA","West Teaching Building","MSR roofing Grids 4 through 7","MSR roofing Grids 4 through 7","Signoffs","Request Signoff"
"8aedb964-1d81-45b7-9de5-0b31179193c7","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA","West Teaching Building","Cladding installation"
"fc0a0e0f-b7d9-41b4-bc51-0d5237422614","","checklist-sectioned","work-in-progress","Cladding Install Checklist","checklist","FALSE","FALSE","QA","West Teaching Building","Cladding installation","Cladding Install"
"922221fb-4d1f-539f-92be-8954bcff9134","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Prestart"
"92493666-c845-5773-80fb-b5c5eae47689","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Prestart","Area accessible"
"372fc819-ecc2-51e7-88b7-5ada36478653","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Prestart","Substrate ready (check plans)"
"751403e5-8973-5b49-a91a-2d26e3f3a3ab","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Prestart","Design/plans/approval complete"
"2ece8936-778b-5e83-a3ff-bb88d4e40904","","checkpoint-group","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Install"
"fa43f794-16b1-51d0-816c-378c1331c0f0","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Install","Bottom flashing installed straight/level all the way around"
"fb02be59-a077-5278-a45e-52e6f857d4f6","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Install","Flashing tape installed (check plans)"
"484e69b7-4841-55ae-a831-63aed51957af","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Install","Window/door/louvre flashings installed according to plans/best practice"
"e29c7bca-9d32-530d-8e6e-ea3bae9e5fde","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Install","First sheet laid straight/plumb"
"8727ad39-79a9-5959-8974-9d0eb455ae88","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Install","Screw pattern according to plan/spec/best practice"
"8f1cf457-d00a-5f91-9a9a-5a1b75b7c1ee","","checkpoint-status","pass","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Install","Finish flashings completed and sealed properly"
"53d1308b-b37b-54fa-af35-43e3860207e6","","checkpoint-group","not-started","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Sign Off"
"7db601c7-7f48-558f-bc31-398a6d2f08b8","","checkpoint-status","not-started","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Sign Off","Cladding Install Complete"
"ca015a3a-6d79-5166-b933-26735fe1a58e","","holdpoint","not-started","","","TRUE","TRUE","QA","West Teaching Building","Cladding installation","Cladding Install","Sign Off","Request Sign Off"
"7fc66fd5-c1e8-4204-bc96-09cc3e9c497a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Variations"
"b7400562-b7b7-4393-9f72-0f0cc0f0cb0a","Child Variation Details Approved(aaf20d1a-0cbb-42c4-9485-8562b5bfd674): Signoff Request Variation Acknowledgement(7d22ee56-b991-4b3e-a2a0-5b6a0ddb3768) must be dependant
Child Variation Completed(d9ad842c-bc11-4439-a16f-578bf3c59f16): Signoff Request Variation Signoff(7cec29d1-a9e9-480f-b5b4-0eb3aaed9f3e) must be dependant","checklist-flat","work-in-progress","Add Variation","checklist-flat","TRUE","TRUE","Variations","Variation Details- Flashing change thickness from .55 to .75 under skylights. "
"aaf20d1a-0cbb-42c4-9485-8562b5bfd674","Signoff Request Variation Acknowledgement(7d22ee56-b991-4b3e-a2a0-5b6a0ddb3768) must be dependant","checkpoint-status","pass","","","TRUE","TRUE","Variations","Variation Details- Flashing change thickness from .55 to .75 under skylights. ","Variation Details Approved"
"7d22ee56-b991-4b3e-a2a0-5b6a0ddb3768","Invalid dependant","holdpoint","pass","","","TRUE","TRUE","Variations","Variation Details- Flashing change thickness from .55 to .75 under skylights. ","Request Variation Acknowledgement"
"d9ad842c-bc11-4439-a16f-578bf3c59f16","Signoff Request Variation Signoff(7cec29d1-a9e9-480f-b5b4-0eb3aaed9f3e) must be dependant","checkpoint-status","not-started","","","TRUE","TRUE","Variations","Variation Details- Flashing change thickness from .55 to .75 under skylights. ","Variation Completed"
