,,"W7.18",,"south","w7.18","level 7"
,,"W7.19",,"w7.19","south","level 7"
,,"W7.20",,"south","w7.20","level 7"
,,"W7.21",,"south","w7.21","level 7"
,,"W7.34",,"w7.34","south","level 7"
,,"W7.35",,"south","w7.35","level 7"
,,"South - Level 8","grouping","south - level 8"
,,"W8.15",,"level 8","south","w8.15"
,,"W8.16",,"level 8","w8.16","south"
,,"W8.17",,"w8.17","level 8","south"
,,"W8.18",,"level 8","south","w8.18"
,,"W8.19",,"level 8","south","w8.19"
,,"W8.20",,"w8.20","level 8","south"
,,"W8.21",,"level 8","south","w8.21"
,,"W8.34",,"level 8","w8.34","south"
,,"W8.35",,"w8.35","level 8","south"
,,"South - Level 9","grouping","south - level 9"
,,"W9.15",,"level 9","south","w9.15"
,,"W9.16",,"level 9","south","w9.16"
,,"W9.17",,"w9.17","level 9","south"
,,"W9.18",,"w9.18","level 9","south"
,,"W9.19",,"level 9","south","w9.19"
,,"W9.20",,"w9.20","level 9","south"
,,"W9.21",,"w9.21","level 9","south"
,,"W9.34",,"level 9","south","w9.34"
,,"W9.35",,"w9.35","level 9","south"
,,"East - Ground Level","grouping","east - ground level"
,,"D0.02",,"ground level","east","d0.02"
,,"East - Level 1","grouping","east - level 1"
,,"W1.10",,"w1.10","level 1","east"
,,"W1.11",,"level 1","east","w1.11"
,,"W1.12",,"level 1","w1.12","east"
,,"W1.13",,"w1.13","level 1","east"
,,"W1.14",,"w1.14","level 1","east"
,,"W1.15",,"level 1","east","w1.15"
,,"W1.16",,"level 1","w1.16","east"
,,"W1.17",,"w1.17","level 1","east"
,,"W1.18",,"w1.18","level 1","east"
,,"W1.09",,"level 1","w1.09","east"
,,"W1.19",,"level 1","east","w1.19"
,,"East - Level 3","grouping","east - level 3"
,,"W3.33",,"w3.33","east","level 3"
,,"W3.08",,"w3.08","east","level 3"
,,"W3.09",,"east","w3.09","level 3"
,,"W3.10",,"w3.10","east","level 3"
,,"W3.11",,"w3.11","east","level 3"
,,"W3.12",,"east","w3.12","level 3"
,,"W3.13",,"w3.13","east","level 3"
,,"W3.14",,"w3.14","east","level 3"
,,"W3.32",,"w3.32","east","level 3"
,,"East - Level 4","grouping","east - level 4"
,,"W4.33",,"w4.33","level 4","east"
,,"W4.08",,"w4.08","level 4","east"
,,"W4.09",,"level 4","east","w4.09"
,,"W4.10",,"level 4","w4.10","east"
,,"W4.11",,"w4.11","level 4","east"
,,"W4.12",,"level 4","east","w4.12"
,,"W4.13",,"level 4","w4.13","east"
,,"W4.14",,"level 4","w4.14","east"
,,"W4.32",,"level 4","w4.32","east"
,,"East - Level 5","grouping","east - level 5"
,,"W5.33",,"w5.33","level 5","east"
,,"W5.08",,"w5.08","level 5","east"
,,"W5.09",,"w5.09","level 5","east"
,,"W5.10",,"level 5","w5.10","east"
,,"W5.11",,"w5.11","level 5","east"
,,"W5.12",,"w5.12","level 5","east"
,,"W5.13",,"level 5","east","w5.13"
,,"W5.14",,"level 5","w5.14","east"
,,"W5.32",,"level 5","w5.32","east"
,,"East - Level 6","grouping","east - level 6"
,,"W6.33",,"w6.33","level 6","east"
,,"W6.08",,"w6.08","level 6","east"
,,"W6.09",,"w6.09","level 6","east"
,,"W6.10",,"w6.10","level 6","east"
,,"W6.11",,"w6.11","level 6","east"
,,"W6.12",,"w6.12","level 6","east"
,,"W6.13",,"level 6","east","w6.13"
,,"W6.14",,"w6.14","level 6","east"
,,"W6.32",,"w6.32","level 6","east"
,,"East - Level 7","grouping","east - level 7"
,,"W7.33",,"w7.33","east","level 7"
,,"W7.08",,"w7.08","east","level 7"
,,"W7.09",,"w7.09","east","level 7"
,,"W7.10",,"east","w7.10","level 7"
,,"W7.11",,"w7.11","east","level 7"
,,"W7.12",,"w7.12","east","level 7"
,,"W7.13",,"w7.13","east","level 7"
,,"W7.14",,"east","w7.14","level 7"
,,"W7.32",,"east","w7.32","level 7"
,,"East - Level 8","grouping","east - level 8"
,,"W8.33",,"level 8","w8.33","east"
,,"W8.08",,"level 8","w8.08","east"
,,"W8.09",,"level 8","w8.09","east"
,,"W8.10",,"level 8","east","w8.10"
,,"W8.11",,"level 8","w8.11","east"
,,"W8.12",,"level 8","w8.12","east"
,,"W8.13",,"w8.13","level 8","east"
,,"W8.14",,"level 8","east","w8.14"
,,"W8.32",,"level 8","east","w8.32"
,,"East - Level 9","grouping","east - level 9"
,,"W9.33",,"level 9","east","w9.33"
,,"W9.08",,"level 9","east","w9.08"
,,"W9.09",,"level 9","w9.09","east"
,,"W9.10",,"w9.10","level 9","east"
,,"W9.11",,"level 9","east","w9.11"
,,"W9.12",,"level 9","w9.12","east"
,,"W9.13",,"w9.13","level 9","east"
,,"W9.14",,"w9.14","level 9","east"
,,"W9.32",,"w9.32","level 9","east"
,,"West - Ground Level","grouping","west - ground level"
,,"D0.20",,"west","ground level","d0.20"
,,"West - Level 1","grouping","west - level 1"
,,"W1.32",,"w1.32","west","level 1"
,,"W1.33",,"west","level 1","w1.33"
,,"W1.34",,"west","level 1","w1.34"
,,"W1.35",,"west","w1.35","level 1"
,,"W1.37",,"west","level 1","w1.37"
,,"W1.31",,"west","w1.31","level 1"
,,"W1.36",,"w1.36","west","level 1"
,,"W1.38",,"west","level 1","w1.38"
,,"West - Level 3","grouping","west - level 3"
,,"W3.36",,"west","w3.36","level 3"
,,"W3.29",,"west","w3.29","level 3"
,,"W3.22",,"west","w3.22","level 3"
,,"W3.23",,"west","w3.23","level 3"
,,"W3.24",,"w3.24","west","level 3"
,,"W3.25",,"west","w3.25","level 3"
,,"W3.26",,"west","w3.26","level 3"
,,"W3.27",,"west","w3.27","level 3"
,,"W3.28",,"w3.28","west","level 3"
,,"West - Level 4","grouping","west - level 4"
,,"W4.36",,"level 4","west","w4.36"
,,"W4.29",,"level 4","west","w4.29"
,,"W4.22",,"w4.22","level 4","west"
,,"W4.23",,"level 4","west","w4.23"
,,"W4.24",,"level 4","west","w4.24"
,,"W4.26",,"w4.26","level 4","west"
,,"W4.27",,"level 4","west","w4.27"
,,"W4.28",,"level 4","west","w4.28"
,,"W4.25",,"level 4","west","w4.25"
,,"West - Level 5","grouping","west - level 5"
,,"W5.36",,"west","level 5","w5.36"
,,"W5.29",,"west","level 5","w5.29"
,,"W5.22",,"west","w5.22","level 5"
,,"W5.23",,"w5.23","west","level 5"
,,"W5.24",,"west","level 5","w5.24"
,,"W5.26",,"west","w5.26","level 5"
,,"W5.27",,"w5.27","west","level 5"
,,"W5.28",,"west","level 5","w5.28"
,,"W5.25",,"west","level 5","w5.25"
,,"West - Level 6","grouping","west - level 6"
,,"W6.36",,"w6.36","west","level 6"
,,"W6.29",,"w6.29","west","level 6"
,,"W6.22",,"west","w6.22","level 6"
,,"W6.23",,"west","w6.23","level 6"
,,"W6.24",,"west","level 6","w6.24"
,,"W6.26",,"west","w6.26","level 6"
,,"W6.27",,"west","w6.27","level 6"
,,"W6.28",,"west","level 6","w6.28"
,,"W6.25",,"w6.25","west","level 6"
,,"West - Level 7","grouping","west - level 7"
,,"W7.36",,"west","w7.36","level 7"
,,"W7.29",,"west","w7.29","level 7"
,,"W7.22",,"w7.22","west","level 7"
,,"W7.23",,"west","w7.23","level 7"
,,"W7.24",,"west","w7.24","level 7"
,,"W7.26",,"w7.26","west","level 7"
,,"W7.27",,"west","w7.27","level 7"
,,"W7.28",,"west","w7.28","level 7"
,,"W7.25",,"west","w7.25","level 7"
,,"West - Level 8","grouping","west - level 8"
,,"W8.36",,"level 8","west","w8.36"
,,"W8.29",,"level 8","west","w8.29"
,,"W8.22",,"level 8","west","w8.22"
,,"W8.23",,"level 8","west","w8.23"
,,"W8.24",,"w8.24","level 8","west"
,,"W8.26",,"level 8","west","w8.26"
,,"W8.27",,"level 8","west","w8.27"
,,"W8.28",,"w8.28","level 8","west"
,,"W8.25",,"level 8","west","w8.25"
,,"West - Level 9","grouping","west - level 9"
,,"W9.36",,"w9.36","west","level 9"
,,"W9.29",,"w9.29","west","level 9"
,,"W9.22",,"west","level 9","w9.22"
,,"W9.23",,"west","level 9","w9.23"
,,"W9.24",,"west","w9.24","level 9"
,,"W9.26",,"west","level 9","w9.26"
,,"W9.27",,"west","level 9","w9.27"
,,"W9.28",,"west","w9.28","level 9"
,,"W9.25",,"w9.25","west","level 9"
,"Columns"
,,"Opening Wraped & Prepared Correctly By Others",,"opening wraped & prepared correctly by others"
,,"Setout/Grids/Datum Lines",,"setout/grids/datum lines"
,,"External Flashings/Weather Seals",,"external flashings / weather seals (provide photo reference)"
,,"Installed/Fixed As Per Shop Drawings",,"installed / fixed as per shop drawings"
,,"Opening Prepared By Main Contractor",,"opening prepared by main contractor"
,,"Seismic Installed As Per Shop Drawings",,"seismic installed as per shop drawings"
,,"DL Brackets Fitted & Welded correct location",,"dl brackets fitted & welded correct location"
,,"C.W Visual Panel Insert Check",,"c.w visual panel insert check"
,,"Panel Fitted & Locked Off",,"panel fitted & locked off"
,,"Splicers & Soakers Sealed",,"splicers & soakers sealed (provide photo reference)"
,,"Airseal and Internal Flashings",,"airseal and internal flashings"
,,"Panel installed & working/Locking correctly",,"panel installed and working . locking correctly"
,,"Airseals Completed",,"airseals completed"
,,"Site Glazing Completed",,"site glazing completed"
,,"Site Glazing Completed - Metro Glass",,"site glazing completed - metro glass"
,,"Trade Clean",,"trade clean"
,,"Wights - Sign Off",,"wights - sign off"

