Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
c541f99c-df75-413e-a06d-81aec33b0579,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-301,Distribution Boards,Distribution Boards (Pre-Energisation)
97eba50e-9eb6-4e3c-933b-3ac5668f89f2,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-302,Distribution Boards,Distribution Boards (Pre-Energisation)
0b85b1be-5bc5-421e-b0df-4ed7d17e9197,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-401,Distribution Boards,Distribution Boards (Pre-Energisation)
fc2fb5a2-7b6c-4f8d-aa5f-63c4fb4ce8fd,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-402,Distribution Boards,Distribution Boards (Pre-Energisation)
ecbe188b-56d3-4b76-aa41-9a51335fb962,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-403,Distribution Boards,Distribution Boards (Pre-Energisation)
92d47d14-d6a9-46f0-8c97-9e1e1a53231c,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-404,Distribution Boards,Distribution Boards (Pre-Energisation)
57ad2fa3-cc1f-442d-a6c9-d77108ad4471,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-501,Distribution Boards,Distribution Boards (Pre-Energisation)
56a92148-2898-46dd-9c1b-7820c48ac67a,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-502,Distribution Boards,Distribution Boards (Pre-Energisation)
6cde7654-ace2-469d-9d50-435f8bb214fa,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-503,Distribution Boards,Distribution Boards (Pre-Energisation)
050893e1-0f1e-4529-becc-0d9044fffbc0,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-504,Distribution Boards,Distribution Boards (Pre-Energisation)
47455f05-09e1-4176-b07d-c9564c298781,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-601,Distribution Boards,Distribution Boards (Pre-Energisation)
7a36881b-0a3b-449f-ad51-925bce304a8f,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-602,Distribution Boards,Distribution Boards (Pre-Energisation)
0a351af7-ff9e-487a-a3e8-a499d66b85c3,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-101,Distribution Boards,Distribution Boards (Pre-Energisation)
8ae2ec64-32e6-4a37-865a-9eb6d717767b,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-102,Distribution Boards,Distribution Boards (Pre-Energisation)
823116ca-ff1e-4a94-930e-805cb70692f5,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-103,Distribution Boards,Distribution Boards (Pre-Energisation)
af7d9bf0-e36e-47fb-9427-6a2c2c4047f3,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-104,Distribution Boards,Distribution Boards (Pre-Energisation)
b50663b4-83a4-4d50-8a49-140225156abd,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-111,Distribution Boards,Distribution Boards (Pre-Energisation)
0bca61e1-1df3-4d4d-9e56-8d7dc587c785,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-112,Distribution Boards,Distribution Boards (Pre-Energisation)
b3ba28b8-1886-4d32-abd9-42a28f5949ec,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-113,Distribution Boards,Distribution Boards (Pre-Energisation)
c863640c-5555-452a-a7d9-3e83dbe82b34,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-114,Distribution Boards,Distribution Boards (Pre-Energisation)
ee52bef1-962d-46fc-9295-ed61e4884653,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-201,Distribution Boards,Distribution Boards (Pre-Energisation)
d941d609-46fd-462d-a331-b00b28bbc7f6,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-202,Distribution Boards,Distribution Boards (Pre-Energisation)
aabb0e76-e5c9-4aad-a4c1-0f37a6b8e53d,,checklist-sectioned,not-started,Testing & Commissioning - Distribution Boards (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-02-203,Distribution Boards,Distribution Boards (Pre-Energisation)
