Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
"MC30 - Kickers, Walls & Crown",,,,,
,Scope,,,"MC30 - Kickers, Walls & Crown",
,Rows,,,,
,,"MC30 - Kickers, Walls & Crown",grouping,"MC30 - Kickers, Walls & Crown",
,,block 1 - (683+645.563 - 683+656.493),expanded,block 1 - (683+645.563 - 683+656.493),"MC30 - Kickers, Walls & Crown"
,,block 2 - (683+656.493 - 683+665.013),expanded,block 2 - (683+656.493 - 683+665.013),"MC30 - Kickers, Walls & Crown"
,,block 3 - (683+665.013 - 683+676.512),expanded,block 3 - (683+665.013 - 683+676.512),"MC30 - Kickers, Walls & Crown"
,,block 4 - (683+676.512 - 683+683.065),expanded,block 4 - (683+676.512 - 683+683.065),"MC30 - Kickers, Walls & Crown"
,,block 5 - (683+683.065 - 683+694.565),expanded,block 5 - (683+683.065 - 683+694.565),"MC30 - Kickers, Walls & Crown"
,,block 6 - (683+694.565 - 683+706.065),expanded,block 6 - (683+694.565 - 683+706.065),"MC30 - Kickers, Walls & Crown"
,,block 7 - (683+706.065 - 683+717.565),expanded,block 7 - (683+706.065 - 683+717.565),"MC30 - Kickers, Walls & Crown"
,,block 8 - (683+717.565 - 683+729.065),expanded,block 8 - (683+717.565 - 683+729.065),"MC30 - Kickers, Walls & Crown"
,,block 9 - (683+729.065 - 683+740.565),expanded,block 9 - (683+729.065 - 683+740.565),"MC30 - Kickers, Walls & Crown"
,,block 10 - (683+740.565 - 683+752.065),expanded,block 10 - (683+740.565 - 683+752.065),"MC30 - Kickers, Walls & Crown"
,,block 11 - (683+752.065 - 683+763.565),expanded,block 11 - (683+752.065 - 683+763.565),"MC30 - Kickers, Walls & Crown"
,,block 12 - (683+763.565 - 683+775.065,expanded,block 12 - (683+763.565 - 683+775.065,"MC30 - Kickers, Walls & Crown"
,,block 13 - (683+775.065 - 683+786.565),expanded,block 13 - (683+775.065 - 683+786.565),"MC30 - Kickers, Walls & Crown"
,,block 14 - (683+786.565 - 683+798.065),expanded,block 14 - (683+786.565 - 683+798.065),"MC30 - Kickers, Walls & Crown"
,,block 15 - (683+798.065 - 683+807.604),expanded,block 15 - (683+798.065 - 683+807.604),"MC30 - Kickers, Walls & Crown"
,,block 16 - (683+807.604 - 683+819.104),expanded,block 16 - (683+807.604 - 683+819.104),"MC30 - Kickers, Walls & Crown"
,,block 17 - (683+819.104 - 683+830.605),expanded,block 17 - (683+819.104 - 683+830.605),"MC30 - Kickers, Walls & Crown"
,,block 18 - (683+830.605 - 683+842.105),expanded,block 18 - (683+830.605 - 683+842.105),"MC30 - Kickers, Walls & Crown"
,,block 19 - (683+842.105 - 683+851.444),expanded,block 19 - (683+842.105 - 683+851.444),"MC30 - Kickers, Walls & Crown"
,,block 20 - (683+851.444 - 683+862.944),expanded,block 20 - (683+851.444 - 683+862.944),"MC30 - Kickers, Walls & Crown"
,,block 21 - (683+862.944 - 683+872.096),expanded,block 21 - (683+862.944 - 683+872.096),"MC30 - Kickers, Walls & Crown"
,Columns,,,,
,,Substrate Inspection & Handover,,substrate inspection & handover,
,,QA - Geotextile Installation,,qa - geotextile installation,
,,QA - PVC Membrane Installation,,qa - pvc membrane installation,
,,QA - BA Anchors & Ancillery Items Checklist,,qa - ba anchors & ancillery items checklist,
,,Welding Record Checklist,,welding record checklist,
,,First Pass Inspection & Sign Off,,first pass inspection & sign off,
,,Prepour Sign Off,,prepour sign off,
