Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
QA Progress,,,,,,,
,Scope,,,site qa,,,
,Rows,,,,,,
,,Floor Plans,grouping,floor plans,,,
,,Stage 1 - PR-30272 - Block 1,,floor plans,site qa,block 1,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 2,,floor plans,site qa,stage 1 - pr-30272,block 2
,,Stage 1 - PR-30272 - Block 3,,block 3,floor plans,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 4,,block 4,floor plans,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 5,,floor plans,block 5,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 6,,floor plans,site qa,block 6,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 7,,floor plans,site qa,block 7,stage 1 - pr-30272
,,Stage 2 - PR-20023 - Block 8,,floor plans,stage 2 - pr-20023,site qa,block 8
,,Stage 2 - PR-20023 - Block 9,,floor plans,stage 2 - pr-20023,site qa,block 9
,,Stage 2 - PR-20023 - Block 10,,block 10,floor plans,stage 2 - pr-20023,site qa
,,Stage 2 - PR-20023 - Block 11,,block 11,floor plans,stage 2 - pr-20023,site qa
,,Stage 2 - PR-20023 - Block 12,,floor plans,stage 2 - pr-20023,site qa,block 12
,,Stage 1 - PR-30272 - Block 1 - Unit 1,dynamic,site qa,unit 1,block 1,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 1 - Unit 2,dynamic,unit 2,site qa,block 1,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 1 - Unit 3,dynamic,unit 3,site qa,block 1,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 1 - Unit 4,dynamic,site qa,block 1,unit 4,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 1 - Unit 5,dynamic,site qa,block 1,stage 1 - pr-30272,unit 5
,,Stage 1 - PR-30272 - Block 2 - Unit 06,dynamic,unit 06,site qa,stage 1 - pr-30272,block 2
,,Stage 1 - PR-30272 - Block 2 - Unit 07,dynamic,unit 07,site qa,stage 1 - pr-30272,block 2
,,Stage 1 - PR-30272 - Block 2 - Unit 08,dynamic,site qa,stage 1 - pr-30272,block 2,unit 08
,,Stage 1 - PR-30272 - Block 2 - Unit 09,dynamic,site qa,unit 09,stage 1 - pr-30272,block 2
,,Stage 1 - PR-30272 - Block 2 - Unit 10,dynamic,unit 10,site qa,stage 1 - pr-30272,block 2
,,Stage 1 - PR-30272 - Block 2 - Unit 11,dynamic,site qa,stage 1 - pr-30272,block 2,unit 11
,,Stage 1 - PR-30272 - Block 2 - Unit 12,dynamic,site qa,unit 12,stage 1 - pr-30272,block 2
,,Stage 1 - PR-30272 - Block 2 - Unit 13,dynamic,site qa,unit 13,stage 1 - pr-30272,block 2
,,Stage 1 - PR-30272 - Block 3 - Unit 14,dynamic,block 3,site qa,unit 14,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 3 - Unit 15,dynamic,block 3,site qa,unit 15,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 3 - Unit 16,dynamic,block 3,unit 16,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 3 - Unit 17,dynamic,block 3,unit 17,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 3 - Unit 18,dynamic,block 3,unit 18,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 3 - Unit 19,dynamic,block 3,site qa,stage 1 - pr-30272,unit 19
,,Stage 1 - PR-30272 - Block 3 - Unit 20,dynamic,block 3,unit 20,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 3 - Unit 21,dynamic,block 3,unit 21,site qa,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 4 - Unit 22,dynamic,block 4,site qa,stage 1 - pr-30272,unit 22
,,Stage 1 - PR-30272 - Block 4 - Unit 23,dynamic,block 4,site qa,unit 23,stage 1 - pr-30272
,,Stage 1 - PR-30272 - Block 4 - Unit 24,dynamic,block 4,site qa,unit 24,stage 1 - pr-30272
